beta,permeability,xi,init_days,delay,value
0.0392771,0.0180837,0.101504,34.0101,4.68361,98.6171
0.0386682,0.00906411,0.131623,36.7212,6.52568,98.7905
0.0398388,0.0312866,0.116706,32.1138,4.80754,98.8178
0.0401665,0.0229675,0.117869,31.9273,4.12781,98.8305
0.0401744,0.0229686,0.122234,31.2488,4.51442,98.8787
0.0386585,0.0221661,0.109654,36.8095,5.4913,98.8842
0.0383169,0.05483,0.129934,37.7601,6.14275,98.9535
0.0404605,0.0254841,0.128737,30.7761,4.39862,98.9586
0.0394896,0.0515073,0.129199,33.1904,5.99529,98.9892
0.0389435,0.0324284,0.110413,35.3646,5.94878,99.0037
0.0368141,0.0210459,0.090455,43.5829,6.58911,99.0126
0.0378418,0.00296492,0.109528,39.9171,6.89027,99.022
0.0383275,0.0442623,0.126986,37.0878,6.62973,99.0524
0.040794,0.0228459,0.118994,29.0538,3.80654,99.0552
0.0397295,0.0754418,0.143513,32.6548,5.75865,99.0756
0.0418365,0.0134881,0.147763,26.5037,3.56074,99.0875
0.0408067,0.0333576,0.0993467,29.0374,2.69896,99.1116
0.037619,0.015297,0.0890432,40.0064,5.37205,99.1119
0.0394609,0.0741795,0.115969,33.4269,4.17474,99.1167
0.0387049,0.0145784,0.125112,36.2202,6.25722,99.118
0.0385923,0.0748163,0.113648,36.9103,5.45352,99.1206
0.0362921,0.0683502,0.0872888,45.6735,6.70869,99.1246
0.0424479,0.0413406,0.152295,24.1315,2.38697,99.1609
0.0401696,0.0150586,0.0988213,31.3448,3.02847,99.1627
0.0410794,0.0546576,0.112619,28.0765,2.32878,99.1661
0.039541,0.0118696,0.120537,33.0901,5.80717,99.169
0.0407532,0.0578471,0.104432,29.9034,2.79265,99.1792
0.0389559,0.0447665,0.112494,35.6257,5.19461,99.1949
0.0401499,0.0283121,0.147597,31.2332,5.13394,99.1969
0.0421552,0.0163485,0.136435,25.6676,2.33739,99.1979
0.0392187,0.0549053,0.0931284,34.7126,3.02902,99.2087
0.039547,0.0271632,0.113101,33.7045,4.94691,99.2093
0.0386705,0.0560289,0.0831919,36.9067,3.5197,99.2103
0.0373461,0.0212299,0.0985462,41.4401,6.60827,99.2428
0.0404454,0.0483647,0.111942,30.48,3.24056,99.2429
0.0386309,0.0411042,0.0962,36.1404,4.36626,99.254
0.0383604,0.0605529,0.0867824,37.851,4.27188,99.2584
0.0407976,0.0138569,0.160215,29.6071,5.33174,99.2601
0.0388918,0.0527366,0.147077,35.513,6.31676,99.265
0.0378813,0.0355421,0.0911155,39.9127,5.09286,99.2804
0.0377656,0.0597184,0.118997,39.3845,6.07516,99.2942
0.037538,0.0385362,0.111025,40.2716,6.48951,99.2945
0.0375867,0.0633339,0.0778106,40.9796,4.81741,99.3051
0.0387345,0.139364,0.130517,35.6542,5.30023,99.3108
0.0389697,0.0218545,0.101722,35.4333,4.41237,99.3138
0.0407623,0.0254884,0.144535,29.3035,4.17019,99.3197
0.0414421,0.0404548,0.137122,27.3107,3.0443,99.3241
0.0406953,0.0767366,0.106831,29.8323,2.97098,99.3247
0.0424879,0.0367849,0.14357,24.971,2.06496,99.3341
0.0400916,0.0709985,0.109509,31.1737,3.14225,99.3366
0.0395866,0.0303336,0.0809165,33.0663,2.47494,99.3449
0.0421857,0.00206661,0.162303,25.4184,3.43315,99.372
0.0421201,0.0372841,0.162541,25.0859,3.32572,99.3733
0.0358149,0.0872806,0.0812944,47.3137,6.9374,99.3736
0.0386049,0.0712432,0.115294,36.3046,5.52245,99.3751
0.036776,0.0580351,0.0903532,43.5635,6.97098,99.3783
0.0401493,0.0301635,0.149581,31.886,5.72685,99.3787
0.0411202,0.0350346,0.132092,28.7784,3.00863,99.3793
0.0403545,0.0778659,0.121944,30.2868,3.00678,99.389
0.0432567,0.0113807,0.163928,22.8043,2.99142,99.3901
0.0392158,0.0342391,0.0987708,34.6839,4.14635,99.4049
0.0383605,0.0614152,0.123774,37.5892,6.10497,99.4052
0.0386401,0.0282698,0.161495,36.286,7.52862,99.4114
0.0386396,0.063746,0.0901324,36.2083,4.43264,99.4137
0.0404052,0.060094,0.119921,30.6349,3.2065,99.4181
0.0424146,0.0536135,0.149514,24.0901,2.83002,99.4219
0.0404873,0.0346808,0.131973,30.1978,4.80741,99.4223
0.0366482,0.0133244,0.0728938,44.8183,5.63339,99.4223
0.0368359,0.0177832,0.076906,43.3913,5.84969,99.4297
0.0396527,0.123005,0.152393,32.2043,5.57758,99.4508
0.0374884,0.100206,0.0966554,40.3296,5.67914,99.4571
0.0403559,0.0821283,0.133352,30.573,4.1401,99.4714
0.0384227,0.00515804,0.107726,37.8251,5.12608,99.4729
0.0366918,0.139872,0.0845845,43.6104,5.57089,99.4813
0.0400677,0.06511,0.121708,31.4081,4.65287,99.4834
0.0365227,0.0668086,0.0935064,44.4133,6.91279,99.4863
0.038943,0.0217068,0.129698,35.7981,6.91365,99.4918
0.041415,0.0495643,0.114236,27.1821,2.39952,99.4921
0.040022,0.0900942,0.114321,31.7696,3.53491,99.498
0.0380727,0.023225,0.121131,38.0216,6.42081,99.4993
0.0417166,0.0558688,0.146459,26.7593,3.35477,99.5019
0.0411695,0.00300763,0.154897,28.6203,4.08426,99.5073
0.0408053,0.03461,0.13597,29.4362,4.72277,99.5242
0.0379745,0.118202,0.124868,38.5031,6.5848,99.5275
0.0423979,0.0737417,0.154289,24.2916,2.45285,99.532
0.0404503,0.0446794,0.138438,30.1177,4.77153,99.5445
0.0385378,0.122219,0.114933,36.8575,5.00113,99.5496
0.0394279,0.0725259,0.115117,33.1045,4.80991,99.5514
0.038939,0.00295761,0.135021,35.5409,6.23753,99.5526
0.0385494,0.0785904,0.110973,36.7301,5.61602,99.5556
0.0422267,0.00803215,0.15384,25.9517,3.45724,99.5561
0.0382797,0.0868518,0.0968333,37.405,4.90987,99.557
0.0404532,0.0446392,0.1182,30.2226,3.91657,99.5585
0.0403253,0.103266,0.125364,30.4922,3.72608,99.5611
0.0410082,0.0711711,0.130864,28.907,3.57282,99.5701
0.0416613,0.0780994,0.13212,26.156,2.43793,99.5727
0.0406658,0.0821123,0.132684,29.1126,3.07772,99.5783
0.0387485,0.137484,0.112252,35.266,4.58661,99.5832
0.0385688,0.0826663,0.102712,36.864,4.92301,99.5833
0.0380127,0.0710763,0.128245,38.5249,6.42295,99.5873
0.0421629,0.0318734,0.159497,25.3555,3.05887,99.5922
0.0408555,0.0206169,0.116536,29.8967,3.9139,99.5944
0.0410215,0.0736271,0.164727,28.5495,4.04739,99.5993
0.0376693,0.0240551,0.0729391,40.67,4.65717,99.6032
0.041118,0.0506836,0.110863,28.0027,2.00739,99.6058
0.039307,0.137672,0.15329,33.3113,5.54521,99.6145
0.0395993,0.0104,0.081875,33.001,2.53029,99.6149
0.0384465,0.0310964,0.0821581,37.2711,4.6734,99.6175
0.0404906,0.0319962,0.155614,30.3272,5.044,99.6175
0.0397243,0.0740621,0.118377,32.8923,4.07168,99.6212
0.0391469,0.0730714,0.156086,34.5069,6.74385,99.627
0.0368955,0.138193,0.12961,42.3017,7.86731,99.6278
0.0357775,0.106385,0.0830425,47.7092,6.00967,99.6287
0.0418074,0.0103135,0.119955,26.6144,2.3502,99.6313
0.0411024,0.0159168,0.14398,28.0723,4.11579,99.636
0.0395191,0.0404807,0.152378,33.7868,6.49018,99.6381
0.0381981,0.0315385,0.0722974,38.0505,3.70859,99.6383
0.0387908,0.13717,0.108934,35.3498,4.53467,99.6411
0.0369252,0.141207,0.106426,42.89,6.70273,99.6429
0.0388588,0.086576,0.145215,35.9722,6.85638,99.6444
0.0391398,0.0791954,0.155223,34.352,6.08534,99.6446
0.0370814,0.186516,0.118657,41.6289,6.86117,99.6481
0.0365988,0.0532854,0.0745431,44.1772,5.99146,99.6501
0.040062,0.0927623,0.113006,31.2749,3.74168,99.6516
