mean,variance
0.0161931,0.000635235
0.0197408,0.000896668
0.0240754,0.00126597
0.0293758,0.00178765
0.0358612,0.00252464
0.0438017,0.00356582
0.05353,0.00503673
0.0654562,0.00711464
0.0800864,0.0100498
0.098045,0.0141952
0.120104,0.0200488
0.147217,0.0283123
0.180565,0.0399742
0.221609,0.0564253
0.27216,0.0796207
0.334462,0.112306
0.411301,0.158331
0.506136,0.223086
0.623263,0.314101
0.768027,0.441879
0.946487,0.62043
1.16652,0.869239
1.43891,1.21633
1.77663,1.69999
2.1957,2.37257
2.71605,3.30536
3.3626,4.59488
4.16649,6.37088
5.16669,8.80613
6.41059,12.1247
7.95147,16.5988
9.86218,22.5841
12.2311,30.5139
15.1702,40.9105
18.838,54.4385
23.4197,71.8083
29.152,93.7458
36.3064,120.79
45.2078,153.093
56.2592,190.18
69.9228,230.551
86.134,270.49
104.548,304.935
124.894,328.911
146.845,338.741
169.688,333.183
192.36,313.854
213.648,284.549
232.86,249.612
249.62,213.551
263.511,180.211
274.218,151.921
281.681,129.616
286.061,113.378
287.648,102.818
286.789,97.2612
283.821,95.785
279.07,97.3951
272.845,101.127
265.432,106.115
257.091,111.616
248.045,117.017
238.494,121.858
228.627,125.838
218.598,128.75
208.536,130.48
198.546,130.988
188.714,130.301
179.109,128.493
169.783,125.672
160.771,121.974
152.079,117.558
143.713,112.579
135.674,107.185
127.967,101.51
120.592,95.67
113.548,89.7675
106.829,83.8896
100.449,78.0921
94.4105,72.4276
88.7155,66.9448
83.3594,61.688
78.3337,56.697
73.6272,52.0046
69.2281,47.6355
65.122,43.609
61.2901,39.9371
57.7133,36.6212
54.377,33.6542
51.2591,31.0194
48.3429,28.6938
45.6137,26.6512
43.0606,24.8678
40.6775,23.3279
38.4603,22.0238
36.4018,20.9463
34.5026,20.1069
32.7591,19.5144
31.1655,19.177
29.7202,19.1185
28.4233,19.3778
27.2748,20.0039
26.273,21.0519
25.4159,22.5878
24.7025,24.6972
24.128,27.461
23.689,30.9809
23.3834,35.3865
23.219,40.9117
23.1816,47.6429
