beta,permeability,xi,init_days,delay,value
0.0945629,0.307072,0.161711,19.0943,14.4673,208.437
0.100539,0.289071,0.164726,16.4042,13.4366,208.798
0.0983255,0.276405,0.163412,17.8049,14.9079,209.305
0.0991956,0.232639,0.125627,17.2312,13.5923,209.477
0.0948723,0.271467,0.148393,19.6542,14.6491,209.912
0.109786,0.253089,0.164041,12.5192,12.0285,210.446
0.10665,0.28107,0.159364,13.0228,12.4056,211.006
0.103967,0.295922,0.157941,14.5825,12.9299,211.36
0.107066,0.271402,0.158345,13.8493,12.9073,211.729
0.107472,0.25726,0.145652,13.7036,12.8981,211.887
0.107078,0.269913,0.158856,13.0251,12.5623,211.917
0.108107,0.226014,0.141624,13.1073,12.558,211.93
0.0985004,0.288156,0.145072,17.7628,13.6329,212.13
0.109455,0.261448,0.162051,12.9505,12.6159,212.154
0.121329,0.216334,0.15163,8.78896,11.1832,212.216
0.100599,0.277827,0.16454,16.6936,13.0321,212.314
0.108813,0.269572,0.131199,12.6216,11.2457,212.322
0.107148,0.263265,0.158998,13.9779,12.6661,212.411
0.102877,0.255702,0.15472,15.0043,13.9789,212.45
0.110184,0.237993,0.158308,12.1995,12.4072,212.5
0.100421,0.281326,0.146953,16.7076,13.8173,212.501
0.107315,0.256249,0.157999,13.2919,12.1483,212.541
0.0982174,0.28997,0.154582,17.0835,13.1541,212.558
0.107628,0.258173,0.155908,13.5144,12.7133,212.683
0.108341,0.215803,0.138091,13.394,12.3006,212.851
0.10623,0.288245,0.157734,13.5324,12.8439,212.892
0.101738,0.301771,0.148198,15.0796,12.1803,212.934
0.106543,0.279517,0.153008,13.6605,12.9792,212.935
0.103466,0.235034,0.14989,15.1998,13.4338,212.962
0.0962586,0.0197846,0.0754351,20.9126,13.6245,213.026
0.100683,0.257649,0.142752,16.4909,13.0534,213.073
0.0967942,0.271324,0.164985,18.1965,14.7024,213.073
0.124437,0.213317,0.157687,7.75983,11.4486,213.148
0.107668,0.25817,0.154836,13.5605,12.4421,213.236
0.102442,0.280369,0.159366,15.417,13.543,213.319
0.109971,0.238925,0.151422,12.2124,12.6352,213.367
0.103537,0.228211,0.146229,15.4373,13.8057,213.392
0.104535,0.275875,0.163814,14.2656,13.3887,213.423
0.105342,0.24408,0.157551,14.6053,13.7435,213.428
0.098404,0.147344,0.0974141,18.7188,13.9852,213.455
0.100804,0.260743,0.153297,16.5599,13.7717,213.501
0.105925,0.222926,0.131254,14.0843,12.6427,213.602
0.107111,0.27261,0.155584,13.5589,12.3809,213.633
0.0994601,0.233283,0.139234,17.3544,13.3185,213.743
0.10837,0.288594,0.161484,12.156,12.8677,213.782
0.104455,0.267912,0.1321,14.3019,12.8566,213.973
0.0997414,0.304618,0.165846,16.9325,13.0371,213.979
0.102824,0.252487,0.145806,15.0488,13.7214,213.986
0.100655,0.256736,0.157897,16.3986,14.4607,214.006
0.0945641,0.298507,0.162265,19.2749,14.6523,214.036
0.0928848,0.31193,0.157735,20.8877,14.6194,214.056
0.108158,0.22301,0.13405,13.7173,12.3161,214.189
0.100863,0.25699,0.148252,16.0297,13.6826,214.212
0.10725,0.273646,0.164291,13.2206,12.0132,214.22
0.115254,0.228528,0.161604,10.2953,12.3606,214.226
0.105327,0.246362,0.158869,14.7067,13.7737,214.228
0.102934,0.266796,0.165822,15.5632,13.0226,214.284
0.0979666,0.305176,0.136807,17.24,12.39,214.286
0.111868,0.245656,0.12624,11.9016,11.945,214.292
0.109318,0.260763,0.132076,12.2917,11.2582,214.296
0.105759,0.0772045,0.0800176,15.5283,12.1847,214.328
0.117563,0.245205,0.155512,9.24687,11.906,214.337
0.10947,0.257491,0.153059,12.8855,12.8022,214.351
0.100219,0.291965,0.139745,16.123,12.4457,214.367
0.103515,0.213527,0.129773,15.9628,13.6839,214.401
0.108149,0.223059,0.142254,13.5875,12.6327,214.441
0.0963349,0.312092,0.163599,18.6901,13.2555,214.444
0.120863,0.229877,0.160303,8.04937,11.855,214.45
0.107171,0.260178,0.149304,13.7522,12.1135,214.451
0.124141,0.199692,0.110911,7.95563,10.8497,214.503
0.100788,0.265891,0.154994,16.3241,13.7575,214.55
0.115422,0.226069,0.157249,10.9208,12.552,214.587
0.108402,0.207073,0.131994,13.7429,12.4772,214.61
0.0974554,0.217982,0.133913,18.8668,14.9042,214.67
0.10968,0.258955,0.151542,12.4914,12.7536,214.737
0.10971,0.244577,0.145741,12.3932,12.4134,214.763
