mean,variance
0.000462505,6.05061e-08
0.000612159,7.52725e-08
0.000773625,1.00958e-07
0.000960266,1.38428e-07
0.00118132,1.91238e-07
0.00144547,2.65042e-07
0.00176231,3.67969e-07
0.00214311,5.11449e-07
0.00260135,7.11444e-07
0.00315324,9.90205e-07
0.00381835,1.37871e-06
0.00462029,1.92005e-06
0.00558755,2.67417e-06
0.00675456,3.72436e-06
0.00816288,5.1863e-06
0.00986271,7.22057e-06
0.0119147,1.005e-05
0.014392,1.39834e-05
0.0173833,1.94489e-05
0.0209952,2.70393e-05
0.0253571,3.7575e-05
0.0306249,5.21913e-05
0.0369227,7.21865e-05
0.0443105,9.87977e-05
0.0528809,0.000133526
0.0627814,0.00017836
0.0742249,0.000236035
0.0876015,0.000311179
0.103482,0.000411179
0.122645,0.000547559
0.145934,0.000735957
0.174253,0.000997085
0.208651,0.00135923
0.250384,0.00186143
0.300967,0.00255771
0.36223,0.00352305
0.436213,0.00485673
0.525224,0.00668972
0.631571,0.00918166
0.757451,0.0125168
0.905085,0.0169073
1.07608,0.0225551
1.27035,0.0295574
1.48769,0.0379598
1.72654,0.0476536
1.98465,0.0583931
2.25866,0.0697539
2.54449,0.0811659
2.83636,0.0918337
3.12868,0.100978
3.41593,0.107892
3.69315,0.112063
3.95574,0.113175
4.20012,0.111214
4.42382,0.106442
4.62577,0.0993726
4.80587,0.0906414
4.96467,0.0809079
5.10321,0.0707858
5.22285,0.0607955
5.32509,0.0513384
5.4114,0.0426955
5.4832,0.0350412
5.54179,0.0284591
5.58841,0.0229601
5.62419,0.018502
5.6502,0.0150045
5.66743,0.0123648
5.67681,0.0104691
5.6792,0.00919604
5.67534,0.00842469
5.66587,0.00804251
5.65135,0.0079503
5.6323,0.00806341
5.6092,0.00831163
5.58247,0.0086416
5.55246,0.00901109
5.51954,0.0093874
5.48405,0.00974595
5.44631,0.0100698
5.40662,0.0103492
5.36517,0.0105819
5.32212,0.010771
5.27764,0.0109233
5.23185,0.0110481
5.18492,0.0111551
5.13693,0.0112584
5.08801,0.0113706
5.03833,0.0115021
4.98804,0.0116631
4.93728,0.0118644
4.88619,0.0121174
4.83487,0.0124335
4.78348,0.0128229
4.73212,0.0132965
4.68086,0.0138649
4.62981,0.0145371
4.57905,0.0153211
4.5286,0.0162239
4.47852,0.0172506
4.42888,0.018406
4.37975,0.0196942
4.3312,0.0211183
4.28327,0.0226806
4.2363,0.0243926
4.19045,0.0262643
4.14582,0.0283048
4.10244,0.0305201
4.06035,0.0329168
4.01958,0.0355014
