beta,permeability,xi,init_days,delay,value
0.0928818,0.397321,0.0736713,0.31574,10.525,52.7859
0.0920856,0.422701,0.0867328,0.798462,10.7045,52.964
0.092244,0.345736,0.0603081,1.99812,10.7848,53.0526
0.0899676,0.440571,0.0831774,1.3289,10.7328,53.1098
0.0893571,0.469897,0.103457,1.47146,11.4528,53.1835
0.0949511,0.319556,0.0544559,0.585764,9.92565,53.2754
0.0918907,0.434753,0.094828,0.649247,11.9658,53.3738
0.0895794,0.385395,0.0631771,2.30781,10.3637,53.3805
0.0871235,0.494493,0.104721,2.64143,11.7292,53.3833
0.0925914,0.400296,0.0790685,0.97677,10.878,53.4062
0.0894098,0.463535,0.0979441,1.46548,11.8114,53.4303
0.0923951,0.416925,0.0773911,0.339649,10.4835,53.4462
0.0896024,0.385185,0.0617792,2.66899,10.3705,53.4684
0.0906065,0.414008,0.0824193,1.36625,11.9159,53.4747
0.0869617,0.507641,0.10577,2.66744,11.0912,53.4975
0.0950943,0.315105,0.0552847,0.945294,10.6323,53.542
0.091749,0.363268,0.0633429,1.47399,10.1894,53.5465
0.0928208,0.328329,0.0532106,1.8089,10.9904,53.5471
0.0919595,0.365911,0.0609635,1.62905,10.7282,53.5549
0.0881347,0.44536,0.0853426,2.32964,11.9203,53.5716
0.090203,0.428466,0.0911419,1.70956,11.7692,53.6318
0.0935583,0.376362,0.0613424,0.270281,9.16704,53.6324
0.0859281,0.482826,0.0853497,3.88326,11.2517,53.6353
0.0867466,0.444912,0.0691098,3.29858,10.9393,53.6662
0.0910747,0.46662,0.108925,0.944623,11.4615,53.6675
0.0911624,0.325723,0.051179,2.19183,10.537,53.6856
0.0908997,0.407142,0.0682932,1.95088,10.7108,53.7105
0.0894787,0.466337,0.0880713,1.72089,10.1537,53.7173
0.0908308,0.332863,0.0520536,2.69541,10.8835,53.7275
0.095268,0.308849,0.0552708,0.552765,10.634,53.7355
0.0899412,0.378034,0.055601,2.52741,9.16293,53.7931
0.0876408,0.404902,0.0596303,3.58572,10.8628,53.8265
0.0866039,0.45333,0.0700307,3.94397,10.7517,53.8785
0.0907299,0.40407,0.0794092,1.57258,11.3151,53.9083
0.0866509,0.521132,0.116535,2.35611,11.8187,53.9441
0.0847976,0.534861,0.124469,3.22186,12.9996,53.9478
0.0854753,0.500755,0.0997968,3.8367,11.1934,53.9796
0.0846354,0.468541,0.0789456,4.2889,11.3378,53.9825
0.0909399,0.401131,0.0772257,1.4084,11.8385,54.0098
0.0917552,0.382401,0.0548846,1.8743,8.4758,54.037
0.0895088,0.401582,0.0594913,2.28165,9.51645,54.06
0.0909992,0.393494,0.0736837,1.32168,10.5922,54.0653
0.0897449,0.392282,0.0574732,2.60555,9.93496,54.088
0.0936569,0.375243,0.0596314,0.492893,9.47672,54.0944
0.0920588,0.43375,0.0822384,0.273584,10.8685,54.1155
0.0885808,0.430002,0.0757369,2.5446,10.077,54.1234
0.088556,0.422132,0.081129,2.24966,11.834,54.1266
0.0862249,0.471619,0.073893,3.46537,10.7742,54.133
