mean,variance
0.000237303,1.24326e-08
0.000334334,1.44636e-08
0.000438208,1.9215e-08
0.000558493,2.66302e-08
0.000701607,3.74194e-08
0.000873507,5.28413e-08
0.00108078,7.47766e-08
0.00133118,1.05931e-07
0.00163405,1.50156e-07
0.00200071,2.12918e-07
0.00244486,3.01965e-07
0.00298316,4.2827e-07
0.00363581,6.07365e-07
0.00442736,8.61224e-07
0.00538759,1.22092e-06
0.00655266,1.73037e-06
0.0079665,2.4516e-06
0.00968242,3.4722e-06
0.0117652,4.91574e-06
0.0142934,6.95649e-06
0.0173625,9.84009e-06
0.0210885,1.39126e-05
0.0256121,1.96611e-05
0.0311043,2.77712e-05
0.0377727,3.92069e-05
0.0458694,5.53235e-05
0.0557005,7.80249e-05
0.067638,0.000109985
0.0821334,0.000154955
0.099735,0.000218201
0.121109,0.000307105
0.147064,0.000432019
0.178583,0.000607448
0.216859,0.000853722
0.26334,0.00119932
0.319788,0.00168414
0.38834,0.0023641
0.471593,0.00331756
0.5727,0.00465436
0.695492,0.00652863
0.844621,0.00915671
1.02574,0.0128426
1.24571,0.0180141
1.51235,0.0252585
1.83397,0.0353586
2.2204,0.049378
2.68139,0.0686814
3.22475,0.0948882
3.85583,0.129817
4.57463,0.175212
5.37176,0.232164
6.23121,0.300826
7.1342,0.380361
8.06131,0.468978
8.99433,0.564142
9.91835,0.66297
10.8232,0.76272
11.7034,0.861099
12.5564,0.956308
13.3817,1.04698
14.1801,1.13214
14.9533,1.21115
15.7035,1.28365
16.4331,1.34947
17.1449,1.40862
17.8419,1.46122
18.5269,1.50747
19.202,1.54748
19.8694,1.58142
20.5309,1.60945
21.1879,1.6317
21.8419,1.6483
22.4941,1.6594
23.1465,1.66527
23.8025,1.66632
24.4646,1.66292
25.1357,1.65546
25.8198,1.64442
26.5213,1.63035
27.2453,1.61383
27.9967,1.59542
28.78,1.57566
29.6008,1.5552
30.4614,1.53445
31.3611,1.51366
32.2975,1.49302
33.2683,1.47279
34.271,1.45333
35.3026,1.43507
36.3592,1.41846
37.4409,1.40439
38.5502,1.39413
39.6916,1.38933
40.8702,1.39188
42.0919,1.40406
43.3641,1.42861
44.695,1.46879
46.0941,1.52857
47.5723,1.61274
49.1455,1.72774
50.8358,1.88228
52.668,2.08755
54.6712,2.35829
56.8675,2.71139
59.2714,3.16589
61.8947,3.74387
64.7666,4.4774
67.9234,5.40864
71.4067,6.59227
75.2675,8.10117
