mean,variance
0.000359301,1.56105e-08
0.000527005,2.04636e-08
0.000687726,2.88759e-08
0.000866069,4.06908e-08
0.00107525,5.73679e-08
0.00132538,8.1131e-08
0.00162668,1.15172e-07
0.00199074,1.64095e-07
0.00243139,2.34565e-07
0.00296532,3.36249e-07
0.00361273,4.83176e-07
0.00439813,6.95714e-07
0.00535131,1.00345e-06
0.00650841,1.44936e-06
0.00791334,2.09593e-06
0.00961944,3.03396e-06
0.0116915,4.39552e-06
0.0142082,6.37271e-06
0.0172652,9.24504e-06
0.020957,1.33805e-05
0.0253973,1.92938e-05
0.030717,2.769e-05
0.0370697,3.95381e-05
0.0446364,5.61723e-05
0.0536457,7.9491e-05
0.0643787,0.000112193
0.0772054,0.000158288
0.0926281,0.000223947
0.111311,0.00031874
0.134075,0.000457137
0.161841,0.000659878
0.195689,0.000957014
0.236919,0.0013924
0.287107,0.00203018
0.348169,0.00296425
0.422432,0.00433213
0.512728,0.00633535
0.622279,0.00925934
0.754669,0.0134991
0.913918,0.0195963
1.10468,0.0282977
1.33222,0.0406146
1.60092,0.0577276
1.91619,0.081201
2.28314,0.112884
2.70571,0.154739
3.18668,0.208717
3.71988,0.274628
4.28893,0.34859
4.87404,0.424017
5.45545,0.493045
6.01876,0.549272
6.55379,0.588431
7.05544,0.609181
7.52333,0.612912
7.95931,0.602361
8.36614,0.580739
8.74683,0.551167
9.10459,0.516521
9.44229,0.479135
9.76255,0.44085
10.0677,0.403026
10.3597,0.366653
10.6405,0.332397
10.9117,0.300668
11.1749,0.271662
11.4312,0.245417
11.6817,0.221866
11.9276,0.200887
12.1696,0.182302
12.4085,0.165892
12.6449,0.151421
12.8793,0.138668
13.1122,0.127433
13.3439,0.117513
13.5746,0.108752
13.8047,0.101013
14.0344,0.094193
14.264,0.0882121
14.4939,0.0830096
14.7242,0.0785404
14.9552,0.0747873
15.1869,0.0717408
15.42,0.0694318
15.6544,0.0678947
15.8909,0.067196
16.1293,0.0673792
16.3703,0.0685474
16.6146,0.0708242
16.8622,0.0743023
17.1134,0.0790867
17.3685,0.0853235
17.6281,0.0931938
17.8933,0.103008
18.1652,0.115047
18.4446,0.129618
18.7332,0.147212
19.0326,0.168378
19.3445,0.193709
19.6699,0.223814
20.0097,0.259273
20.3645,0.300727
20.7345,0.348731
21.1205,0.404023
21.523,0.467417
21.9421,0.539489
22.3784,0.621185
22.8327,0.713492
23.3062,0.817752
23.801,0.935737
