beta,permeability,xi,init_days,delay,value
0.0705012,0.0731268,0.0725359,15.0002,14.0327,31.4915
0.0697605,0.183195,0.0817071,15.4191,14.2024,31.6795
0.0706364,0.0414726,0.068913,15.0486,14.9555,31.8362
0.0726422,0.133574,0.0779476,13.9033,14.6372,31.8406
0.0711493,0.17398,0.0837604,14.7948,14.0804,31.879
0.0724117,0.157142,0.0814012,13.9368,14.2929,31.892
0.0703381,0.109762,0.0732051,15.0161,14.3993,31.9739
0.0707116,0.047051,0.0678511,15.4251,14.8134,31.9886
0.0664624,0.135035,0.0789736,18.101,15.2281,32.1521
0.0720294,0.227459,0.092102,13.2854,14.8737,32.2028
0.0674548,0.155588,0.0822537,17.9108,15.2847,32.3588
0.0669387,0.0632948,0.0735505,18.6281,15.7485,32.3771
0.0731973,0.2351,0.097508,12.0084,14.6322,32.3875
0.0649793,0.0346125,0.0688092,20.0124,15.9602,32.3879
0.0715867,0.100592,0.0721519,14.0056,14.6699,32.3961
0.0706293,0.220082,0.0880441,14.1191,14.322,32.3967
0.0684713,0.188221,0.0794892,16.1549,14.5505,32.3984
0.0649392,0.024718,0.0678938,20.576,15.3659,32.4074
0.0693373,0.231625,0.0868861,15.9634,14.8968,32.4148
0.0659923,0.212288,0.0875857,18.1978,15.8061,32.4234
0.0651007,0.197776,0.0868018,19.6612,15.4416,32.4511
0.0721782,0.207613,0.0914719,13.8967,14.3325,32.4629
0.0721756,0.0361443,0.0702434,14.1302,14.5926,32.4916
0.0649868,0.0176155,0.0684322,20.2355,15.1168,32.5152
0.065776,0.25752,0.0932279,18.7621,15.9793,32.5338
0.0656085,0.117772,0.0747434,19.0556,15.1845,32.5519
0.067385,0.178306,0.0881427,17.858,15.4312,32.5522
0.0646924,0.0763724,0.07374,20.9697,15.5703,32.5962
0.072433,0.146577,0.0817857,13.886,14.446,32.5977
0.0649227,0.220305,0.0869325,19.4204,15.1765,32.6018
0.0695138,0.203664,0.0853699,15.6319,14.9554,32.6125
0.0660191,0.0354489,0.0683185,19.4807,15.0649,32.6527
0.0634841,0.1419,0.0783028,21.779,15.2185,32.6534
0.0688449,0.157267,0.077287,16.6355,14.298,32.6849
0.0666484,0.10032,0.0783432,18.3763,15.3399,32.6974
0.0669757,0.0320303,0.0719635,18.6639,15.6485,32.7548
0.0684411,0.205245,0.0817457,16.2225,14.571,32.7843
0.0734698,0.0104088,0.0710754,13.7619,14.7075,32.8106
0.0633647,0.151719,0.0769321,21.8917,15.0654,32.8106
0.0684174,0.203198,0.0905598,16.0794,15.2245,32.8275
0.063317,0.158513,0.0778374,21.1364,15.57,32.8429
0.0658144,0.250973,0.096037,18.8425,15.499,32.8526
0.0647428,0.100315,0.0738265,20.4561,15.5979,32.8571
0.0753606,0.149077,0.0857722,11.7395,14.3957,32.8666
0.0727059,0.10664,0.0782571,13.1171,14.9079,32.8851
0.0699739,0.145315,0.0810576,15.7724,14.3457,32.8927
