mean,variance
0.000128438,3.75273e-10
0.000215997,3.43516e-10
0.000299765,4.23154e-10
0.000392448,5.77617e-10
0.000500813,8.15667e-10
0.000629969,1.16717e-09
0.000785004,1.68264e-09
0.000971688,2.4405e-09
0.00119687,3.56045e-09
0.00146879,5.2251e-09
0.00179744,7.7137e-09
0.0021949,1.14546e-08
0.00267581,1.71065e-08
0.00325791,2.56855e-08
0.00396273,3.87611e-08
0.00481634,5.87623e-08
0.00585033,8.94524e-08
0.00710302,1.36668e-07
0.00862084,2.09464e-07
0.0104586,3.21789e-07
0.0126773,4.94703e-07
0.0153486,7.60128e-07
0.0185341,1.16279e-06
0.0222674,1.75998e-06
0.0265922,2.62973e-06
0.031568,3.87952e-06
0.037271,5.65762e-06
0.0437943,8.16843e-06
0.0512391,1.16883e-05
0.0597929,1.66409e-05
0.0697915,2.37315e-05
0.0816157,3.40185e-05
0.0956729,4.90547e-05
0.112445,7.11654e-05
0.13254,0.000103907
0.156713,0.000152727
0.185844,0.000225846
0.220974,0.000335697
0.263294,0.000500834
0.314201,0.000748969
0.375147,0.00112004
0.44752,0.00166957
0.532496,0.00247152
0.630905,0.00361975
0.743206,0.0052286
0.869043,0.0074229
1.00728,0.010327
1.15606,0.0140501
1.31332,0.0186825
1.4756,0.0242396
1.63927,0.0306709
1.80081,0.0378641
1.95743,0.0456751
2.10712,0.0539493
2.2487,0.0625457
2.38174,0.0713507
2.50623,0.0802772
2.62238,0.089254
2.73048,0.0982232
2.83089,0.107137
2.92395,0.115954
3.01,0.124637
3.08938,0.133158
3.16244,0.141494
3.22948,0.149623
3.29084,0.157529
3.34678,0.165199
3.39759,0.17262
3.44359,0.179789
3.485,0.186699
3.5221,0.193346
3.5551,0.199729
3.58426,0.205848
3.60979,0.211706
3.63193,0.217309
3.65087,0.222657
3.66678,0.227756
3.67987,0.232611
3.69029,0.237227
3.6982,0.241608
3.70374,0.245758
3.70703,0.249681
3.70819,0.253379
3.70735,0.256858
3.7046,0.26012
3.70007,0.263171
3.69383,0.266014
3.686,0.268654
3.67665,0.271096
3.6659,0.273349
3.65384,0.275416
3.64055,0.277305
3.6261,0.279023
3.6106,0.280576
3.59412,0.281973
3.57673,0.28322
3.55853,0.284328
3.53957,0.285302
3.51992,0.286148
3.49965,0.286874
3.47883,0.28749
3.45754,0.288009
3.43588,0.288443
3.41393,0.288804
3.39173,0.289101
3.36933,0.289338
3.34679,0.289524
3.32418,0.289674
3.30159,0.289801
3.27909,0.289918
