mean,variance
3.72816,0.372085
4.09303,0.431906
4.49366,0.500991
4.93354,0.580701
5.41653,0.672582
5.94685,0.778386
6.52915,0.900097
7.16853,1.03995
7.87059,1.20047
8.64146,1.3845
9.48791,1.5952
10.4174,1.83614
11.4379,2.11126
12.5586,2.42499
13.7891,2.78219
15.1402,3.18824
16.6239,3.64904
18.253,4.17109
20.0419,4.76144
22.0062,5.42776
24.163,6.17832
26.5314,7.02199
29.1318,7.96824
31.9872,9.02709
35.1225,10.2091
38.5525,11.52
42.3034,12.9685
46.4054,14.5643
50.9066,16.3237
55.8513,18.2612
61.2851,20.3902
67.2558,22.7241
73.8155,25.2761
81.0212,28.0603
88.935,31.0918
97.6252,34.3884
107.167,37.9719
117.642,41.8705
129.119,46.1133
141.664,50.7368
155.317,55.7808
170,61.2475
185.51,67.0914
201.752,73.3296
218.591,79.9908
235.658,86.9985
252.412,94.1586
268.212,101.162
282.285,107.538
293.812,112.684
302.14,116.044
306.901,117.26
308.043,116.259
305.769,113.223
300.452,108.507
292.594,102.57
282.688,95.8405
271.23,88.7045
258.692,81.4818
245.491,74.4099
231.977,67.6472
218.422,61.2834
205.04,55.3633
192.036,49.9218
179.566,44.9664
167.732,40.4848
156.603,36.4547
146.225,32.8525
136.545,29.6253
127.527,26.7346
119.123,24.1421
111.226,21.7951
103.776,19.6584
96.7306,17.7066
90.0512,15.9174
83.7449,14.2843
77.8011,12.7964
72.2132,11.4448
67.0056,10.23
62.1761,9.14479
57.7088,8.17851
53.5866,7.32092
49.7908,6.56193
46.3037,5.89244
43.1072,5.30384
40.1794,4.78708
37.4962,4.33313
35.0341,3.93365
32.7781,3.58298
30.695,3.27115
28.7664,2.99243
26.9745,2.7416
25.31,2.51578
23.768,2.31332
22.3457,2.1332
21.0363,1.97348
19.8484,1.83601
18.7811,1.72036
17.8289,1.62511
16.9812,1.54776
16.2278,1.48612
15.5585,1.43807
14.9642,1.40188
14.438,1.37641
13.9738,1.36074
13.5693,1.35503
13.2259,1.36059
12.9454,1.3789
12.7333,1.413
12.5781,1.46074
