mean,variance
0.000652565,7.05982e-08
0.000847502,7.93454e-08
0.00105596,1.02501e-07
0.00129651,1.38532e-07
0.00158162,1.90189e-07
0.00192276,2.62726e-07
0.00233249,3.63955e-07
0.0028255,5.04918e-07
0.00341932,7.01003e-07
0.00413508,9.7355e-07
0.00499822,1.35209e-06
0.00603943,1.87745e-06
0.00729577,2.60595e-06
0.008812,3.61529e-06
0.0106421,5.01245e-06
0.0128514,6.9446e-06
0.0155186,9.61393e-06
0.0187389,1.32979e-05
0.0226272,1.83769e-05
0.0273036,2.5339e-05
0.0329379,3.48851e-05
0.0397406,4.79883e-05
0.0479585,6.5967e-05
0.0578567,9.05244e-05
0.069772,0.000123991
0.0841085,0.000169502
0.101359,0.000231302
0.122111,0.00031507
0.146865,0.000427269
0.17651,0.000577902
0.212316,0.000782101
0.255644,0.00105968
0.308077,0.00143721
0.37151,0.00195066
0.448223,0.00264902
0.540975,0.0035992
0.653097,0.00489308
0.788616,0.00665742
0.952403,0.00906824
1.15014,0.0123664
1.38751,0.0168514
1.66881,0.0228363
1.99628,0.0305883
2.37125,0.0403279
2.79092,0.0520205
3.25284,0.0655463
3.7516,0.0804959
4.27261,0.0956503
4.79935,0.109438
5.31664,0.120371
5.81214,0.127385
6.27866,0.130169
6.71369,0.129109
7.1186,0.125093
7.49631,0.119096
7.85016,0.112001
8.18337,0.104517
8.49866,0.0971531
8.79851,0.0902672
9.08522,0.0840861
9.36083,0.0787285
9.62717,0.0742294
9.88582,0.0705613
10.1382,0.0676565
10.3856,0.0654229
10.6289,0.0637479
10.8686,0.0625163
11.1049,0.0616211
11.3385,0.0609667
11.5699,0.0604646
11.7995,0.0600363
12.0278,0.0596139
12.2551,0.0591437
12.482,0.0585853
12.7086,0.057911
12.9347,0.0571142
13.1603,0.0561949
13.3855,0.0551583
13.6105,0.0540171
13.8356,0.0527917
14.0608,0.0515092
14.2861,0.0502049
14.5118,0.0489195
14.7378,0.0476981
14.9646,0.046592
15.1924,0.0456593
15.421,0.044964
15.6504,0.0445726
15.8803,0.0445517
16.1117,0.0449805
16.3447,0.0459436
16.5795,0.0475287
16.8161,0.04982
17.055,0.0529173
17.2967,0.0569277
17.5414,0.0619608
17.7895,0.0681209
18.0411,0.0755161
18.2965,0.0842618
18.5563,0.09451
18.8213,0.106451
19.0926,0.120318
19.3706,0.136326
19.6556,0.1547
19.9483,0.175699
20.2488,0.199588
20.5575,0.226648
20.8747,0.257176
21.2005,0.291458
21.5349,0.329808
