mean,variance
0.00101215,3.42423e-07
0.00124865,4.19309e-07
0.00150753,5.4456e-07
0.00180571,7.21439e-07
0.00215546,9.62661e-07
0.00256842,1.28813e-06
0.00305735,1.72554e-06
0.00363697,2.3123e-06
0.00432464,3.09841e-06
0.00514092,4.15045e-06
0.00611022,5.55681e-06
0.00726154,7.43469e-06
0.00862937,9.93919e-06
0.0102547,1.32752e-05
0.0121864,1.77127e-05
0.0144823,2.36072e-05
0.0172116,3.14251e-05
0.0204563,4.17771e-05
0.0243143,5.54614e-05
0.0289017,7.35171e-05
0.034357,9.72938e-05
0.0408449,0.000128538
0.0485616,0.000169503
0.0577404,0.00022308
0.0686594,0.00029297
0.0816493,0.00038388
0.0971043,0.000501769
0.115493,0.000654131
0.137375,0.000850332
0.163416,0.00110198
0.194407,0.00142335
0.231294,0.00183178
0.275199,0.00234814
0.327465,0.00299713
0.389685,0.00380756
0.463763,0.00481228
0.551964,0.00604783
0.656988,0.00755351
0.782053,0.00936972
0.930995,0.0115354
1.10838,0.0140847
1.31967,0.0170423
1.57052,0.0204097
1.86592,0.0241485
2.20795,0.0281573
2.59489,0.0322762
3.0211,0.036311
3.47866,0.0400796
3.95684,0.0434288
4.44231,0.0462405
4.92059,0.0484296
5.38059,0.0499567
5.81551,0.0508289
6.22188,0.051091
6.59857,0.050815
6.94679,0.0500971
7.27068,0.0490608
7.57408,0.0478176
7.86021,0.0464606
8.13203,0.0450678
8.3919,0.0437033
8.64201,0.0424235
8.8843,0.0412799
9.12049,0.0403213
9.35206,0.0395957
9.58176,0.0391553
9.81223,0.0390458
10.0459,0.039307
10.2844,0.0399774
10.5282,0.0411003
10.7775,0.0427275
11.0336,0.0449156
11.2964,0.047728
11.5673,0.0512387
11.8478,0.0555326
12.1418,0.0607035
12.4509,0.0668612
12.7681,0.0741217
13.083,0.0826255
13.39,0.0925205
13.687,0.103965
13.9744,0.117133
14.2529,0.132201
14.5258,0.14935
14.8041,0.168812
15.1041,0.190839
15.4397,0.215719
15.8209,0.243822
16.2553,0.275656
16.7431,0.311795
17.2827,0.352909
17.8762,0.399909
18.5251,0.453904
19.2289,0.516132
19.9862,0.587979
20.7938,0.670892
21.6595,0.767336
22.5946,0.880677
23.6141,1.01564
24.7427,1.17957
26.0075,1.38263
27.4466,1.64043
29.0964,1.97412
30.9958,2.41323
33.203,3.00424
35.7827,3.81502
38.7924,4.93812
42.2915,6.50389
46.3315,8.68704
50.9895,11.7458
