mean,variance
0.000281127,7.09744e-09
0.000418463,1.0143e-08
0.000548378,1.49852e-08
0.000689369,2.12277e-08
0.000851188,2.95379e-08
0.00104087,4.08779e-08
0.00126509,5.65323e-08
0.00153116,7.82653e-08
0.00184756,1.08537e-07
0.00222434,1.50796e-07
0.00267345,2.09895e-07
0.00320916,2.92661e-07
0.00384852,4.08706e-07
0.00461188,5.71575e-07
0.00552358,8.00357e-07
0.00661271,1.12197e-06
0.00791404,1.57436e-06
0.00946912,2.21108e-06
0.0113277,3.10771e-06
0.0135094,4.33308e-06
0.0160545,5.98741e-06
0.0190182,8.21049e-06
0.022469,1.11941e-05
0.0264918,1.52037e-05
0.0311899,2.06084e-05
0.0366986,2.79461e-05
0.0431924,3.8008e-05
0.0508922,5.19624e-05
0.0600663,7.15038e-05
0.0710398,9.90932e-05
0.0841998,0.000138275
0.0999891,0.000194032
0.118924,0.000273387
0.141597,0.000386112
0.168667,0.000545492
0.200888,0.000769629
0.239109,0.00108289
0.284335,0.00151867
0.337689,0.00212143
0.400311,0.00294696
0.473277,0.00406159
0.557748,0.00554689
0.655027,0.00750449
0.766021,0.0100354
0.890916,0.0132126
1.02931,0.0170672
1.18029,0.0215762
1.34231,0.0266386
1.51339,0.0320788
1.6911,0.0376452
1.87309,0.043065
2.05748,0.0481033
2.24285,0.052585
2.42807,0.0563847
2.61216,0.0594198
2.79465,0.0616863
2.97541,0.0632381
3.1548,0.0641934
3.33335,0.0646867
3.51151,0.0648322
3.68975,0.0647378
3.86849,0.0644931
4.04805,0.0641665
4.22874,0.0638164
4.41094,0.0634991
4.59381,0.0631337
4.77618,0.0626141
4.95691,0.0618558
5.13505,0.0608165
5.30985,0.0594824
5.48068,0.0578662
5.64712,0.056004
5.80924,0.0539803
5.96741,0.0518906
6.12204,0.0498203
6.2736,0.0478394
6.42247,0.0459954
6.56899,0.0443195
6.71352,0.0428374
6.85642,0.0415684
6.99805,0.0405233
7.13883,0.0397174
7.27917,0.0391622
7.41935,0.0388602
7.55966,0.0388182
7.70045,0.0390481
7.84213,0.0395707
7.98552,0.0404405
8.13143,0.0417166
8.2809,0.0434843
8.43542,0.0458788
8.59665,0.0490707
8.76607,0.0532478
8.94503,0.0586272
9.13434,0.065408
9.33449,0.0737933
9.54589,0.0840067
9.76893,0.0962962
10.0043,0.110995
10.2532,0.128544
10.5173,0.149554
10.7976,0.174611
11.0949,0.204282
11.4096,0.239141
11.7425,0.279841
12.0936,0.326907
12.463,0.380913
12.8506,0.442414
13.258,0.512504
13.688,0.593102
