mean,variance
0.0004913,3.57735e-08
0.000694419,3.36471e-08
0.000882746,3.98076e-08
0.00108657,5.12405e-08
0.00132145,6.80493e-08
0.00159839,9.1529e-08
0.00192772,1.23846e-07
0.00232074,1.68109e-07
0.00279059,2.28607e-07
0.00335288,3.11195e-07
0.0040262,4.2382e-07
0.00483286,5.77253e-07
0.00579956,7.86059e-07
0.0069583,1.0699e-06
0.00834746,1.4553e-06
0.0100131,1.97792e-06
0.0120103,2.68569e-06
0.0144053,3.64287e-06
0.0172776,4.93545e-06
0.0206549,6.63699e-06
0.0246098,8.85568e-06
0.0292428,1.17376e-05
0.034681,1.54767e-05
0.0410886,2.03363e-05
0.0486595,2.6659e-05
0.0576084,3.48726e-05
0.0682139,4.55544e-05
0.0808427,5.9504e-05
0.0959471,7.77966e-05
0.114052,0.000101822
0.135761,0.000133347
0.161808,0.000174671
0.193042,0.000228702
0.230434,0.000299021
0.275033,0.000389848
0.328122,0.000506466
0.391223,0.00065542
0.46613,0.000844763
0.5549,0.00108419
0.65991,0.00138545
0.783918,0.00176288
0.929778,0.00223241
1.10049,0.00281193
1.3002,0.00352801
1.534,0.00441823
1.80014,0.00547878
2.0911,0.00665893
2.39473,0.00786283
2.69596,0.00896782
2.97823,0.00984687
3.22595,0.0104022
3.42724,0.0105938
3.57798,0.0104681
3.6792,0.010115
3.73481,0.00962964
3.75017,0.00909047
3.73125,0.00855284
3.68398,0.00804844
3.61387,0.00759012
3.52572,0.00717798
3.42364,0.00680556
3.31116,0.00646427
3.19122,0.00614617
3.06634,0.00584523
2.93861,0.00555763
2.8098,0.00528153
2.68134,0.00501665
2.55442,0.00476368
2.42999,0.00452407
2.30878,0.00429934
2.19133,0.004091
2.07803,0.00390017
1.96915,0.00372751
1.8648,0.00357316
1.76494,0.00343677
1.66946,0.0033172
1.57817,0.00321258
1.49091,0.00312047
1.40751,0.00303814
1.32781,0.00296282
1.2517,0.00289188
1.17911,0.00282317
1.11001,0.00275504
1.04433,0.0026863
0.982005,0.00261618
0.922954,0.0025442
0.867075,0.00247008
0.814262,0.00239375
0.764394,0.00231522
0.717359,0.00223477
0.673051,0.0021528
0.631365,0.00206984
0.592216,0.00198656
0.555536,0.00190388
0.521273,0.00182287
0.489377,0.0017447
0.459803,0.00167047
0.432504,0.00160126
0.407434,0.00153814
0.384517,0.00148177
0.363647,0.00143237
0.344704,0.00138991
0.327566,0.00135422
0.31211,0.00132511
0.29822,0.00130233
0.285779,0.00128559
0.274686,0.00127474
0.264864,0.00126985
0.256253,0.00127126
0.248806,0.00127937
