mean,variance
0.00015099,2.08682e-09
0.000236023,1.75045e-09
0.000315541,1.89429e-09
0.000399525,2.28941e-09
0.00049315,2.88861e-09
0.000599845,3.70515e-09
0.000722557,4.78371e-09
0.000864297,6.19353e-09
0.0010284,8.02927e-09
0.0012187,1.04156e-08
0.00143961,1.35148e-08
0.00169629,1.75365e-08
0.00199473,2.27518e-08
0.00234192,2.95096e-08
0.00274602,3.8259e-08
0.00321652,4.95772e-08
0.00376451,6.42047e-08
0.00440291,8.30907e-08
0.00514679,1.0745e-07
0.00601371,1.38834e-07
0.00702344,1.79195e-07
0.00819811,2.3097e-07
0.00956282,2.97195e-07
0.0111478,3.81727e-07
0.0129885,4.89439e-07
0.0151289,6.26605e-07
0.0176205,8.01198e-07
0.0205223,1.0232e-06
0.0239046,1.3053e-06
0.0278494,1.66347e-06
0.0324511,2.1177e-06
0.0378193,2.69292e-06
0.0440815,3.4203e-06
0.0513863,4.33874e-06
0.059907,5.49669e-06
0.0698459,6.95454e-06
0.0814387,8.78753e-06
0.0949605,1.10894e-05
0.110732,1.39774e-05
0.129127,1.75981e-05
0.150583,2.21357e-05
0.175607,2.78234e-05
0.204795,3.49577e-05
0.238825,4.39172e-05
0.278469,5.51862e-05
0.324607,6.93941e-05
0.37827,8.7375e-05
0.44061,0.000110234
0.512825,0.000139416
0.595969,0.000176741
0.691188,0.000224608
0.799395,0.000286022
0.921451,0.00036482
1.0575,0.000465382
1.20688,0.000592318
1.36827,0.00075025
1.54038,0.000944066
1.72231,0.00117951
1.91208,0.00146104
2.10695,0.00179106
2.30446,0.00217124
2.50257,0.00260282
2.69962,0.00308712
2.89437,0.00362594
3.08495,0.0042187
3.27069,0.00486807
3.45141,0.00557898
3.62713,0.00635772
3.79795,0.00721176
3.96413,0.00815025
4.12585,0.00918272
4.28315,0.0103187
4.43592,0.0115675
4.5843,0.0129401
4.72849,0.0144488
4.86878,0.0161071
5.00538,0.0179285
5.13833,0.0199259
5.26784,0.022114
5.39413,0.0245081
5.51735,0.0271233
5.63755,0.0299743
5.75475,0.0330752
5.86898,0.0364408
5.98025,0.0400849
6.08856,0.0440218
6.19383,0.048263
6.29613,0.0528231
6.3956,0.0577174
6.49235,0.0629614
6.58664,0.0685735
6.67875,0.0745742
6.76975,0.0810058
6.86111,0.0879303
6.95467,0.0954317
7.05219,0.103606
7.15572,0.112575
7.26706,0.122476
7.38761,0.133449
7.51838,0.145638
7.6603,0.159207
7.81409,0.174328
7.98056,0.191203
8.16061,0.210064
8.35551,0.231198
8.56661,0.254939
8.79503,0.28165
9.04132,0.311694
9.30596,0.345475
9.59002,0.383496
