beta,permeability,xi,init_days,delay,value
0.0495365,0.832847,0.0881417,13.2696,11.61,37.5059
0.0488674,0.941547,0.158389,13.3856,13.3958,37.5596
0.0491192,0.905008,0.115667,13.6193,12.9215,37.5611
0.0483252,0.934878,0.132645,14.8024,13.2728,37.563
0.0496897,0.896451,0.161485,12.1066,13.5516,37.5633
0.0477355,0.946285,0.105634,15.9181,12.0819,37.5647
0.0486831,0.987235,0.141867,13.1753,12.6655,37.5673
0.0482331,0.955385,0.118526,14.2106,12.7553,37.5722
0.0514207,0.824611,0.118309,10.8747,11.4364,37.606
0.0492926,0.873779,0.107097,13.6968,12.6107,37.6102
0.0566289,0.718665,0.151006,4.56936,9.95932,37.6131
0.0603153,0.597631,0.147622,1.67439,8.78025,37.6199
0.0489344,0.94297,0.1277,13.3357,12.5603,37.6205
0.0501816,0.937306,0.151,11.3862,12.1728,37.6267
0.0497221,0.893371,0.15227,12.0678,13.984,37.6345
0.049531,0.92221,0.151777,12.7115,12.4539,37.639
0.0506421,0.842827,0.131143,11.3831,12.8727,37.652
0.051959,0.75307,0.0829668,10.1629,10.4868,37.6524
0.052043,0.8228,0.162456,9.73751,12.7971,37.6587
0.0482501,0.954828,0.135324,14.1006,13.8437,37.6599
0.0492164,0.895331,0.0993411,13.2943,11.979,37.6609
0.0515515,0.720425,0.0710981,11.2562,10.7058,37.6669
0.0480712,0.991209,0.134274,14.7411,12.6235,37.6678
0.0487361,0.967308,0.157454,13.79,13.1413,37.6714
0.0488562,0.933301,0.163779,13.4157,13.1246,37.6809
0.0487855,0.954324,0.151776,13.888,13.7173,37.6832
0.0484026,0.935279,0.114417,14.4548,12.8714,37.6887
0.0467132,0.952579,0.0883709,17.0312,12.2235,37.6891
0.0617574,0.552051,0.140117,0.497113,8.30911,37.6918
0.0483985,0.930335,0.101451,14.7329,11.07,37.6921
0.0508508,0.828759,0.0996926,11.6052,11.0193,37.6927
0.0493751,0.958623,0.153146,12.8834,12.8004,37.6979
0.0494083,0.955106,0.154168,12.078,12.2177,37.7149
0.0480917,0.888073,0.0939217,15.6998,12.7989,37.715
0.0505176,0.8624,0.159593,11.1094,13.0332,37.7167
0.0475343,0.981798,0.159648,15.2163,14.0992,37.7194
0.0487418,0.868321,0.086575,14.6533,11.0995,37.7195
0.0464709,0.986303,0.102145,17.5414,12.7346,37.7228
0.0488702,0.856488,0.0845293,14.3315,11.1577,37.7231
0.0480776,0.886276,0.0955279,15.5664,12.63,37.7264
0.0510328,0.887281,0.155773,10.8638,12.711,37.7298
0.0487632,0.953911,0.154387,13.9055,13.7519,37.7298
0.0494162,0.944963,0.146612,12.6619,12.1529,37.7331
0.0472178,0.94987,0.102255,16.5966,12.5801,37.7335
0.0494921,0.839164,0.0873969,13.4837,11.1953,37.7353
0.0504449,0.887253,0.119719,11.1944,11.9351,37.7355
0.0494151,0.946016,0.156285,12.1234,12.4577,37.7439
0.0504056,0.792652,0.0842593,12.076,11.3006,37.7459
0.0470004,0.986342,0.116606,16.3425,13.3734,37.7461
0.050509,0.882117,0.111718,11.8874,11.9368,37.7484
0.0487742,0.948125,0.160927,13.8192,13.708,37.7491
0.0466305,0.961031,0.0965366,17.6779,12.7824,37.753
0.0489437,0.921903,0.124283,13.6511,12.1106,37.7531
