beta,permeability,xi,init_days,delay,value
0.110759,0.183833,0.0797727,13.0586,7.29493,154.896
0.114388,0.138526,0.0728951,12.6593,7.27312,155.772
0.16187,0.0901407,0.0725607,0.845828,6.77993,158.025
0.135353,0.0703064,0.0613867,6.49928,6.44475,159.355
0.132042,0.174799,0.0879428,6.87091,6.67743,162.288
0.117605,0.10623,0.0681142,11.078,7.87733,163.132
0.13484,0.195314,0.104651,5.31492,7.57334,164.712
0.14655,0.11141,0.0734379,3.44142,6.49109,165.217
0.144296,0.0512091,0.0597565,4.9229,6.59425,166.454
0.134059,0.104778,0.0663198,6.63939,6.76743,166.7
0.120996,0.201814,0.09522,9.7463,7.66796,167.69
0.150927,0.10544,0.0701856,2.5027,6.99391,168.313
0.132428,0.146646,0.0804191,6.86197,7.10923,168.546
0.133349,0.230361,0.129616,5.24731,7.4764,169.254
0.120854,0.215236,0.102867,9.91182,7.41369,169.311
0.118802,0.0462094,0.0604533,11.1182,7.13983,169.842
0.108029,0.304992,0.140671,13.9339,8.17822,170.083
0.108952,0.262785,0.100445,13.2915,7.37533,171.38
0.124594,0.0709961,0.0668875,9.17673,7.11071,172.114
0.0997683,0.29383,0.111884,17.6751,8.32778,172.302
0.0948307,0.264412,0.0959068,20.8219,8.17178,173.2
0.105197,0.110107,0.0644218,16.5724,7.46281,173.387
0.114555,0.135135,0.0733636,12.2915,7.4881,173.68
0.127102,0.221683,0.102106,7.46409,6.9417,173.865
0.139318,0.176566,0.0990155,4.34583,7.72804,174.093
0.10162,0.186487,0.0744572,17.8543,7.92848,174.669
0.145042,0.149084,0.0838348,3.13737,6.64721,174.997
0.0991647,0.328645,0.128546,17.3655,8.91952,175.27
0.151325,0.190337,0.120637,1.8621,7.35642,176.242
0.157468,0.173773,0.0989464,0.297563,6.1708,176.401
0.110389,0.0563748,0.0592095,14.1193,7.88225,176.934
0.0988343,0.10979,0.0699861,19.7331,8.05541,177.184
0.122473,0.154998,0.0754578,9.73655,6.61634,177.371
0.111034,0.166901,0.0795416,13.7907,7.26027,177.414
0.16031,0.0201496,0.0600139,1.42977,6.97717,177.519
0.142498,0.200223,0.114277,3.90433,7.04544,177.567
0.137229,0.22786,0.125971,4.85155,7.58384,177.879
0.0945681,0.133438,0.06645,21.4903,8.19587,178.469
0.133074,0.132361,0.0803075,6.5317,7.99684,178.507
0.123691,0.108938,0.0674573,9.39019,6.31344,178.711
0.107093,0.234296,0.097849,14.3889,8.15897,178.833
0.153051,0.0489519,0.06521,2.97491,7.63382,178.954
0.157043,0.185196,0.130471,0.894166,7.59762,179.13
0.119202,0.141163,0.0765913,10.738,8.60198,179.156
0.146413,0.11752,0.0736133,3.97446,6.09044,179.157
0.0997992,0.0293216,0.0618771,19.5329,8.79217,179.236
0.154624,0.0114991,0.0610091,2.09679,7.988,179.437
0.129373,0.234238,0.120994,6.16868,7.46046,179.605
0.0965977,0.133386,0.0720092,20.0924,8.67636,179.63
0.116514,0.136439,0.0751357,11.5634,8.76833,179.747
0.105486,0.311793,0.136081,14.3906,8.21105,180.458
0.143979,0.0426197,0.061311,4.78804,6.35058,180.631
0.114986,0.116844,0.0698811,12.2719,7.27724,180.953
0.154854,0.0125982,0.0586511,2.22377,6.20116,181.07
0.10981,0.211114,0.0921251,13.6064,8.94459,181.143
0.11081,0.289858,0.143049,12.8185,8.3686,181.338
0.103367,0.0732912,0.0591207,17.8334,7.11417,181.622
0.14912,0.0221227,0.0601609,3.17752,7.41547,182.188
0.112065,0.232192,0.104363,12.6192,8.5884,182.279
0.121465,0.0561003,0.0644237,10.2202,7.23278,182.589
0.140876,0.136112,0.0840523,4.37051,7.72283,182.789
0.0904623,0.33323,0.113792,22.142,8.62984,183.379
0.144591,0.158094,0.0848902,3.77683,5.22393,183.652
0.139158,0.177216,0.0859669,4.51322,6.19606,183.758
