beta,permeability,xi,init_days,delay,value
0.0770073,0.00121866,0.16582,83.8903,11.4992,203.661
0.0769724,0.00288453,0.165442,83.3109,11.8233,205.034
0.0766528,0.00172639,0.164959,84.4898,11.392,205.411
0.0766007,0.00153802,0.157201,84.7597,11.4967,205.448
0.0748007,0.0116429,0.165575,89.6141,11.0788,205.49
0.0758882,0.00296326,0.1655,86.8878,11.8922,205.651
0.0754123,0.00315212,0.156132,87.2205,11.5055,205.937
0.0766208,0.0104497,0.164238,84.3147,11.7769,206.167
0.0782212,0.00259603,0.16567,80.2621,11.2616,206.181
0.0761844,0.0183407,0.165706,85.545,11.6993,206.232
0.0773234,0.00410035,0.16649,82.9677,11.6035,206.233
0.0734728,0.0156235,0.166261,93.8338,11.0925,206.351
0.0769996,0.0062918,0.160359,83.0842,11.4273,206.365
0.075565,0.00714938,0.165153,87.7127,11.9874,206.367
0.074461,0.00361989,0.163543,90.2479,11.1235,206.427
0.0765493,0.00488264,0.159617,84.4384,11.9168,206.503
0.0761934,0.0180252,0.163445,85.2461,11.2156,206.549
0.0762159,0.0126073,0.165785,85.5185,11.273,206.574
0.0747895,0.0201807,0.165284,89.0119,11.588,206.611
0.0744625,0.00233683,0.165357,90.3559,11.9902,206.658
0.0762017,0.00432166,0.153841,85.0067,11.323,206.662
0.0769299,0.00342643,0.165307,83.709,11.8528,206.737
0.0752114,0.00843295,0.165078,88.8146,11.2634,206.846
0.0762735,0.00542962,0.164686,85.07,11.0619,206.921
0.0778232,0.0100829,0.166369,81.7098,11.5466,206.959
0.0750668,0.00348117,0.159519,88.825,11.2705,206.962
0.0754312,0.0139186,0.159117,87.0318,11.7899,207.02
0.0751241,0.0123341,0.1665,88.8708,11.2481,207.126
0.0765426,0.00171716,0.158579,84.6419,11.4996,207.162
0.0740886,0.00631816,0.16079,91.2819,11.0851,207.17
0.0761622,0.0143713,0.162514,85.4809,11.686,207.171
0.0762133,0.00579765,0.155072,85.4609,11.0993,207.255
0.0761688,0.00589438,0.164606,85.453,11.6525,207.278
0.0756583,0.00194676,0.164187,87.2893,11.6391,207.39
0.0782717,0.0062071,0.165332,80.7492,11.7475,207.407
