mean,variance
0.000505925,5.23281e-08
0.000689653,5.72113e-08
0.000872567,7.24828e-08
0.00107715,9.64133e-08
0.00131623,1.30597e-07
0.00160007,1.78353e-07
0.00193915,2.44669e-07
0.00234532,3.36604e-07
0.00283261,4.63987e-07
0.00341778,6.40434e-07
0.00412094,8.84764e-07
0.00496626,1.22296e-06
0.00598284,1.69085e-06
0.00720568,2.33782e-06
0.00867689,3.23181e-06
0.0104472,4.46629e-06
0.0125776,6.16961e-06
0.0151415,8.51793e-06
0.0182274,1.17527e-05
0.0219418,1.62044e-05
0.0264129,2.2325e-05
0.0317838,3.07088e-05
0.0382264,4.21554e-05
0.0459497,5.77465e-05
0.0551945,7.89078e-05
0.0662596,0.000107578
0.0795695,0.000146626
0.0956071,0.000199885
0.114936,0.00027249
0.138228,0.000371348
0.16629,0.000505764
0.200095,0.00068826
0.240813,0.000935673
0.289853,0.0012706
0.348914,0.00172336
0.420041,0.00233454
0.505697,0.00315847
0.608849,0.0042678
0.732942,0.00575716
0.881731,0.00774348
1.05966,0.0103771
1.2717,0.0138438
1.52239,0.0183364
1.8158,0.0240431
2.15394,0.0310636
2.53681,0.0393729
2.95984,0.0486623
3.41375,0.0582829
3.88344,0.0671873
4.35143,0.0741963
4.80346,0.0784695
5.22899,0.0796419
5.62106,0.077814
5.97706,0.0735017
6.29629,0.0673801
6.57998,0.0601741
6.83073,0.052551
7.05164,0.0450418
7.24635,0.0380343
7.41839,0.0317638
7.57048,0.0263254
7.70554,0.0217427
7.82633,0.0179799
7.93545,0.0149657
8.03506,0.0126107
8.12653,0.0108232
8.21081,0.00952652
8.2892,0.00866784
8.3603,0.00820617
8.42262,0.00812875
8.4751,0.00844151
8.51777,0.00916085
8.55119,0.010308
8.57629,0.0119079
8.59372,0.0139895
8.60637,0.0165893
8.61731,0.0197595
8.62895,0.0235728
8.64237,0.0281138
8.65809,0.0334754
8.67634,0.0397529
8.69702,0.0470377
8.71976,0.0554066
8.7444,0.0649372
8.77103,0.0757122
8.79977,0.0878177
8.83054,0.101318
8.8635,0.116293
8.90028,0.132941
8.93872,0.151174
8.97875,0.171055
9.02092,0.192714
9.06649,0.216373
9.11728,0.242384
9.17449,0.271061
9.23777,0.302519
9.31136,0.337654
9.39653,0.376967
9.49294,0.420697
9.59837,0.468698
9.71009,0.520628
9.8258,0.576166
9.94349,0.634976
10.0617,0.6968
10.1778,0.761011
10.2896,0.827013
10.3957,0.894398
10.495,0.96279
10.5867,1.03195
10.6686,1.10105
