mean,variance
0.000465832,1.67697e-08
0.000681671,1.24412e-08
0.000870763,1.31491e-08
0.00106949,1.61778e-08
0.00129552,2.10721e-08
0.00156026,2.80361e-08
0.00187371,3.76175e-08
0.00224644,5.06595e-08
0.00269052,6.83408e-08
0.00322016,9.22642e-08
0.00385225,1.24591e-07
0.00460691,1.68223e-07
0.00550817,2.27053e-07
0.00658472,3.06292e-07
0.00787084,4.12909e-07
0.00940746,5.56221e-07
0.0112435,7.48664e-07
0.0134375,1.00684e-06
0.0160592,1.35287e-06
0.0191921,1.81628e-06
0.0229361,2.4364e-06
0.0274104,3.2657e-06
0.0327576,4.37417e-06
0.0391478,5.85531e-06
0.0467848,7.83418e-06
0.0559118,1.04785e-05
0.0668197,1.40137e-05
0.079856,1.8744e-05
0.0954361,2.5082e-05
0.114057,3.35894e-05
0.136311,4.50367e-05
0.162908,6.04876e-05
0.194697,8.14216e-05
0.232689,0.000109915
0.278097,0.000148903
0.332367,0.00020258
0.397231,0.000276982
0.474756,0.000380879
0.56725,0.00052678
0.676664,0.000731014
0.804467,0.0010141
0.950878,0.00139847
1.11535,0.00190815
1.29647,0.00256626
1.49171,0.00339047
1.69496,0.00437099
1.89863,0.00546939
2.09494,0.00662159
2.27665,0.00774509
2.43701,0.00874439
2.57063,0.00952817
2.67376,0.0100245
2.74606,0.0102114
2.78916,0.010105
2.80583,0.00974759
2.79953,0.00919609
2.77391,0.00851136
2.73253,0.00774974
2.67878,0.00696015
2.61574,0.00618101
2.54608,0.00543995
2.47198,0.00475454
2.3953,0.0041347
2.3173,0.0035833
2.23885,0.00309909
2.16067,0.0026788
2.08334,0.0023179
2.00724,0.00201093
1.93268,0.00175234
1.86006,0.00153684
1.7899,0.00135947
1.72276,0.00121546
1.65899,0.00110002
1.5988,0.0010087
1.54237,0.000937568
1.48984,0.000883172
1.4413,0.000842574
1.39692,0.000813368
1.35686,0.000793586
1.32165,0.000781828
1.29209,0.000777222
1.26911,0.000779394
1.25278,0.000788009
1.24263,0.000802737
1.23857,0.000823677
1.24074,0.000851268
1.24898,0.000885966
1.26291,0.00092818
1.2819,0.000978171
1.3055,0.00103637
1.33373,0.00110367
1.36678,0.0011814
1.40469,0.00127094
1.44728,0.00137365
1.49454,0.00149132
1.54698,0.00162681
1.60568,0.00178468
1.67192,0.00197088
1.74751,0.00219398
1.83514,0.00246699
1.9384,0.00280919
2.06078,0.00324569
2.20509,0.00380754
2.37398,0.00453488
2.57082,0.00548369
2.7981,0.00672329
3.05813,0.00834259
3.3534,0.0104572
3.68798,0.0132287
4.0689,0.0168975
