mean,variance
0.0294414,0.00499939
0.0359972,0.00710048
0.0440456,0.0100904
0.0539389,0.0143475
0.066113,0.020412
0.08111,0.0290557
0.0996046,0.0413824
0.122438,0.0589702
0.150662,0.0840768
0.18559,0.119934
0.228867,0.171166
0.282557,0.244395
0.349252,0.349105
0.432209,0.498872
0.535537,0.713136
0.664416,1.01972
0.825394,1.45842
1.02676,2.08615
1.27902,2.98419
1.59552,4.26848
1.99324,6.1042
2.4938,8.72614
3.12483,12.4672
3.92162,17.7981
4.92938,25.3816
6.20611,36.1466
7.82633,51.3872
9.88598,72.8934
12.5087,103.118
15.8523,145.363
20.1195,204.007
25.5742,284.782
32.5391,394.728
41.4386,542.435
52.8283,737.903
67.4466,992.038
86.2636,1315.12
110.524,1713.55
141.749,2184.15
181.685,2706.5
231.858,3235.04
292.428,3700.29
361.582,4029.77
436.353,4174.96
512.812,4131.25
586.643,3935.45
653.931,3645.79
711.999,3318.6
759.613,2996.43
796.613,2707.49
823.47,2468.28
841.008,2285.59
850.217,2158.8
852.153,2082.29
847.849,2047.55
838.278,2044.85
824.332,2064.42
806.799,2096.98
786.366,2134.28
763.638,2169.45
739.14,2197.17
713.339,2213.77
686.641,2217.08
659.394,2206.16
631.898,2181.07
604.407,2142.62
577.136,2092.17
550.256,2031.25
523.898,1961.38
498.171,1884.22
473.156,1801.45
448.916,1714.67
425.499,1625.4
402.936,1534.99
381.252,1444.68
360.461,1355.56
340.564,1268.48
321.558,1184.09
303.43,1102.88
286.166,1025.22
269.746,951.329
254.149,881.358
239.348,815.37
225.319,753.362
212.034,695.288
199.465,641.062
187.584,590.567
176.364,543.666
165.776,500.208
155.79,460.006
146.379,422.89
137.52,388.702
129.191,357.301
121.369,328.548
114.034,302.31
107.162,278.448
100.737,256.866
94.7334,237.427
89.1241,219.958
83.8862,204.327
78.9986,190.415
74.4418,178.121
70.1963,167.34
66.2437,157.983
62.5683,149.984
59.1571,143.32
55.9983,137.986
53.0824,134.023
50.4012,131.498
47.9491,130.546
