mean,variance
0.000575264,7.19207e-08
0.00076259,7.29003e-08
0.000943277,8.64287e-08
0.00113917,1.08626e-07
0.00136211,1.39651e-07
0.00162063,1.81291e-07
0.00192272,2.36468e-07
0.00227693,3.09245e-07
0.00269303,4.05036e-07
0.00318236,5.30955e-07
0.00375826,6.96299e-07
0.00443639,9.13185e-07
0.00523521,1.19737e-06
0.00617647,1.56931e-06
0.00728583,2.05553e-06
0.00859352,2.69032e-06
0.0101352,3.51802e-06
0.0119529,4.59575e-06
0.0140963,5.99705e-06
0.0166239,7.81635e-06
0.0196047,1.01747e-05
0.0231201,1.32272e-05
0.0272663,1.71715e-05
0.0321566,2.22599e-05
0.0379247,2.88135e-05
0.0447285,3.72403e-05
0.0527543,4.80578e-05
0.0622217,6.19225e-05
0.07339,7.96662e-05
0.0865652,0.000102343
0.102108,0.000131291
0.120446,0.000168212
0.14208,0.000215276
0.167605,0.000275268
0.19772,0.000351781
0.233253,0.000449498
0.275178,0.000574585
0.324573,0.000734861
0.382691,0.000940697
0.450957,0.00120583
0.530487,0.00154479
0.620467,0.00195826
0.717871,0.00242242
0.8201,0.00290901
0.924554,0.00338496
1.02826,0.00381057
1.12811,0.00414493
1.22159,0.00435777
1.30748,0.00444276
1.38563,0.00441325
1.45605,0.00428706
1.51887,0.00408407
1.57444,0.00382509
1.62318,0.00352951
1.66565,0.00321512
1.70255,0.00289758
1.73468,0.00258994
1.76301,0.00230287
1.78845,0.00204271
1.81164,0.00181085
1.83305,0.00160625
1.8531,0.0014271
1.87196,0.00127042
1.88967,0.00113341
1.90634,0.00101434
1.92231,0.000912657
1.93821,0.000828192
1.9548,0.000760424
1.9727,0.000708339
1.99268,0.000671175
2.01552,0.000648567
2.04182,0.000640908
2.07181,0.000649478
2.10551,0.000676365
2.14314,0.0007246
2.18424,0.000796876
2.22792,0.000894381
2.273,0.0010162
2.31779,0.00115834
2.3613,0.00131758
2.40315,0.0014931
2.4431,0.00168517
2.48152,0.00189704
2.51936,0.00213515
2.55794,0.00240857
2.59956,0.00273263
2.646,0.00312199
2.69829,0.00359001
2.75724,0.00415228
2.82286,0.00482128
2.89499,0.00560953
2.97323,0.00652767
3.05722,0.00758617
3.14753,0.00881016
3.24345,0.0102067
3.34523,0.011799
3.45496,0.0136524
3.57591,0.0158741
3.71341,0.0186539
3.87288,0.0222388
4.05841,0.0269073
4.2778,0.0331659
4.53729,0.0416228
4.84179,0.0530117
5.1961,0.0682711
5.60553,0.0886311
6.07626,0.115727
6.61559,0.151753
7.23219,0.199672
7.93208,0.262938
