mean,variance
0.000126315,1.27846e-10
0.000214782,1.36389e-10
0.000296965,1.83227e-10
0.000385395,2.57401e-10
0.000486498,3.62914e-10
0.00060473,5.09585e-10
0.000744203,7.12174e-10
0.000909369,9.91452e-10
0.00110537,1.37626e-09
0.00133827,1.90655e-09
0.00161529,2.63764e-09
0.00194503,3.64626e-09
0.00233775,5.03888e-09
0.00280571,6.96352e-09
0.00336352,9.62623e-09
0.00402862,1.33143e-08
0.00482185,1.84289e-08
0.00576804,2.55313e-08
0.00689689,3.54082e-08
0.00824378,4.91643e-08
0.009851,6.8354e-08
0.011769,9.51688e-08
0.014058,1.32705e-07
0.0167899,1.85347e-07
0.0200506,2.59317e-07
0.0239169,3.62582e-07
0.0284524,5.04905e-07
0.0337253,6.98737e-07
0.0398109,9.5998e-07
0.0467925,1.30889e-06
0.0547931,1.77358e-06
0.0639819,2.3938e-06
0.0745824,3.22653e-06
0.0868785,4.35361e-06
0.101185,5.8877e-06
0.117853,7.98366e-06
0.137276,1.08533e-05
0.159884,1.47842e-05
0.186179,2.01729e-05
0.216586,2.75143e-05
0.251328,3.73691e-05
0.290507,5.03639e-05
0.33406,6.7151e-05
0.381746,8.83434e-05
0.433162,0.000114459
0.487722,0.000145818
0.54496,0.000182709
0.604549,0.000225441
0.666324,0.000274425
0.729943,0.000329846
0.795111,0.000391858
0.861577,0.000460604
0.929155,0.000536263
0.997641,0.000618954
1.06685,0.000708781
1.13651,0.000805662
1.20661,0.000909953
1.27712,0.00102204
1.348,0.00114228
1.41916,0.00127098
1.4905,0.00140845
1.56195,0.001555
1.63348,0.00171113
1.70505,0.0018774
1.7767,0.00205452
1.84841,0.00224321
1.92017,0.00244419
1.99196,0.00265828
2.0638,0.00288641
2.13572,0.00312971
2.20776,0.00338943
2.27997,0.00366697
2.35243,0.00396394
2.42524,0.00428225
2.4985,0.00462391
2.57227,0.00499094
2.64658,0.00538539
2.72145,0.00580943
2.79693,0.00626538
2.87307,0.00675594
2.94996,0.00728415
3.02775,0.00785364
3.10651,0.00846772
3.18622,0.00912956
3.26685,0.00984233
3.34834,0.0106093
3.43063,0.0114339
3.51363,0.0123194
3.59721,0.0132689
3.68134,0.0142866
3.76603,0.0153771
3.85133,0.0165454
3.93728,0.0177969
4.02393,0.0191375
4.11135,0.0205732
4.19967,0.0221116
4.28908,0.0237616
4.38003,0.0255352
4.47291,0.0274458
4.56747,0.0294991
4.66323,0.0316978
4.75966,0.0340445
4.85639,0.036544
4.95319,0.0392038
5.05007,0.042038
5.14748,0.0450715
5.24563,0.048324
5.34462,0.0518134
5.44449,0.0555563
5.54525,0.0595692
