mean,variance
0.121074,0.0726625
0.147013,0.100804
0.178682,0.139941
0.21739,0.194403
0.264754,0.270243
0.322775,0.375919
0.393934,0.523261
0.48131,0.72882
0.58873,1.01576
0.720956,1.4165
0.883921,1.97645
1.08503,2.75916
1.33355,3.85365
1.64105,5.38446
2.02206,7.52585
2.49481,10.5214
3.08222,14.7115
3.81316,20.5705
4.72401,28.7592
5.86075,40.1955
7.28152,56.1514
9.06002,78.3828
11.2849,109.238
14.0579,151.731
17.4924,209.574
21.7209,287.294
26.9051,390.417
33.2379,525.477
40.9253,699.484
50.2187,920.088
61.4622,1196.19
75.1432,1538.61
91.824,1957.8
112.124,2461.28
136.728,3051.04
166.349,3719.82
201.674,4447.44
242.95,5193.7
289.866,5900.55
341.306,6500.09
395.52,6930.86
450.265,7152.29
503.26,7152.99
552.632,6950.12
597.07,6581.5
635.793,6095.42
668.575,5541.32
695.547,4963.92
717.035,4399.73
733.444,3875.79
745.217,3409.82
752.804,3011.09
756.643,2681.97
757.145,2419.62
754.704,2217.72
749.689,2068.02
742.452,1961.64
733.306,1889.66
722.499,1843.23
710.244,1814.31
696.734,1796.03
682.158,1782.96
666.694,1770.92
650.512,1756.89
633.76,1738.78
616.596,1715.7
599.171,1687.42
581.628,1654.17
564.085,1616.35
546.638,1574.46
529.358,1529
512.274,1480.25
495.419,1428.71
478.826,1375.05
462.527,1319.94
446.551,1264.09
430.921,1208.14
415.658,1152.67
400.801,1098.34
386.375,1045.65
372.393,994.996
358.858,946.696
345.772,900.994
333.119,858.025
320.886,817.834
309.073,780.438
297.68,745.85
286.708,714.073
276.158,685.129
266,658.829
256.232,635.098
246.853,613.879
237.874,595.266
229.32,579.524
221.217,567.076
213.589,558.453
206.503,554.899
200.015,557.918
194.167,569.386
188.953,590.908
184.355,624.111
180.344,670.537
176.893,731.843
173.974,809.654
171.556,905.628
169.63,1022.04
168.25,1164.06
167.494,1339.24
167.474,1558.85
168.328,1838.91
