beta,permeability,xi,init_days,delay,value
0.0829953,0.383508,0.161609,0.523886,8.57277,22.6019
0.0830174,0.37996,0.159344,0.891277,8.66353,22.6302
0.0811599,0.385704,0.15132,1.18295,8.1508,22.6656
0.0812227,0.385073,0.149437,1.52247,8.08383,22.6665
0.0830571,0.377907,0.155523,0.623148,8.29277,22.6669
0.0834126,0.352883,0.119224,0.67979,7.80818,22.67
0.082808,0.400017,0.16658,0.733808,8.06262,22.6736
0.0827602,0.392033,0.163995,0.242165,8.96994,22.6971
0.0829492,0.377781,0.162705,0.38608,8.99163,22.6983
0.0829892,0.376366,0.124901,0.567831,7.62823,22.7037
0.0827099,0.388573,0.130894,0.443599,7.10508,22.7115
0.0827136,0.391251,0.131841,0.190499,7.5355,22.7159
0.0809452,0.394887,0.158883,1.28315,8.53107,22.7193
0.0829986,0.377232,0.127831,0.628729,7.93853,22.7228
0.0832355,0.365844,0.154879,0.391476,8.00346,22.7251
0.0825799,0.389085,0.134168,0.302762,7.08621,22.7298
0.0828024,0.383369,0.163783,0.8305,8.76016,22.7318
0.0832899,0.37111,0.158327,0.93341,8.43313,22.7336
0.0823568,0.407788,0.142306,0.549983,7.70709,22.734
0.083296,0.351665,0.119919,0.73551,7.05507,22.7363
0.0813966,0.376513,0.143823,1.28179,8.73752,22.7378
0.0828004,0.383227,0.163123,0.883477,8.5327,22.741
0.0811057,0.390383,0.148657,1.57117,8.66385,22.7412
0.0834492,0.354758,0.119238,0.889295,7.85019,22.743
0.0832943,0.372912,0.157635,0.19221,8.68835,22.744
0.0814305,0.371994,0.14306,1.80124,8.97051,22.7479
0.0823925,0.393643,0.137453,0.342413,7.19071,22.7481
0.0831062,0.37486,0.16338,0.327081,8.8314,22.7486
0.080862,0.397805,0.161777,1.98135,8.39515,22.7488
0.0822789,0.398621,0.140107,0.78539,7.77259,22.7489
0.0811072,0.395946,0.151682,1.27497,8.13304,22.7504
0.082976,0.39475,0.162328,0.140264,8.08004,22.752
0.0823934,0.407183,0.140036,0.745214,7.16881,22.7538
0.0821388,0.416132,0.145092,0.649408,7.69266,22.7539
0.0824015,0.408187,0.14061,0.487893,7.05366,22.7544
0.0820961,0.414598,0.148437,0.174157,7.91197,22.7548
0.0828209,0.382791,0.160161,0.847022,8.77681,22.7556
0.0821651,0.413628,0.143591,0.873484,7.97717,22.7575
0.0822183,0.409842,0.141946,0.451082,7.47169,22.7588
0.0821481,0.413901,0.143432,0.0222292,7.54727,22.759
0.0827877,0.387189,0.133748,0.458817,7.30872,22.759
0.0821441,0.417904,0.146282,0.341488,7.44286,22.7608
0.0810581,0.394576,0.150226,1.59069,8.17814,22.7632
0.0828084,0.38412,0.12764,0.422043,7.27347,22.764
0.0833894,0.350504,0.120206,0.282426,7.38698,22.765
0.0823389,0.406962,0.13782,0.487186,7.921,22.7711
0.0830468,0.375682,0.1653,0.516876,8.03478,22.7713
0.0813985,0.370231,0.142455,1.68561,8.55909,22.7719
0.0825446,0.393196,0.140588,0.109504,7.14077,22.7719
0.0808786,0.40913,0.158009,1.6559,8.23576,22.7744
0.0835041,0.362,0.150278,0.239733,8.22865,22.7748
0.0822385,0.423383,0.146265,0.5864,7.6301,22.782
0.0827986,0.39219,0.128473,0.762499,7.89165,22.7834
0.0831937,0.367427,0.126052,0.603734,7.35651,22.7874
0.082064,0.421419,0.143673,0.774025,7.83463,22.7884
0.0818328,0.434591,0.156629,0.109552,7.75591,22.7919
0.0821821,0.426544,0.146163,0.228998,7.05337,22.7919
0.0822197,0.411178,0.139489,0.239194,7.50552,22.7941
0.0821948,0.431632,0.147002,0.114281,7.03484,22.7945
0.0818561,0.433831,0.153054,0.710578,7.88006,22.796
0.082192,0.423389,0.14505,0.0893553,7.19165,22.797
0.0833826,0.361767,0.154308,0.829086,8.25536,22.7976
0.0812683,0.377513,0.150912,1.57808,8.42354,22.7983
0.0808692,0.394478,0.156375,1.68658,8.85195,22.7994
0.0824814,0.385292,0.136501,0.596018,7.43647,22.7998
0.0835402,0.352365,0.143013,0.0344948,8.13003,22.8009
0.0836409,0.335073,0.113643,0.914193,7.00279,22.8015
0.0819298,0.432187,0.147784,0.854465,7.81978,22.8053
0.0827149,0.398958,0.130271,0.043668,7.24884,22.8061
0.082045,0.412247,0.154888,0.189398,7.37541,22.8064
0.0807933,0.399482,0.16456,1.2973,8.4066,22.8064
0.081479,0.368645,0.145149,1.5156,8.97559,22.8072
0.0830643,0.370179,0.12905,0.366481,7.01516,22.8082
0.0825168,0.404507,0.141135,0.956486,7.56572,22.8091
0.0819718,0.433946,0.148673,0.290731,7.51316,22.8101
0.083478,0.35592,0.119303,0.390938,7.81317,22.8117
0.0765225,0.454237,0.1641,3.44933,8.61591,22.8121
0.0806958,0.401321,0.159775,1.59052,8.41056,22.8126
0.0819172,0.42623,0.160272,0.14086,7.03587,22.8138
