mean,variance
0.00407776,1.84408e-06
0.00479851,2.43313e-06
0.0056445,3.20852e-06
0.00663783,4.22804e-06
0.00780445,5.56702e-06
0.00917489,7.32344e-06
0.010785,9.62457e-06
0.0126771,1.26354e-05
0.0149006,1.65694e-05
0.0175139,2.1702e-05
0.0205857,2.83883e-05
0.0241966,3.70842e-05
0.0284416,4.83742e-05
0.0334323,6.30049e-05
0.0393001,8.19274e-05
0.0461995,0.000106349
0.0543124,0.000137797
0.0638526,0.000178194
0.0750719,0.000229951
0.0882665,0.000296074
0.103785,0.000380295
0.122037,0.00048721
0.143506,0.000622443
0.16876,0.000792821
0.198468,0.00100655
0.233416,0.00127338
0.274531,0.00160477
0.322903,0.00201392
0.379816,0.0025158
0.446782,0.00312695
0.525578,0.00386504
0.6183,0.00474813
0.727413,0.00579349
0.855819,0.00701582
1.00694,0.00842492
1.18479,0.0100226
1.39412,0.0117992
1.64049,0.0137304
1.93048,0.0157752
2.27181,0.0178771
2.67359,0.0199743
3.14653,0.0220237
3.69305,0.0240925
4.31676,0.0263093
5.0131,0.0289462
5.77104,0.0323341
6.57135,0.0367288
7.39082,0.0421506
8.20064,0.0482276
8.97925,0.0543895
9.70013,0.0597317
10.3438,0.0634189
10.8968,0.0648846
11.3525,0.0640037
11.713,0.0611805
11.9817,0.0569564
12.1647,0.0519867
12.2695,0.0468791
12.3041,0.0421371
12.2777,0.0381273
12.1994,0.0350469
12.0757,0.0329209
11.9161,0.0317096
11.7311,0.0312627
11.5309,0.0313534
11.3255,0.0317478
11.1235,0.0322862
10.935,0.0329523
10.7564,0.0339596
10.5862,0.0355605
10.4178,0.0379253
10.2396,0.0409167
10.0459,0.0442332
9.8342,0.0475485
9.60241,0.0505211
9.35765,0.0532124
9.10466,0.0556787
8.84995,0.0581133
8.60428,0.0610011
8.3727,0.0646514
8.15709,0.0692967
7.95727,0.0751028
7.77206,0.0821764
7.60018,0.0905955
7.4415,0.100536
7.2955,0.112128
7.16162,0.125492
7.03915,0.140709
6.92955,0.158219
6.82746,0.177256
6.73144,0.197601
6.64193,0.219397
6.56049,0.243097
6.48883,0.269298
6.42904,0.298824
6.38157,0.332163
6.35549,0.372784
6.35682,0.423858
6.39113,0.489234
6.46156,0.572739
6.56952,0.678349
6.71551,0.810437
6.90007,0.974222
7.12252,1.17502
7.38263,1.4192
7.67896,1.71293
8.01425,2.06701
8.39382,2.49706
8.82473,3.02434
9.31601,3.67788
