mean,variance
6.4368,5.65635
7.21172,6.8734
8.08026,8.34826
9.05378,10.1344
10.145,12.2963
11.3682,14.911
12.7395,18.0712
14.2767,21.8879
16.0001,26.4939
17.9323,32.0478
20.0987,38.739
22.5277,46.7928
25.2514,56.4777
28.3055,68.112
31.7304,82.0732
35.5712,98.8078
39.8785,118.843
44.7093,142.798
50.1274,171.402
56.2043,205.508
63.0206,246.112
70.6663,294.373
79.2427,351.636
88.8635,419.455
99.6561,499.615
111.764,594.162
125.347,705.422
140.586,836.029
157.683,988.94
176.865,1167.45
198.387,1375.2
222.534,1616.17
249.628,1894.65
280.026,2215.19
314.134,2582.55
352.402,3001.56
395.338,3476.98
443.511,4013.32
497.556,4614.56
558.187,5283.87
626.204,6023.27
702.5,6833.22
788.077,7712.29
884,8656.39
990.071,9645.74
1104.87,10643.6
1226.05,11599.9
1350.66,12457.8
1475.31,13159.8
1596.28,13654.8
1710.09,13906.7
1814.11,13901.6
1906.6,13647.4
1986.58,13170.8
2053.69,12510.7
2108.01,11712.6
2150.2,10823.5
2181.24,9887.71
2202.26,8943.48
2214.67,8022.05
2219.74,7147.53
2218.56,6337.85
2212.1,5605.82
2201.09,4960.45
2186.07,4407.61
2167.49,3950.47
2145.56,3590.05
2120.48,3324.82
2092.56,3151.16
2062.32,3064.35
2029.54,3057.79
1994.22,3122.59
1956.67,3249.7
1917.55,3432.04
1877.52,3664.54
1837.09,3942.98
1796.59,4263.29
1756.98,4630.25
1718.98,5050.57
1682.94,5530.13
1648.84,6071.26
1616.53,6673.98
1585.91,7339.04
1557.02,8069.84
1529.86,8870.74
1504.53,9748.28
1481.08,10710.9
1459.61,11768.7
1440.24,12936.6
1423.24,14237.6
1408.84,15699.4
1397.31,17356.9
1388.84,19247.6
1383.57,21413.2
1381.6,23898.8
1382.97,26755
1387.53,30020.8
1395.19,33747.1
1405.93,37996.4
1419.47,42811.1
1435.55,48233.9
1454.06,54329.5
1474.89,61166.2
1498.03,68835.1
1523.39,77419.9
1550.83,87003.2
1580.49,97728.4
1612.59,109776
1647.38,123361
1685.28,138775
