mean,variance
0.017715,3.296e-05
0.0203411,4.17121e-05
0.0233568,5.27546e-05
0.0268203,6.66762e-05
0.0307982,8.42136e-05
0.0353671,0.000106287
0.0406152,0.000134047
0.0466437,0.000168927
0.053569,0.000212711
0.0615249,0.000267619
0.070665,0.000336409
0.0811663,0.000422499
0.0932318,0.000530125
0.107095,0.000664519
0.123025,0.000832142
0.14133,0.00104096
0.162366,0.00130076
0.18654,0.00162357
0.214323,0.00202413
0.246254,0.00252047
0.282953,0.00313462
0.325136,0.00389343
0.373623,0.00482956
0.429358,0.00598272
0.493428,0.00740105
0.567082,0.00914289
0.651757,0.0112788
0.749106,0.0138944
0.861031,0.0170928
0.989718,0.0209994
1.13768,0.0257661
1.30782,0.0315778
1.50347,0.0386606
1.72845,0.0472929
1.98717,0.0578198
2.2847,0.070674
2.62687,0.0864041
3.0204,0.105715
3.47301,0.129529
3.99357,0.159064
4.59065,0.195835
5.2681,0.241294
6.0242,0.296441
6.85824,0.362211
7.76748,0.439133
8.74647,0.527056
9.78653,0.624829
10.8771,0.730337
12.0066,0.840649
13.163,0.952204
14.3293,1.05975
15.4874,1.15726
16.6152,1.23763
17.6897,1.29368
18.6888,1.31969
19.5938,1.31268
20.389,1.27283
21.0698,1.20566
21.6358,1.11883
22.0944,1.02189
22.4584,0.923903
22.7416,0.831537
22.9565,0.748746
23.1144,0.677162
23.2251,0.616764
23.2994,0.566309
23.3476,0.523651
23.3784,0.486227
23.4009,0.451371
23.4232,0.416651
23.4509,0.380463
23.4879,0.342082
23.5376,0.301507
23.6052,0.259104
23.6968,0.215818
23.8125,0.174277
23.9462,0.137969
24.0853,0.110277
24.2074,0.0932807
24.2978,0.0863553
24.347,0.0876948
24.3494,0.0952712
24.308,0.107619
24.2314,0.124166
24.1374,0.14548
24.0533,0.173681
23.9975,0.211753
23.98,0.263735
24.007,0.335041
24.0741,0.430281
24.177,0.553977
24.3116,0.710142
24.4745,0.902399
24.664,1.1346
24.8786,1.41056
25.1161,1.73332
25.3845,2.11381
25.6912,2.56557
26.0442,3.10562
26.4502,3.75355
26.9136,4.52976
27.4401,5.46034
28.0354,6.57548
28.7145,7.92871
29.4985,9.59868
30.4121,11.6927
31.4835,14.3558
32.7434,17.7801
34.2195,22.2008
35.9451,27.9353
