beta,permeability,xi,init_days,delay,value
0.0568382,0.276211,0.156517,1.48936,7.93594,55.4483
0.0556437,0.301227,0.149454,2.68122,7.60267,55.6371
0.0572027,0.245865,0.14893,1.46149,7.39327,55.728
0.0553682,0.333446,0.165967,2.54768,7.45725,55.7916
0.057187,0.252289,0.144591,1.736,7.40898,55.8644
0.0524073,0.381062,0.142246,5.51898,7.11714,55.9011
0.0486103,0.499317,0.144344,9.66412,8.27858,55.9012
0.0566717,0.292829,0.159011,1.13094,7.55519,55.9302
0.0484456,0.520942,0.154706,9.60981,8.16499,55.9497
0.0557674,0.292937,0.162068,2.05281,8.69477,55.9658
0.0561177,0.264594,0.137586,2.18809,7.23018,55.9788
0.0522622,0.394802,0.152866,5.55198,7.25336,55.9837
0.0580185,0.256456,0.153883,0.61603,6.82578,56.0266
0.0481605,0.481431,0.15273,10.6461,9.04707,56.0446
0.0479172,0.512892,0.160393,10.0565,9.11206,56.0542
0.0465126,0.544817,0.156024,12.8004,9.71132,56.0581
0.0483583,0.533401,0.160477,9.40316,8.82293,56.0752
0.0512574,0.422629,0.155802,6.7096,8.39645,56.0805
0.0475264,0.489541,0.158126,11.0886,10.727,56.0815
0.0546332,0.324569,0.140394,3.82526,7.22895,56.0862
0.0505208,0.43461,0.119049,7.70521,7.44357,56.1156
0.0508198,0.397063,0.161418,7.2489,9.65712,56.1191
0.053903,0.314707,0.123262,4.27553,7.8579,56.1193
0.0571953,0.25207,0.153176,1.45861,7.25406,56.135
0.0567815,0.284786,0.134099,1.38676,6.22344,56.1391
0.0479883,0.505659,0.138774,10.167,8.56652,56.1523
0.0497857,0.440039,0.132955,8.90204,8.98612,56.1791
0.0540791,0.29959,0.157512,4.42944,9.33979,56.1895
0.0476707,0.548318,0.146469,10.4287,8.36354,56.194
0.056234,0.255268,0.162042,2.75227,8.64797,56.2195
0.0545022,0.329037,0.134085,3.87471,7.82567,56.2227
0.0557045,0.298256,0.136755,2.2945,6.26967,56.2386
0.0576281,0.212021,0.150739,1.32057,8.74168,56.2472
0.0560885,0.269516,0.154557,2.5514,8.67157,56.2498
0.0554748,0.329344,0.156706,2.39899,7.54331,56.25
0.0569382,0.273846,0.143647,1.38216,7.97062,56.2539
0.0565038,0.234715,0.138339,2.74734,8.15427,56.2548
0.0550108,0.286172,0.103603,3.65062,6.757,56.2675
0.0512569,0.423207,0.14813,6.98502,7.63404,56.2741
0.0581758,0.239226,0.138615,0.965213,6.40624,56.2789
0.0520366,0.414972,0.160234,5.37083,7.79352,56.2794
0.0560634,0.275264,0.135378,2.99221,7.82913,56.2837
0.0584449,0.218239,0.165737,0.56648,7.41055,56.2897
0.0590674,0.180685,0.147726,0.954468,8.22032,56.2933
0.0545336,0.336371,0.144953,3.70747,7.24222,56.2943
0.0526701,0.365805,0.154975,5.22908,8.14308,56.2955
0.0492377,0.429541,0.157226,9.05013,10.5122,56.296
0.057877,0.27506,0.155558,0.28513,6.77253,56.299
0.0530127,0.320749,0.156335,5.81173,9.60829,56.3173
0.0513451,0.413334,0.140539,6.98923,7.42196,56.3397
0.0526403,0.359842,0.16534,5.25029,9.00504,56.3446
0.0494523,0.476691,0.137853,8.00047,8.00237,56.3447
0.0439124,0.617752,0.147629,16.408,10.2515,56.3451
0.0492524,0.422249,0.139185,9.41745,9.03114,56.3475
0.046233,0.58608,0.131662,12.76,8.38933,56.3483
0.0581302,0.255248,0.137865,0.471663,6.40801,56.3596
0.055283,0.265029,0.116281,3.75021,7.55219,56.3601
0.0529042,0.327421,0.144039,5.21933,8.62277,56.3632
0.0555049,0.324206,0.148696,2.74412,7.05549,56.3642
0.0480053,0.508308,0.165204,10.4244,9.47798,56.3732
0.0488928,0.463468,0.143647,9.35367,8.99421,56.3736
0.0457598,0.566923,0.152556,13.0957,9.86052,56.3737
0.0571039,0.25144,0.130421,1.58216,6.39171,56.377
0.0495734,0.464875,0.162234,8.39526,9.10584,56.3772
0.0476183,0.557405,0.154114,10.4401,8.83085,56.3777
