beta,permeability,xi,init_days,delay,value
0.0362111,0.0114382,0.165845,80.2371,18.8704,163.907
0.0356701,0.0130376,0.16548,83.9231,18.1632,164.125
0.0368788,0.0182455,0.160953,76.165,17.5552,164.22
0.035241,0.00148222,0.160148,86.3814,19.4016,164.371
0.0360021,0.00876733,0.159746,81.4088,18.5983,164.51
0.0357236,0.00503844,0.159216,83.9386,18.2937,164.538
0.0365104,0.0143622,0.159079,78.7301,17.2071,164.543
0.0358512,0.017745,0.160494,82.1406,18.5907,164.649
0.0347414,0.0204067,0.165408,89.6023,19.3836,164.751
0.0368798,0.0082617,0.153273,76.6674,17.9632,164.798
0.0372444,0.0102204,0.160422,74.5229,17.0864,164.83
0.0368931,0.0148317,0.164151,76.6733,17.3928,164.869
0.037291,0.00454165,0.164232,74.7733,17.1305,164.963
0.0370721,0.0184439,0.164201,75.1054,17.7629,165.022
0.0372371,0.00155755,0.158874,74.0235,17.5463,165.159
0.0374557,0.00881564,0.163173,73.0053,17.758,165.174
0.0353485,0.022097,0.159037,85.9518,18.0009,165.202
0.0363496,0.0174981,0.153413,79.5967,17.9092,165.21
0.035222,0.00959266,0.161449,86.8635,19.6402,165.287
0.0366841,0.0272766,0.166251,77.6142,17.6629,165.299
0.0353432,0.0329582,0.161531,85.0314,18.9288,165.373
0.0355217,0.0273398,0.162725,84.2705,18.5748,165.385
0.0370851,0.0119565,0.158047,75.6314,17.9196,165.397
0.0365095,0.00370472,0.15615,78.0794,17.2865,165.403
0.0358949,0.0014701,0.151508,82.2886,18.0246,165.419
0.0356834,0.0316806,0.162457,83.489,18.2642,165.42
0.0347414,0.042218,0.165907,89.0484,19.3386,165.435
0.0356869,0.0296267,0.162637,83.8966,18.1735,165.451
0.0365149,0.00679465,0.159618,78.5006,17.1844,165.453
0.0344572,0.0293665,0.157494,91.7771,19.4799,165.468
0.0378019,0.00722629,0.159718,71.9019,16.8391,165.482
0.0390637,0.00649607,0.162811,65.1855,15.7519,165.541
0.0347426,0.0231983,0.161358,89.9722,19.4966,165.57
0.0353624,0.0137756,0.15342,85.4734,18.0482,165.633
0.0352312,0.0048868,0.150621,86.8632,18.5818,165.635
0.0378005,0.0193159,0.159647,71.1575,16.0793,165.675
0.0354847,0.021305,0.162703,84.9636,18.0339,165.721
0.03905,0.013066,0.165779,65.241,15.973,165.794
0.0374453,0.0157921,0.159397,73.7271,16.0212,165.848
0.0370269,0.0138624,0.161433,75.4593,17.6746,165.866
0.0350953,0.0164518,0.163836,87.4688,19.3007,165.894
0.0347764,0.0210372,0.158681,89.7061,19.0827,165.934
0.0343489,0.018166,0.164491,92.1335,19.6144,165.949
0.0363306,0.023114,0.152379,79.7587,17.562,165.965
0.0362385,0.0114405,0.164369,80.2571,18.941,165.986
0.0380267,0.00576196,0.153564,70.2319,16.5597,166.022
0.0367085,0.00288702,0.145612,77.4054,17.8722,166.046
0.0351944,0.0155019,0.156106,86.1501,18.3994,166.083
0.0363878,0.00406601,0.156828,79.0082,17.7652,166.095
0.0374498,0.00229995,0.155909,73.6195,16.6183,166.105
0.03534,0.00714188,0.155367,85.667,18.3154,166.151
0.0349193,0.00427318,0.147204,88.1807,18.3379,166.232
0.0365043,0.0164736,0.163492,78.9909,17.915,166.251
0.0345811,0.00305608,0.16367,90.4557,19.8655,166.257
0.0368771,0.0181723,0.153883,76.2174,17.0042,166.301
0.0353447,0.0148683,0.149089,85.0621,18.1638,166.308
0.0365637,0.00395852,0.147805,78.471,17.13,166.34
0.037631,0.00476987,0.163774,72.9824,16.5118,166.354
0.0380381,0.00597315,0.152134,70.6495,16.5011,166.38
0.0356826,0.0406855,0.163357,83.3734,18.687,166.425
0.0372114,0.0186658,0.163766,74.0683,17.1033,166.488
0.037247,0.0193368,0.151749,74.6455,16.7112,166.517
0.0363076,0.0425906,0.157665,79.2598,17.7495,166.52
0.0388783,0.00136668,0.160402,66.1758,15.1638,166.541
0.0356988,0.00507605,0.136832,83.767,17.2603,166.555
0.035878,0.00761523,0.14902,82.7579,18.803,166.558
0.0355913,0.00226417,0.163312,84.9711,18.1629,166.6
0.0369187,0.0146885,0.156129,76.6667,17.8228,166.608
0.0363679,0.0171315,0.153799,79.9595,17.1871,166.616
0.035326,0.0165577,0.154259,85.942,18.5975,166.638
0.0362366,0.0182714,0.166129,80.416,18.2709,166.659
0.0361522,0.00587073,0.16112,80.7809,18.0363,166.662
0.0358234,0.0271424,0.148108,82.8487,17.6149,166.666
0.035203,0.0264976,0.151,86.036,18.2878,166.672
0.0346318,0.0290511,0.158981,90.1053,19.446,166.685
0.0351961,0.0355961,0.154286,86.2579,18.4002,166.687
0.0388443,0.0114882,0.156466,66.9267,15.5973,166.704
0.0363318,0.029361,0.165927,79.3651,17.7633,166.814
0.0360015,0.0128575,0.143619,81.146,17.2694,166.82
0.0364858,0.00500965,0.164963,78.4539,17.7504,166.824
0.0368358,0.0416474,0.161657,76.4778,17.5621,166.833
0.0363,0.0347085,0.164035,79.5412,17.7537,166.834
0.0342919,0.0471772,0.163448,92.7367,19.7889,166.841
0.0363404,0.0399661,0.164341,79.1543,17.8466,166.863
0.0375847,0.021149,0.157755,72.2691,16.1376,166.873
0.0357242,0.0181399,0.153139,83.5128,18.287,166.888
0.0347608,0.0384569,0.162582,89.5042,19.2317,166.91
0.0345822,0.0418156,0.159868,90.6037,19.6062,166.924
0.0359895,0.0143113,0.147287,81.6412,17.4256,166.95
0.0363615,0.0212618,0.151274,79.5702,17.8534,166.953
0.0365588,0.0116787,0.153615,78.7056,17.0553,167.011
0.0344727,0.0441351,0.163517,91.8808,19.1658,167.014
0.0352477,0.00920063,0.164203,86.9486,18.7718,167.017
0.0339269,0.0116362,0.144528,95.3919,19.8259,167.018
0.0349075,0.0242503,0.146928,88.6545,18.7582,167.051
0.0381282,0.00108868,0.163384,70.1576,17.2564,167.056
0.0347729,0.0135082,0.151072,89.873,19.2722,167.071
0.0343213,0.0375772,0.152491,92.7153,19.5847,167.077
0.0367112,0.0284187,0.165016,77.3781,17.5886,167.084
0.0378905,0.00639678,0.162916,71.75,17.066,167.086
0.039352,0.00245589,0.164941,64.1866,15.1511,167.095
0.0343487,0.0359403,0.16121,92.3657,19.6371,167.101
0.0399619,0.00778724,0.165269,61.8238,14.8828,167.115
0.0366463,0.0282067,0.158443,77.474,17.7698,167.122
0.0348213,0.0140452,0.163757,89.1399,19.3679,167.13
0.0372824,0.0131061,0.155825,74.3132,17.2989,167.142
0.0360868,0.00581172,0.161383,81.4525,18.0177,167.144
0.0360259,0.0149771,0.152832,81.6358,18.8204,167.151
0.0361618,0.0385428,0.157989,80.7067,17.0554,167.153
0.0358459,0.0164063,0.13916,82.0503,17.3582,167.16
0.0360142,0.0363286,0.159647,81.6601,17.671,167.17
0.035917,0.00126534,0.16413,82.0121,19.6489,167.198
0.0367121,0.0102523,0.145554,77.4244,17.7994,167.221
0.038596,0.0293401,0.160474,67.5753,15.3282,167.227
0.036178,0.00899543,0.156183,80.5982,18.7528,167.23
0.0358202,0.0226243,0.155672,82.1351,18.5399,167.243
0.0349047,0.0451478,0.164787,88.2673,19.0691,167.251
0.0353557,0.00180173,0.161509,85.619,19.8184,167.276
0.0347833,0.0385431,0.166128,89.701,19.6817,167.281
0.0375749,0.0316363,0.158054,72.508,16.0771,167.289
0.0342927,0.0313163,0.157367,92.7992,19.9282,167.301
0.0378146,0.0301389,0.165882,71.5307,16.713,167.307
0.0378368,0.00811812,0.147157,71.2399,16.1136,167.317
0.0360253,0.00882213,0.158601,81.4449,17.8759,167.321
0.0386092,0.0243678,0.157614,67.71,15.5794,167.33
0.0367504,0.00909074,0.146499,77.8073,17.2124,167.335
0.037298,0.0179606,0.160236,74.4468,17.666,167.343
0.0382412,0.00688857,0.142381,69.5355,15.8702,167.366
