mean,variance
0.00163107,8.27684e-08
0.00185933,1.01123e-07
0.00211613,1.23673e-07
0.00240523,1.51352e-07
0.00273088,1.85301e-07
0.00309787,2.26903e-07
0.00351164,2.77842e-07
0.00397829,3.4016e-07
0.00450473,4.16328e-07
0.00509876,5.09339e-07
0.0057692,6.22807e-07
0.00652599,7.61091e-07
0.00738039,9.29441e-07
0.00834508,1.13417e-06
0.00943442,1.38285e-06
0.0106646,1.68456e-06
0.012054,2.05014e-06
0.0136232,2.49254e-06
0.0153956,3.02717e-06
0.0173977,3.67231e-06
0.0196584,4.44943e-06
0.0222093,5.38353e-06
0.0250856,6.50367e-06
0.028328,7.84407e-06
0.0319829,9.44468e-06
0.0361057,1.13527e-05
0.0407591,1.36233e-05
0.0460128,1.63199e-05
0.0519472,1.9516e-05
0.0586527,2.3296e-05
0.0662305,2.77555e-05
0.0747942,3.30028e-05
0.084472,3.91595e-05
0.0954086,4.63612e-05
0.107768,5.47582e-05
0.121734,6.45153e-05
0.137516,7.58122e-05
0.15535,8.88426e-05
0.175503,0.000103814
0.198275,0.000120946
0.224009,0.000140471
0.253087,0.000162636
0.285946,0.000187704
0.32307,0.000215962
0.364994,0.000247736
0.412313,0.000283419
0.465703,0.000323518
0.525902,0.000368731
0.593674,0.000420059
0.669713,0.000478935
0.754767,0.000547409
0.84948,0.000628378
0.954485,0.000725861
1.07007,0.000845126
1.19607,0.000992539
1.332,0.00117535
1.47733,0.0014019
1.63177,0.00168239
1.79429,0.00202699
1.96312,0.00244436
2.1366,0.00294276
2.31323,0.00353066
2.49171,0.0042173
2.67104,0.00501354
2.8493,0.00592559
3.02588,0.0069664
3.2007,0.00815355
3.3738,0.00950687
3.5453,0.0110478
3.71552,0.0128006
3.88465,0.0147894
4.05264,0.0170376
4.21926,0.0195667
4.3846,0.0224016
4.5488,0.0255688
4.7122,0.0290981
4.87494,0.0330185
5.03698,0.0373574
5.19856,0.0421474
5.35989,0.047423
5.52111,0.0532195
5.68222,0.0595716
5.84315,0.0665136
6.00384,0.0740821
6.16421,0.0823128
6.32419,0.0912433
6.48357,0.100907
6.6424,0.111347
6.80081,0.122607
6.95893,0.134738
7.1171,0.147799
7.27578,0.161863
7.43672,0.177074
7.60232,0.193641
7.7755,0.211849
7.95901,0.232037
8.15594,0.254647
8.36901,0.280195
8.60034,0.309262
8.85157,0.342501
9.12427,0.380676
9.41976,0.424658
9.73959,0.475481
10.0855,0.534375
10.4596,0.602841
10.8643,0.682678
11.3019,0.775939
11.7737,0.884854
12.2812,1.01197
12.8265,1.16041
