mean,variance
0.000370271,3.66148e-08
0.000491834,4.39191e-08
0.000621741,5.74361e-08
0.000769985,7.71199e-08
0.000943305,1.04422e-07
0.00114782,1.41794e-07
0.00139013,1.92747e-07
0.00167783,2.62126e-07
0.00201989,3.56536e-07
0.00242698,4.84951e-07
0.0029118,6.59539e-07
0.00348955,8.96781e-07
0.00417833,1.21898e-06
0.00499977,1.65626e-06
0.0059797,2.24932e-06
0.00714896,3.05304e-06
0.00854438,4.14134e-06
0.01021,5.61368e-06
0.0121983,7.60375e-06
0.014572,1.02909e-05
0.0174062,1.39157e-05
0.0207905,1.88e-05
0.0248128,2.53397e-05
0.0295497,3.39903e-05
0.0350968,4.53264e-05
0.041578,6.00941e-05
0.0491516,7.92736e-05
0.0580487,0.000104266
0.0685769,0.000137049
0.0811313,0.000180405
0.0961563,0.00023799
0.114149,0.000314538
0.135691,0.00041625
0.161473,0.000551278
0.192319,0.000730345
0.229211,0.000967562
0.273279,0.00128107
0.325828,0.00169415
0.388281,0.00223559
0.462172,0.00294022
0.549191,0.0038503
0.651023,0.0050138
0.768997,0.00647771
0.90454,0.00829327
1.05873,0.0105063
1.23242,0.0131566
1.426,0.0162686
1.63937,0.0198458
1.87121,0.0238421
2.11975,0.0281787
2.3824,0.0327293
2.65595,0.0373266
2.93603,0.0417389
3.2177,0.0457031
3.49548,0.0489333
3.76482,0.0512142
4.02194,0.0524096
4.26331,0.0524368
4.48646,0.0513186
4.69033,0.0491882
4.87495,0.0462556
5.04051,0.042732
5.18761,0.0388357
5.31594,0.0347167
5.42572,0.0305399
5.51776,0.0264694
5.59344,0.0226578
5.65441,0.0192233
5.70167,0.0162229
5.73488,0.0136616
5.75444,0.01156
5.76121,0.0099347
5.75644,0.00878721
5.74156,0.00809693
5.71812,0.0078215
5.68834,0.00789373
5.65376,0.0082318
5.61536,0.00875692
5.57416,0.00939414
5.53104,0.0100769
5.48655,0.0107557
5.44097,0.0113989
5.39441,0.0119901
5.34696,0.0125212
5.29874,0.0129907
5.2499,0.0134001
5.20065,0.0137534
5.15134,0.0140533
5.10253,0.0143
5.05414,0.0145173
5.00621,0.014726
4.9588,0.0149455
4.91217,0.015192
4.86649,0.015485
4.82188,0.015846
4.77834,0.0162992
4.73647,0.0168621
4.69664,0.017563
4.65894,0.0184352
4.62351,0.0195134
4.59053,0.0208347
4.56021,0.0224407
4.53279,0.0243775
4.50848,0.0266971
4.48845,0.029497
4.47321,0.032879
4.46313,0.0369527
4.45831,0.0418261
4.45888,0.0476165
4.46483,0.0544385
