mean,variance
0.370557,0.00651913
0.423372,0.00824118
0.483728,0.0104217
0.552702,0.0131842
0.631527,0.0166862
0.721613,0.0211287
0.824569,0.0267684
0.94224,0.0339336
1.07673,0.0430451
1.23045,0.0546421
1.40614,0.0694178
1.60697,0.0882635
1.83652,0.112328
2.09892,0.143093
2.39886,0.182477
2.74174,0.23296
3.1337,0.297762
3.58178,0.381067
4.09403,0.488321
4.67965,0.626627
5.34917,0.805264
6.11462,1.03637
6.98978,1.33587
7.99037,1.72466
9.13441,2.23022
10.4425,2.88876
11.9381,3.74806
13.6483,4.87124
15.6039,6.3418
17.84,8.2704
20.3969,10.8038
23.3209,14.1371
26.6645,18.5293
30.4882,24.3257
34.8608,31.9861
39.8612,42.1235
45.5798,55.5563
52.1195,73.3774
59.5985,97.0475
68.1517,128.52
77.9333,170.41
89.1198,226.215
101.913,300.623
116.54,399.879
133.161,531.331
151.864,703.223
172.667,924.484
195.533,1204.4
220.357,1552.04
246.959,1975.31
275.121,2480.89
304.654,3075.38
335.409,3765.82
367.282,4560.21
400.198,5467.6
434.114,6498.33
469.057,7666.17
505.102,8988.22
542.356,10485.1
581.01,12184.2
621.241,14116.2
663.226,16315.6
707.134,18821.5
753.098,21675.4
801.226,24922.3
851.614,28611.3
904.28,32790
959.245,37510.4
1016.58,42834.4
1076.52,48845
1138.82,55584.7
1203.38,63108.3
1270.32,71500.4
1339.99,80889.9
1412.81,91432.5
1489.13,103293
1569.23,116645
1654.09,131820
1744.6,149183
1841.39,169109
1944.79,191962
2055.06,218130
2172.57,248081
2297.89,282398
2431.67,321763
2574.68,366995
2727.78,419059
2891.89,479092
3068.2,548496
3258.21,629040
3463.57,722851
3686.2,832537
3927.99,961143
4190.96,1.11227e+06
4477.13,1.2901e+06
4788.63,1.49958e+06
5127.09,1.74595e+06
5494.49,2.03549e+06
5893.08,2.37559e+06
6324.35,2.77382e+06
6789.75,3.23857e+06
7291.32,3.77974e+06
7830.98,4.40816e+06
8411.09,5.13633e+06
9033.53,5.97717e+06
9699.91,6.94419e+06
10413,8.05364e+06
11175.7,9.32353e+06
11991.1,1.07733e+07
12863.1,1.24249e+07
