mean,variance
0.0224102,5.65681e-06
0.0246595,6.68051e-06
0.0271345,7.88713e-06
0.0298581,9.3089e-06
0.0328551,1.09836e-05
0.036153,1.29554e-05
0.0397819,1.52763e-05
0.0437752,1.8007e-05
0.0481695,2.12186e-05
0.0530049,2.49943e-05
0.0583259,2.94314e-05
0.064181,3.46436e-05
0.0706242,4.07636e-05
0.0777142,4.79464e-05
0.0855162,5.63727e-05
0.0941017,6.62534e-05
0.103549,7.78338e-05
0.113946,9.13999e-05
0.125386,0.000107284
0.137975,0.000125873
0.151828,0.000147616
0.167073,0.000173034
0.183849,0.000202733
0.202309,0.000237413
0.222624,0.000277886
0.244979,0.000325092
0.269579,0.000380117
0.296649,0.000444217
0.326439,0.000518839
0.359221,0.000605655
0.395296,0.000706588
0.434993,0.000823855
0.478679,0.000960001
0.526752,0.00111795
0.579655,0.00130107
0.637871,0.0015132
0.701935,0.00175876
0.772435,0.0020428
0.849946,0.00237075
0.934779,0.00274721
1.02697,0.0031754
1.12604,0.00365549
1.23125,0.00418513
1.34161,0.0047592
1.45582,0.00536922
1.57138,0.00599754
1.6853,0.00662067
1.79445,0.00721228
1.89587,0.00774573
1.98653,0.00819453
2.0637,0.00853553
2.12507,0.00875123
2.17013,0.008839
2.19942,0.00880627
2.21414,0.00866707
2.21594,0.00843924
2.20669,0.0081419
2.18824,0.00779328
2.16243,0.00741027
2.131,0.00700743
2.09545,0.00659663
2.05703,0.00618703
2.01683,0.00578564
1.97551,0.00539688
1.93351,0.00502351
1.89123,0.00466744
1.84896,0.0043299
1.80689,0.00401135
1.7652,0.00371197
1.72416,0.00343189
1.68419,0.00317135
1.6458,0.00293045
1.60927,0.00270876
1.57481,0.00250556
1.54264,0.00232006
1.51291,0.00215135
1.48574,0.0019985
1.46134,0.00186069
1.4399,0.00173712
1.42187,0.00162736
1.40791,0.00153124
1.39871,0.00144877
1.39433,0.00137939
1.39444,0.00132221
1.39896,0.0012767
1.40794,0.00124258
1.42125,0.00121958
1.43859,0.00120733
1.45949,0.00120541
1.48363,0.00121363
1.51097,0.00123225
1.54155,0.00126188
1.57537,0.00130323
1.61226,0.00135699
1.65215,0.00142417
1.69527,0.0015065
1.74214,0.00160668
1.79336,0.00172813
1.84975,0.00187554
1.91248,0.00205549
1.98301,0.00227694
2.06262,0.00255051
2.15216,0.00288793
2.2523,0.00330284
2.36384,0.00381239
2.48717,0.00443541
2.62251,0.00519352
2.77007,0.0061121
2.93049,0.00722373
3.10517,0.00857279
