mean,variance
0.00490355,1.4599e-06
0.00565271,1.8718e-06
0.00651553,2.39921e-06
0.00750941,3.07405e-06
0.00865438,3.93689e-06
0.00997356,5.03927e-06
0.0114935,6.44659e-06
0.013245,8.24173e-06
0.0152633,1.05297e-05
0.0175892,1.34431e-05
0.0202696,1.71497e-05
0.0233587,2.18608e-05
0.0269188,2.78428e-05
0.031022,3.54307e-05
0.0357512,4.50449e-05
0.041202,5.72129e-05
0.0474846,7.25943e-05
0.0547261,9.20133e-05
0.063073,0.000116497
0.0726943,0.000147324
0.0837848,0.000186081
0.0965545,0.000234674
0.111246,0.00029544
0.128141,0.000371246
0.147554,0.000465541
0.169861,0.000582559
0.195563,0.000727839
0.22521,0.000908039
0.259413,0.00113114
0.298872,0.00140669
0.344388,0.00174614
0.396887,0.00216311
0.457433,0.0026737
0.527258,0.00329689
0.607779,0.0040548
0.700632,0.00497305
0.807705,0.00608102
0.931175,0.00741206
1.07347,0.00900265
1.23716,0.0108901
1.42517,0.0131131
1.64069,0.0157098
1.88663,0.0187073
2.16566,0.0221186
2.47931,0.0259257
2.82806,0.0300752
3.20977,0.0344536
3.61918,0.0388768
4.0464,0.0430743
4.47816,0.0467199
4.90206,0.0495204
5.30733,0.0512609
5.68521,0.0518318
6.03139,0.0512584
6.3431,0.0496507
6.62018,0.0471881
6.86459,0.0440853
7.07921,0.0405576
7.26807,0.036806
7.43532,0.033003
7.58363,0.0292909
7.71652,0.0257909
7.83743,0.0226062
7.9498,0.0198278
8.05636,0.0175408
8.15861,0.0158294
8.25734,0.0147775
8.35421,0.0144727
8.44537,0.0149813
8.52677,0.0163361
8.59527,0.0185395
8.65018,0.0215868
8.69207,0.0254719
8.72231,0.0301939
8.74157,0.0357354
8.75602,0.0422031
8.77177,0.0497592
8.7932,0.0585855
8.82208,0.0688369
8.85906,0.080663
8.90424,0.0942129
8.95719,0.109624
9.01701,0.127008
9.08313,0.146497
9.15551,0.168258
9.23406,0.192468
9.31871,0.219315
9.40967,0.249034
9.50988,0.282197
9.61484,0.318543
9.72423,0.358265
9.83889,0.401735
9.96113,0.449618
10.0939,0.502803
10.239,0.562146
10.3956,0.62806
10.5711,0.702904
10.7678,0.788211
10.9852,0.885084
11.2197,0.993796
11.4664,1.11414
11.7215,1.24592
11.9813,1.38885
12.2431,1.54274
12.502,1.70618
12.7533,1.87746
12.9936,2.05516
13.2204,2.23776
13.4319,2.42405
13.621,2.60935
