mean,variance
0.143375,0.0509126
0.17024,0.0682963
0.202256,0.0916253
0.240434,0.122934
0.285992,0.164949
0.340392,0.221332
0.405392,0.296987
0.483111,0.398487
0.576104,0.534635
0.687448,0.717213
0.82086,0.961977
0.98083,1.28998
1.17278,1.72932
1.40328,2.31746
1.68028,3.10426
2.0134,4.156
2.41432,5.5606
2.89721,7.43443
3.47929,9.93114
4.18148,13.253
5.02922,17.6653
6.0535,23.5149
7.29207,31.2529
8.79097,41.4626
10.6063,54.8943
12.8068,72.5046
15.4762,95.5028
18.717,125.4
22.6546,164.06
27.4414,213.728
33.2631,277.051
40.3485,357.075
48.9666,457.049
59.4512,580.317
72.2154,729.978
87.7756,908.367
106.771,1116.18
129.975,1351.16
158.297,1606.49
192.752,1869.16
234.281,2119.51
283.269,2334.14
339.202,2493.31
400.921,2588.29
466.458,2628.08
533.001,2637.57
597.044,2645.12
655.207,2665.83
705.272,2698.42
746.302,2735.58
778.168,2771.31
801.22,2802.54
816.093,2828.55
823.683,2851.29
824.909,2872.71
820.686,2894.28
811.875,2916.54
799.154,2937.37
783.05,2952.87
764.003,2958.6
742.396,2950.46
718.665,2926.6
693.271,2887.01
666.659,2832.66
639.271,2765.53
611.531,2688.13
583.83,2603.1
556.433,2511.94
529.439,2414.73
502.956,2312.21
477.086,2205.52
451.888,2095.53
427.445,1983.62
403.823,1871.08
381.116,1759.53
359.435,1650.73
338.822,1545.7
319.273,1445.01
300.785,1349.23
283.332,1258.65
266.88,1173.45
251.39,1093.72
236.821,1019.46
223.126,950.53
210.267,886.876
198.209,828.409
186.918,774.999
176.359,726.535
166.511,683.002
157.311,643.842
148.733,608.96
140.77,578.539
133.421,552.941
126.687,532.556
120.558,517.733
115.017,508.712
110.068,506.27
105.68,510.612
101.798,521.466
98.3928,539.101
95.4394,563.958
92.92,596.73
90.8131,638.104
89.1029,689.037
87.7831,750.977
86.8624,826.2
86.3521,917.539
86.2755,1028.96
86.6604,1165.55
87.549,1334.37
