mean,variance
0.000126171,1.92806e-10
0.000213922,1.79395e-10
0.000296067,2.21241e-10
0.000385099,2.98441e-10
0.000487479,4.12874e-10
0.00060779,5.74808e-10
0.000750342,8.01084e-10
0.000919865,1.11614e-09
0.00112186,1.55444e-09
0.00136286,2.16428e-09
0.00165065,3.01317e-09
0.00199458,4.19556e-09
0.00240581,5.84367e-09
0.00289774,8.14282e-09
0.00348641,1.1353e-08
0.00419103,1.58393e-08
0.00503464,2.21157e-08
0.00604482,3.09057e-08
0.00725462,4.32303e-08
0.00870315,6.05251e-08
0.0104354,8.4787e-08
0.0125044,1.18812e-07
0.014965,1.66333e-07
0.0178676,2.32102e-07
0.0212729,3.22494e-07
0.0252552,4.46157e-07
0.0299045,6.14861e-07
0.0353275,8.44643e-07
0.0416463,1.15715e-06
0.0490341,1.5839e-06
0.0577422,2.17284e-06
0.068061,2.99249e-06
0.0803177,4.1396e-06
0.0948997,5.75277e-06
0.112281,8.03317e-06
0.133036,1.12734e-05
0.15784,1.58958e-05
0.187493,2.25121e-05
0.222926,3.20028e-05
0.265239,4.56385e-05
0.315658,6.52214e-05
0.375514,9.32643e-05
0.446198,0.000133207
0.529118,0.000189659
0.625693,0.000268702
0.737122,0.00037798
0.864329,0.000526787
1.00789,0.000725983
1.16821,0.000988244
1.34442,0.00132543
1.53481,0.0017478
1.73669,0.0022618
1.94698,0.00286975
2.16209,0.00356826
2.37846,0.00434894
2.59132,0.00519242
2.79762,0.00608118
2.99592,0.00700263
3.18563,0.00794773
3.36668,0.00891056
3.53944,0.00988848
3.70459,0.0108817
3.86265,0.0118906
4.01407,0.0129157
4.15937,0.0139587
4.29921,0.0150229
4.43427,0.0161128
4.56531,0.0172344
4.6922,0.0183859
4.8157,0.019574
4.93638,0.0208046
5.05469,0.0220825
5.1708,0.0234105
5.28471,0.0247894
5.39635,0.0262192
5.5065,0.0277099
5.61494,0.0292603
5.72153,0.0308698
5.82632,0.0325404
5.92957,0.0342764
6.03169,0.036085
6.13305,0.0379732
6.23394,0.0399478
6.33457,0.0420144
6.43509,0.0441783
6.53567,0.0464458
6.63671,0.0488271
6.73843,0.0513305
6.84123,0.0539681
6.94456,0.0567349
7.0492,0.0596514
7.15588,0.0627385
7.26507,0.0660144
7.37706,0.0694942
7.49207,0.0731937
7.61023,0.0771277
7.73283,0.081339
7.85961,0.085838
7.99046,0.0906379
8.12594,0.0957713
8.2668,0.101278
8.41408,0.107213
8.56904,0.113641
8.73306,0.120637
8.90702,0.128272
9.09152,0.136613
9.28745,0.145743
9.4961,0.155771
9.71862,0.166814
9.95614,0.178998
