mean,variance
0.0203762,6.7606e-06
0.0228449,8.25395e-06
0.0256127,1.00734e-05
0.0287158,1.2289e-05
0.032195,1.4986e-05
0.0360957,1.82672e-05
0.0404693,2.22574e-05
0.0453728,2.71072e-05
0.0508707,3.29988e-05
0.057035,4.01522e-05
0.0639464,4.88329e-05
0.0716956,5.93611e-05
0.0803841,7.21227e-05
0.0901258,8.75823e-05
0.101049,0.000106299
0.113295,0.000128944
0.127027,0.000156326
0.142424,0.000189413
0.159687,0.000229366
0.179043,0.000277577
0.200746,0.00033571
0.225081,0.000405757
0.252366,0.000490096
0.282961,0.000591563
0.317265,0.000713541
0.355729,0.000860058
0.398859,0.0010359
0.447218,0.00124677
0.501443,0.00149942
0.562244,0.00180185
0.630419,0.00216357
0.706864,0.0025958
0.79258,0.00311181
0.888694,0.00372731
0.996466,0.00446078
1.11731,0.00533407
1.25281,0.0063729
1.40476,0.00760759
1.57513,0.00907388
1.76617,0.0108138
1.98038,0.0128771
2.22059,0.0153222
2.48946,0.0182116
2.78909,0.0216034
3.11981,0.0255293
3.47987,0.0299786
3.8654,0.0348876
4.27136,0.0401485
4.69106,0.0456
5.11606,0.0510251
5.53659,0.0561668
5.94471,0.0608089
6.33525,0.0648144
6.70538,0.0681205
7.0539,0.070723
7.38165,0.0726756
7.69203,0.0740914
7.98818,0.0750714
8.27264,0.0756969
8.54778,0.0760374
8.81542,0.0761468
9.07731,0.0760721
9.335,0.0758546
9.58987,0.0755307
9.84312,0.0751341
10.0972,0.0747152
10.3543,0.0743217
10.6167,0.0739996
10.886,0.0737865
11.1625,0.0737111
11.4463,0.0737998
11.7388,0.0741003
12.0399,0.0746493
12.3507,0.0755014
12.6728,0.0767239
13.0091,0.0784139
13.3612,0.080656
13.7229,0.0834346
14.0845,0.0866674
14.4409,0.090339
14.79,0.0944829
15.1326,0.0991846
15.4694,0.104535
15.8039,0.110687
16.1465,0.117947
16.5121,0.126766
16.9129,0.137608
17.3575,0.150945
17.852,0.167286
18.3967,0.187067
18.9902,0.210727
19.6341,0.238884
20.3296,0.272229
21.0762,0.311463
21.8728,0.357334
22.7167,0.410583
23.6139,0.47259
24.5726,0.545159
25.6038,0.630661
26.7244,0.732498
27.9525,0.854936
29.3119,1.00389
30.8245,1.18644
32.5121,1.41139
34.4055,1.69107
36.537,2.04124
38.933,2.48047
41.6192,3.03165
44.6155,3.72147
47.9519,4.58543
