mean,variance
0.00055811,9.85711e-08
0.000707721,1.27009e-07
0.000875767,1.70561e-07
0.0010719,2.32087e-07
0.00130394,3.17374e-07
0.00157991,4.35007e-07
0.00190892,5.97043e-07
0.00230172,8.20167e-07
0.00277108,1.12737e-06
0.00333232,1.55029e-06
0.00400376,2.13239e-06
0.00480736,2.93338e-06
0.00576942,4.03521e-06
0.0069215,5.55031e-06
0.00830142,7.63277e-06
0.00995451,1.04937e-05
0.0119351,1.44221e-05
0.0143085,1.98135e-05
0.0171528,2.72083e-05
0.0205529,3.73135e-05
0.02461,5.10771e-05
0.0294422,6.97594e-05
0.0351889,9.50354e-05
0.0420145,0.000129132
0.0501196,0.000175046
0.0597461,0.000236812
0.0711958,0.000319955
0.0848518,0.000432177
0.101196,0.000584249
0.120811,0.000791057
0.14437,0.00107261
0.172665,0.00145591
0.206642,0.00197758
0.247435,0.00268729
0.296402,0.00365252
0.355178,0.004965
0.425721,0.00674953
0.510311,0.009173
0.611571,0.0124562
0.732527,0.0168907
0.876732,0.0228636
1.0483,0.0308859
1.25147,0.041585
1.49129,0.0557875
1.77323,0.0745281
2.10291,0.0990514
2.48608,0.130835
2.92504,0.170996
3.41652,0.219561
3.95307,0.275256
4.52264,0.335121
5.11259,0.395384
5.70725,0.451107
6.28871,0.496701
6.84409,0.528624
7.36757,0.546388
7.85719,0.551394
8.31494,0.546545
8.74136,0.534199
9.13917,0.517083
9.5118,0.497637
9.86274,0.477723
10.1951,0.458583
10.5113,0.440904
10.8139,0.425027
11.1052,0.411013
11.3871,0.398726
11.6595,0.387638
11.9196,0.377112
12.1659,0.366862
12.3979,0.356781
12.6158,0.346839
12.8199,0.337007
13.0109,0.32725
13.1917,0.317483
13.3681,0.307414
13.5432,0.296686
13.7195,0.285009
13.8984,0.272228
14.081,0.258332
14.2673,0.243474
14.4579,0.22787
14.6532,0.211838
14.8544,0.195705
15.0622,0.17991
15.2787,0.164937
15.5057,0.15141
15.7465,0.14013
16.0044,0.132191
16.2799,0.128915
16.5737,0.131739
16.8869,0.142282
17.2215,0.162452
17.5804,0.194672
17.966,0.241756
18.3807,0.306936
18.8304,0.39519
19.3203,0.512583
19.8553,0.666273
20.4399,0.864501
21.0771,1.11624
21.7705,1.43179
22.523,1.82264
23.339,2.30282
24.2228,2.88869
25.177,3.59639
26.2063,4.44687
27.3153,5.46414
28.5106,6.67841
29.7997,8.1268
