beta,permeability,xi,init_days,delay,value
0.0457826,0.00145148,0.164686,47.1238,18.1541,48.7792
0.0461185,0.000162789,0.164114,46.4029,18.5798,48.9918
0.0464832,0.00159502,0.160755,45.3736,18.6169,49.0013
0.0460851,0.00302259,0.163281,46.0191,18.6914,49.1
0.0460942,0.00410186,0.16332,46.6817,18.5895,49.1022
0.0464996,0.00682049,0.165803,45.022,18.5193,49.1212
0.0464713,0.0102374,0.164547,45.1962,18.8402,49.1233
0.0461622,0.00598311,0.165734,46.7819,18.7708,49.1712
0.0464857,0.00123217,0.158865,45.0526,18.3814,49.2388
0.0460906,0.00602663,0.165807,46.1252,18.3462,49.2901
0.046495,0.0048172,0.160692,45.1435,18.5994,49.2993
0.0464611,0.0152766,0.165538,45.0063,18.2928,49.3071
0.0460768,0.0074099,0.16043,46.3978,18.9549,49.3423
0.0450679,0.00911813,0.158995,49.5816,18.6298,49.3798
0.0457469,0.00917477,0.161593,47.0988,18.2985,49.3901
0.0460913,0.00708891,0.158413,46.0656,18.7089,49.443
0.0447158,0.00436056,0.158041,50.0726,18.3015,49.4504
0.0461522,0.00740874,0.163311,46.3111,18.9213,49.4591
0.0447236,0.00368153,0.159772,50.9908,18.5665,49.4655
0.045391,0.0105515,0.160949,48.6436,18.9335,49.475
0.0453698,0.00350765,0.160022,48.8122,18.2729,49.497
0.0472609,0.00868619,0.165774,43.8538,18.0262,49.4989
0.0450805,0.00434634,0.162044,49.0458,18.9416,49.5017
0.0453815,0.00612829,0.164463,48.9004,18.3161,49.5269
0.0450271,0.00676109,0.15587,49.6758,18.2642,49.5399
0.0460573,0.00584183,0.163176,46.3554,18.1179,49.5553
0.0468311,0.00254679,0.162452,44.2721,18.0259,49.5643
0.0469249,0.000811251,0.162943,44.0006,18.0509,49.5828
0.0457512,0.00117791,0.153118,47.5983,18.9297,49.5847
0.0453477,0.0051522,0.159085,48.9008,18.6984,49.6137
0.0460672,0.00323294,0.158878,46.0097,18.2871,49.6214
0.0457563,0.0181712,0.164702,47.4162,18.5985,49.6322
0.0454276,0.0129508,0.162426,48.4482,18.4675,49.6485
0.0450322,0.00892671,0.159406,49.6987,18.5443,49.6561
0.0446988,0.00571547,0.152232,50.8449,18.9667,49.6822
0.0450282,0.00769479,0.159624,49.3226,18.2381,49.6848
0.0453468,0.0164629,0.159928,48.7272,18.2366,49.7209
0.0457473,0.0185955,0.163885,47.4783,18.7318,49.7345
0.0457984,0.00971088,0.165246,47.8536,18.8533,49.7375
0.0443536,0.00540407,0.14937,51.8164,18.7205,49.7383
0.0444144,0.00177481,0.150882,51.607,18.8733,49.7567
0.0437381,0.000594263,0.146765,53.7164,18.5786,49.7815
0.0450143,0.0143395,0.155077,49.0748,18.5852,49.7832
0.0453503,0.0152213,0.161693,48.9742,18.4944,49.7891
0.0481281,0.0010016,0.163721,41.3019,17.8897,49.7948
0.0460495,0.00451963,0.162527,46.5576,18.2126,49.8141
0.0481535,0.00110384,0.159667,41.4123,17.9021,49.8164
0.0450523,0.00111984,0.165432,49.4566,18.75,49.8166
0.0453365,0.0151605,0.15823,48.7983,18.9965,49.8245
0.044696,0.0022538,0.162728,50.0906,18.7579,49.8356
0.0440697,0.00770295,0.151726,52.0532,18.3244,49.8508
0.0447473,0.00858153,0.158431,50.6753,18.5912,49.8775
0.0468614,0.0067457,0.160119,44.0842,18.149,49.8879
0.0443911,0.0161235,0.157519,51.5787,18.94,49.8889
0.0473131,0.00601409,0.155905,43.9897,17.0077,49.8995
0.0499017,0.000205592,0.163297,37.0748,17.1307,49.9087
0.0450057,0.00513061,0.161218,49.8216,18.552,49.9201
0.0437259,0.00559822,0.147021,53.5555,18.7928,49.9216
0.0450385,0.0125606,0.154251,49.4871,18.2973,49.9408
0.0481221,0.00312988,0.157096,41.4729,17.1337,49.9541
0.0450701,0.00645574,0.15379,49.6056,18.6308,49.9553
0.0461156,0.00566143,0.15495,46.0718,18.1076,49.9558
0.0446585,0.00758171,0.154163,50.4604,18.56,49.9656
0.0449964,0.00104892,0.161247,49.6328,18.8588,49.967
0.045709,0.0110968,0.156042,47.5314,18.9216,49.968
0.04341,0.00492766,0.165778,54.3637,19.9407,49.9701
0.0453808,0.00661881,0.151563,48.3971,18.3124,49.9796
0.0450222,0.00161154,0.149376,49.733,18.5805,49.989
0.0428357,0.00295645,0.163575,56.5226,19.2654,49.9946
0.046088,0.0189882,0.159669,46.3742,18.7791,49.995
0.0440352,0.0130673,0.152366,52.8159,18.4199,49.9989
0.0447191,0.00948788,0.152767,50.8062,18.3356,50.0042
0.0444044,0.0103985,0.152781,51.1072,18.5778,50.0121
0.0498785,0.000873799,0.165518,37.1454,17.5576,50.0177
0.0446811,0.00683878,0.163025,50.335,18.7241,50.0188
0.0446781,0.00951745,0.162453,50.3353,18.4989,50.0286
0.0469079,0.00509588,0.15549,44.0549,17.4576,50.031
0.0477021,0.000333935,0.149945,42.887,17.0061,50.0403
0.0494223,0.000720586,0.158389,38.6952,17.5749,50.0463
0.0456754,0.0226353,0.165785,47.156,18.0554,50.0476
0.0465419,0.00431982,0.160985,45.4368,18.7261,50.0583
0.0447032,0.0165475,0.154783,50.4669,18.4254,50.071
0.0499165,0.00218386,0.163596,37.2955,17.2533,50.0789
0.0453204,0.020917,0.160287,48.2067,18.4802,50.0848
0.0446607,0.00298103,0.160244,50.134,18.9113,50.0893
0.048112,0.00909932,0.160163,41.5044,17.0424,50.0991
0.0456917,0.0251816,0.16036,47.494,18.6703,50.0993
0.0453633,0.0214869,0.157467,48.2003,18.2474,50.113
0.0472021,0.00160065,0.165243,43.7968,18.9188,50.1149
0.049418,0.00072027,0.15749,38.9303,17.6828,50.1373
0.0453393,0.00953736,0.154292,48.8649,18.5598,50.138
0.0468911,0.0123877,0.155176,44.0656,17.8383,50.1472
0.0460337,0.0134672,0.1623,46.3677,18.9878,50.1478
0.0477065,0.0106244,0.163211,42.5712,17.6465,50.1515
0.0447099,0.0253515,0.162867,50.2746,18.5147,50.1518
0.0481712,0.00317034,0.158863,41.2979,17.2563,50.1559
0.0440207,0.0150485,0.152172,52.9843,18.6341,50.1577
0.0461333,0.000184747,0.143997,46.0779,17.8125,50.1581
0.0440164,0.0150832,0.151306,52.9561,18.4953,50.1582
0.0440237,0.0161238,0.153112,52.0197,18.2481,50.1603
0.0446679,0.00962392,0.163624,50.4751,18.0586,50.161
0.0453362,0.0167919,0.156094,48.0648,18.9363,50.1687
0.0469126,0.00290972,0.157043,44.2243,17.806,50.1692
0.0453933,0.00887353,0.151889,48.5265,18.7108,50.1722
0.0461569,0.00433082,0.147569,46.6653,17.7549,50.1804
0.0447294,0.0184015,0.156423,50.3099,18.2166,50.1904
0.0443678,0.00433733,0.161446,51.5746,18.9159,50.1922
0.0465299,0.00372905,0.147182,45.425,17.739,50.1949
0.0440429,0.00881354,0.157382,52.0609,18.5227,50.1963
0.0464801,0.0228536,0.164892,45.2055,18.0335,50.2075
0.0457085,0.0196942,0.157442,47.8356,18.0858,50.209
0.046916,0.00752702,0.162542,44.3848,18.5571,50.2112
