mean,variance
0.000191435,2.53202e-09
0.000320835,6.38136e-09
0.000428317,1.01787e-08
0.000531995,1.41132e-08
0.000640594,1.85339e-08
0.000758907,2.37671e-08
0.00089016,3.01343e-08
0.00103706,3.79902e-08
0.00120225,4.77568e-08
0.00138855,5.99553e-08
0.0015991,7.52403e-08
0.00183741,9.44384e-08
0.00210746,1.18597e-07
0.00241375,1.49044e-07
0.00276141,1.87465e-07
0.00315627,2.35997e-07
0.00360496,2.97352e-07
0.00411501,3.74972e-07
0.004695,4.73226e-07
0.00535469,5.97656e-07
0.00610519,7.55295e-07
0.00695839,9.54756e-07
0.00792751,1.20675e-06
0.00902734,1.5246e-06
0.0102747,1.92501e-06
0.0116894,2.42946e-06
0.0132957,3.06621e-06
0.0151234,3.87298e-06
0.0172047,4.89686e-06
0.0195756,6.19699e-06
0.0222764,7.84807e-06
0.0253528,9.9448e-06
0.028857,1.26073e-05
0.0328481,1.5988e-05
0.0373938,2.02805e-05
0.0425708,2.57306e-05
0.0484667,3.26506e-05
0.0551812,4.14369e-05
0.0628263,5.25897e-05
0.0715259,6.67316e-05
0.0814253,8.46649e-05
0.0926882,0.000107402
0.105456,0.000136034
0.119894,0.000171916
0.136081,0.000216146
0.154006,0.000269322
0.17357,0.000331357
0.194563,0.000401075
0.216649,0.000475858
0.239408,0.000551857
0.262365,0.000624268
0.285182,0.000689319
0.307634,0.00074452
0.329582,0.000788547
0.350949,0.000821056
0.371743,0.000842863
0.392063,0.000855886
0.412073,0.000862631
0.431986,0.000865943
0.452035,0.000868549
0.472441,0.000872712
0.49341,0.000880289
0.515116,0.00089264
0.537704,0.000910723
0.561269,0.000934972
0.585853,0.000965324
0.611459,0.00100141
0.63796,0.00104149
0.665034,0.00108185
0.692315,0.00111835
0.719497,0.00114781
0.746414,0.00116885
0.772994,0.00118142
0.799256,0.00118662
0.825426,0.00118794
0.851942,0.00119104
0.879288,0.00120161
0.90785,0.00122385
0.937924,0.00126087
0.969734,0.0013152
1.00343,0.00138874
1.03909,0.00148314
1.07683,0.00160058
1.11678,0.00174401
1.15906,0.0019171
1.20379,0.00212335
1.25108,0.0023667
1.30109,0.0026528
1.3541,0.00299002
1.41031,0.00338588
1.46996,0.00385041
1.53336,0.00439548
1.60089,0.00503704
1.673,0.00579429
1.75006,0.0066875
1.83238,0.00773619
1.92044,0.00896829
2.01472,0.0104158
2.11606,0.0121291
2.22495,0.014149
2.34165,0.0165105
2.46633,0.0192451
2.59909,0.022383
2.73845,0.0258567
2.88191,0.0295138
3.0261,0.0331221
3.16991,0.0365949
3.31314,0.0399205
3.45606,0.0431343
3.59923,0.0463003
