beta,permeability,xi,init_days,delay,value
0.0472334,0.0033393,0.16588,18.459,10.9498,29.6348
0.0498064,0.00501622,0.164421,14.3962,9.40287,29.6594
0.0497957,0.00599669,0.161371,14.1804,9.22699,29.7709
0.0497941,0.0118577,0.165677,14.6796,9.71729,29.7738
0.0498665,0.00238445,0.160589,14.4671,9.49803,29.8054
0.0505963,0.00162032,0.163783,13.4201,9.81,29.8144
0.0466842,0.00629251,0.164137,19.3384,10.7611,29.8222
0.0472809,0.00699192,0.165802,18.9515,10.0314,29.8285
0.0465942,0.00913548,0.165103,19.5424,10.6334,29.8289
0.0465574,0.00925253,0.166248,19.6474,10.1796,29.8295
0.0498073,0.0103747,0.163392,14.4941,9.51408,29.8382
0.046679,0.0050945,0.162531,19.7848,10.6984,29.8493
0.0471836,0.00393185,0.163951,18.5677,10.6996,29.8512
0.0478236,0.00168359,0.164289,17.1258,10.4382,29.8512
0.0472543,0.00340968,0.162488,18.6383,10.3053,29.8753
0.0504622,0.0086269,0.16431,13.1941,9.87535,29.8874
0.0498866,0.00112565,0.159295,14.5213,9.66909,29.8892
0.0504897,0.00953487,0.164048,13.6912,9.926,29.8966
0.0497476,0.0156501,0.164595,14.7555,9.76447,29.9034
0.0497545,0.0176117,0.165603,14.9249,9.57952,29.9137
0.0471306,0.00131283,0.164401,18.9565,10.5619,29.9406
0.0498986,0.00229501,0.164238,14.7275,9.96173,29.9462
0.0491856,0.00419288,0.160147,15.3629,9.40229,29.9486
0.0491031,0.0119563,0.162442,15.7333,9.872,29.9493
0.0491397,0.00655306,0.156462,15.9904,9.88694,29.9494
0.0460868,0.0130079,0.165467,20.3018,10.6022,29.9602
0.0466269,0.0124159,0.162768,19.2167,10.4406,29.9615
0.0498972,0.00318719,0.161377,14.4466,9.00578,29.9752
0.0491795,0.0061416,0.15888,15.1026,9.80535,29.9763
0.046595,0.00699522,0.162081,19.5822,10.6116,29.9787
0.0465554,0.0116107,0.164216,19.5739,10.2661,29.9891
0.0490681,0.00634239,0.159766,15.0385,9.52062,29.9965
0.0491185,0.0157317,0.164628,15.2755,9.22964,29.9974
0.046107,0.0122784,0.165778,20.8492,10.9659,30.0037
0.048462,0.00218021,0.165647,16.5796,10.995,30.0116
0.050454,0.0143572,0.16483,13.2466,9.64328,30.012
0.0460265,0.0152245,0.163672,20.0833,10.4708,30.0276
0.0454698,0.0186513,0.165754,21.4798,10.966,30.028
0.0504133,0.00995415,0.165668,13.6875,9.85399,30.0325
0.0454849,0.0135024,0.165567,21.12,10.0498,30.0345
0.0491434,0.00321784,0.152951,15.7329,9.44925,30.0449
0.0465842,0.00236942,0.160212,19.3941,10.3121,30.0483
0.0484526,0.00423086,0.156634,16.5155,9.15451,30.0523
0.0497356,0.015105,0.161504,14.6495,9.90805,30.0581
0.0512109,0.00420166,0.162738,12.8154,9.00556,30.0587
0.04711,0.013887,0.165687,18.2582,10.7191,30.0613
0.0490652,0.0181999,0.165974,15.0381,9.74026,30.0623
0.0484667,0.00298053,0.16545,16.063,10.9117,30.0639
0.0461541,0.00172022,0.158774,20.7722,10.4136,30.0757
