mean,variance
0.0747351,0.00035401
0.0832546,0.000424638
0.0927467,0.000509093
0.103323,0.000610019
0.115107,0.000730547
0.128237,0.000874384
0.142868,0.00104592
0.15917,0.00125032
0.177336,0.00149371
0.197578,0.00178328
0.220135,0.00212749
0.245271,0.0025363
0.273282,0.00302137
0.304497,0.00359637
0.339283,0.00427726
0.378049,0.00508268
0.421253,0.00603431
0.469401,0.00715737
0.523062,0.00848106
0.582867,0.0100392
0.649522,0.0118706
0.72381,0.0140202
0.80661,0.0165392
0.898896,0.0194863
1.00176,0.0229279
1.11641,0.0269397
1.2442,0.0316067
1.38665,0.0370242
1.54543,0.0432986
1.72243,0.0505475
1.91972,0.0589001
2.13965,0.0684971
2.38481,0.0794899
2.65812,0.0920394
2.96279,0.106314
3.30243,0.122486
3.68108,0.14073
4.1032,0.16121
4.57381,0.184081
5.09847,0.209471
5.68341,0.237473
6.33556,0.268131
7.06265,0.301415
7.87331,0.337209
8.77716,0.375285
9.78491,0.415279
10.9085,0.456668
12.1614,0.498755
13.5583,0.540658
15.1159,0.581323
16.848,0.619835
18.7661,0.655397
20.8849,0.686985
23.2219,0.713621
25.7977,0.734698
28.6162,0.751431
31.6652,0.766131
34.9152,0.781381
38.3193,0.799038
41.8051,0.81944
45.2824,0.840621
48.6503,0.85943
51.8326,0.874438
54.7819,0.888658
57.4851,0.909232
59.9549,0.944571
62.2254,1.00072
64.3458,1.07875
66.3684,1.17492
68.3434,1.28279
70.3149,1.39649
72.3171,1.51391
74.3768,1.63851
76.5183,1.77989
78.7571,1.95524
81.1042,2.18855
83.5686,2.51012
86.1402,2.95443
88.8084,3.55681
91.5664,4.35379
94.4074,5.38303
97.3297,6.68551
100.334,8.30666
103.422,10.2971
106.62,12.7363
109.959,15.7255
113.464,19.3845
117.164,23.8627
121.108,29.3785
125.314,36.1391
129.784,44.3492
134.525,54.2498
139.542,66.1028
144.834,80.1845
150.406,96.8192
156.244,116.286
162.391,139.15
168.878,166.02
175.729,197.552
182.98,234.587
190.692,278.298
198.928,330.08
207.749,391.555
217.202,464.534
227.379,551.591
238.382,655.948
250.312,781.442
263.247,932.312
277.259,1113.44
292.413,1330.42
