beta,permeability,xi,init_days,delay,value
0.0293556,0.01406,0.155957,75.6211,5.51151,121.31
0.0291744,0.00311602,0.155997,77.1819,6.66148,121.335
0.0293511,0.0213506,0.157091,75.0218,5.38892,121.371
0.0292472,0.0231388,0.146535,76.184,5.17777,121.408
0.0294724,0.00710895,0.15182,74.2903,5.13948,121.432
0.0292463,0.0289702,0.1454,76.0715,5.37979,121.46
0.0293704,0.0118459,0.141928,75.0634,5.34382,121.502
0.0291403,0.0457574,0.158816,77.3269,6.5372,121.509
0.0292531,0.00868909,0.147108,76.0844,5.53118,121.519
0.0292635,0.00619942,0.137463,76.624,5.64773,121.523
0.0294551,0.0186285,0.157724,74.0228,5.48344,121.525
0.0292445,0.0191817,0.151518,76.7213,5.48828,121.557
0.0290357,0.044558,0.158627,78.6956,6.57836,121.562
0.0292596,0.0130143,0.148726,76.7563,5.01191,121.564
0.0290693,0.00857149,0.144514,78.8868,6.19253,121.567
0.0291464,0.029448,0.140723,77.759,5.85273,121.568
0.0293737,0.00981925,0.151133,75.2812,5.42499,121.575
0.0292636,0.0263451,0.162735,76.5904,6.33545,121.576
0.0290263,0.0552293,0.157239,78.4915,6.26976,121.578
0.0293559,0.0272813,0.155664,75.3984,5.19575,121.59
0.0293453,0.0288368,0.151153,75.8869,5.30727,121.603
0.0291422,0.0282325,0.140787,77.7833,5.92085,121.607
0.0292503,0.0200885,0.161952,76.6161,6.78798,121.616
0.0293408,0.0150392,0.16343,75.0108,5.60364,121.619
0.0290535,0.0286266,0.156288,78.937,6.57347,121.621
0.0292339,0.0494703,0.147933,76.0827,5.55651,121.633
0.0290644,0.0260469,0.122564,78.388,5.99517,121.637
0.0293298,0.037639,0.161317,75.764,5.55336,121.639
0.0291676,0.0179485,0.160519,77.7308,6.10515,121.644
0.0289632,0.0290051,0.135354,79.8525,6.6697,121.656
0.0291622,0.0274934,0.144638,77.6798,6.70124,121.657
0.029244,0.0232748,0.144398,76.307,5.57996,121.663
0.029012,0.0746229,0.165084,78.5015,6.05428,121.666
0.0290903,0.00779949,0.150677,78.3115,7.85797,121.669
0.0295684,0.0158882,0.166461,73.6492,5.68189,121.675
0.0290708,0.0138134,0.127959,78.618,5.92131,121.683
0.02936,0.0289548,0.152098,75.6087,5.17402,121.685
0.0292294,0.0508735,0.14924,76.047,5.08849,121.685
0.0293672,0.0229881,0.144405,75.2059,5.29401,121.69
0.0291876,0.00772479,0.165311,77.4014,7.30336,121.697
0.0293579,0.015763,0.142874,75.4659,5.5309,121.71
0.0291348,0.0568217,0.166208,77.0972,6.2494,121.718
0.0291538,0.00476708,0.156332,77.0801,6.20668,121.722
0.0292311,0.0335442,0.151607,76.5142,5.06123,121.728
0.0295824,0.00338022,0.156121,73.2018,5.25823,121.728
0.0291204,0.0539419,0.148826,77.2713,5.743,121.732
0.0292416,0.0407666,0.162918,76.3864,6.36589,121.734
0.0294743,0.00911246,0.144083,74.1209,5.9183,121.742
0.0291249,0.0448537,0.165654,77.4993,6.5826,121.747
0.0291355,0.0339903,0.14174,77.0603,5.83303,121.748
0.0289665,0.0240271,0.161137,79.8109,7.38959,121.75
0.0290002,0.00372649,0.121439,79.7357,6.70812,121.753
0.0296773,0.00409474,0.144742,72.3973,4.82165,121.756
0.0295561,0.0118043,0.160143,73.0199,5.25453,121.757
0.0290304,0.062173,0.161944,78.1499,6.54513,121.758
0.0289382,0.0494227,0.147898,79.2793,6.14783,121.763
0.0291228,0.0618238,0.163128,77.398,6.76364,121.766
0.0292483,0.02835,0.155199,76.7834,5.45892,121.77
0.0291585,0.00680741,0.139698,77.8547,5.24604,121.771
0.0289457,0.0470569,0.124722,79.2163,5.23231,121.773
0.0297545,0.0121501,0.16386,71.8785,4.73931,121.775
0.0291563,0.0395114,0.145766,77.1856,6.75375,121.777
0.0289362,0.0527592,0.145644,79.7363,6.9635,121.781
0.0291259,0.0470396,0.143487,77.6307,5.18213,121.782
0.0297654,0.0106979,0.15361,71.7176,4.48708,121.794
0.0292663,0.0149381,0.120824,76.4987,4.24199,121.796
0.028946,0.0500712,0.157197,79.4918,7.53618,121.801
0.0296533,0.0120812,0.147892,72.3185,4.03828,121.801
0.0292484,0.00466564,0.151124,76.6528,5.85886,121.803
0.029037,0.0402575,0.166562,78.3502,6.77668,121.804
0.0291604,0.0255147,0.142614,77.3896,6.47974,121.808
0.0289723,0.0295272,0.148391,79.6824,7.66073,121.811
0.0293199,0.0552467,0.160566,75.3884,5.04064,121.812
0.0292721,0.00657207,0.124772,76.6437,4.77971,121.813
0.0289744,0.00663504,0.15934,79.9853,7.04315,121.816
0.0296466,0.0160688,0.153865,72.2589,4.96056,121.819
0.029355,0.0146645,0.132381,75.1207,4.40821,121.824
0.0296538,0.00461319,0.160301,72.6767,4.1586,121.824
0.0292409,0.0369738,0.157178,76.4107,5.65227,121.831
0.0289326,0.0690821,0.145094,79.8523,6.71953,121.833
