mean,variance
0.000712266,2.7527e-07
0.000866013,3.41218e-07
0.00103525,4.33023e-07
0.00122737,5.54217e-07
0.00144813,7.11768e-07
0.00170307,9.15525e-07
0.00199822,1.17851e-06
0.0023404,1.51758e-06
0.0027375,1.95446e-06
0.00319866,2.51699e-06
0.00373454,3.24085e-06
0.00435753,4.17165e-06
0.00508208,5.36768e-06
0.00592504,6.9033e-06
0.00690601,8.8733e-06
0.00804788,1.13983e-05
0.00937732,1.46315e-05
0.0109254,1.87675e-05
0.0127285,2.40525e-05
0.0148107,3.07497e-05
0.0172074,3.91927e-05
0.0199633,4.98e-05
0.0231319,6.30914e-05
0.0267769,7.97144e-05
0.030974,0.000100474
0.0358167,0.000126389
0.0414194,0.00015875
0.0479212,0.000199196
0.0554857,0.000249781
0.0643055,0.000313072
0.0746044,0.000392252
0.0866364,0.000491209
0.100692,0.000614674
0.117104,0.000768359
0.13624,0.000959049
0.158522,0.00119479
0.184424,0.00148503
0.214497,0.00184093
0.24936,0.00227545
0.289673,0.00280311
0.336115,0.00343972
0.389436,0.00420276
0.450483,0.0051117
0.520023,0.00618592
0.598631,0.00744234
0.686695,0.00889427
0.78442,0.0105503
0.891719,0.0124118
1.00823,0.0144716
1.13322,0.0167119
1.26578,0.0191067
1.40504,0.0216275
1.55025,0.0242467
1.70064,0.0269358
1.85538,0.0296659
2.01396,0.0324168
2.17607,0.0351757
2.34194,0.0379438
2.51196,0.040728
2.68648,0.0435337
2.86592,0.0463679
3.05065,0.0492367
3.24099,0.0521441
3.43726,0.0550948
3.63988,0.0580971
3.84764,0.0611175
4.05853,0.0641018
4.27026,0.0669864
4.48065,0.0697139
4.6874,0.0722286
4.8881,0.0744839
5.08019,0.0764481
5.26281,0.078155
5.43596,0.0796675
5.59993,0.0810553
5.75529,0.082385
5.90252,0.0837107
6.04202,0.0850758
6.17437,0.0865137
6.3003,0.0880446
6.42066,0.0896749
6.5366,0.0913923
6.64899,0.0931781
6.7582,0.0950236
6.86462,0.0969207
6.96893,0.0988545
7.07213,0.100798
7.17607,0.102691
7.28257,0.104478
7.39389,0.106102
7.51295,0.107503
7.64271,0.108679
7.7856,0.109723
7.94374,0.110837
8.11845,0.112343
8.31064,0.114656
8.52109,0.118266
8.75052,0.123735
9.00016,0.131711
9.27174,0.14298
9.56768,0.158535
9.88982,0.179558
10.2396,0.2074
10.6181,0.243595
11.027,0.289928
11.467,0.348292
11.9389,0.420817
12.4434,0.509838
12.9831,0.61856
13.5626,0.751624
