beta,permeability,xi,init_days,delay,value
0.0456294,0.721239,0.0522069,0.877226,15.9548,26.7928
0.0457223,0.71964,0.0503339,0.195309,15.8144,26.7954
0.0446212,0.77061,0.0514402,1.74967,15.8044,26.8272
0.0457574,0.702412,0.0513331,0.298054,15.9802,26.8283
0.04463,0.770279,0.0514313,1.72858,15.1938,26.8296
0.0458089,0.696149,0.0509851,0.294798,15.5585,26.8344
0.0437582,0.801887,0.0504288,2.34122,15.0613,26.8358
0.0450549,0.724911,0.0508048,1.88215,16.097,26.849
0.0446589,0.758588,0.0515774,1.81896,15.1439,26.8516
0.0445297,0.776549,0.0533381,1.89102,15.8342,26.854
0.0455202,0.727394,0.0535444,0.712955,15.9017,26.8545
0.0451273,0.713053,0.0507638,1.512,16.8172,26.8582
0.0455332,0.728011,0.0504973,0.282696,14.1068,26.8597
0.0454684,0.739495,0.0544195,0.905071,15.8159,26.8622
0.0462792,0.655428,0.0504985,0.969216,16.2902,26.8686
0.0451191,0.721024,0.0505413,1.56604,16.9197,26.8697
0.0436563,0.819561,0.0510162,2.60367,15.3353,26.873
0.0456293,0.733301,0.0511535,0.361445,15.6506,26.874
0.0459226,0.69441,0.0527149,0.194775,16.5607,26.877
0.0437624,0.798581,0.051598,2.00833,15.2367,26.878
0.0461879,0.672618,0.050476,0.502381,16.8556,26.8781
0.0461185,0.671559,0.0520994,0.101582,16.2852,26.8809
0.0455224,0.725186,0.0508014,0.296709,14.5333,26.8814
0.0442563,0.741128,0.0507118,2.21101,16.0848,26.8835
0.0431092,0.822885,0.0504857,3.19535,16.7606,26.8888
0.0423033,0.857808,0.0503213,4.13548,16.0578,26.8908
0.0437865,0.795001,0.0516173,2.15904,15.8502,26.8916
0.0427978,0.78908,0.0503153,4.61814,17.3974,26.892
0.0443443,0.730442,0.0506781,2.94488,16.9562,26.8939
0.0440246,0.783935,0.051226,2.91241,16.9284,26.8944
0.0438524,0.785641,0.0546721,2.36064,16.2112,26.8948
0.0441211,0.750187,0.0504739,2.02094,16.1091,26.8952
0.0445574,0.781196,0.0509633,1.43678,15.1048,26.8964
0.0454662,0.737682,0.053045,0.0378624,15.0677,26.897
0.0447961,0.749237,0.0513597,1.40805,15.75,26.8979
0.0460528,0.680223,0.0507724,0.425127,16.0553,26.8983
0.042807,0.786076,0.0510402,4.69603,17.0882,26.8987
0.0458134,0.70164,0.0543313,0.886312,16.4235,26.8988
0.04627,0.64961,0.0504195,0.763665,16.2249,26.8999
0.0460146,0.694112,0.051086,0.474891,16.0758,26.9001
0.0430901,0.811,0.0523641,3.92871,16.9307,26.9003
0.0445943,0.707099,0.051114,2.66437,17.3387,26.9008
0.0438152,0.797851,0.0543526,2.83293,16.4829,26.9012
0.0430819,0.8114,0.0521676,3.57326,16.302,26.903
0.0427272,0.797483,0.0510436,4.90313,17.8351,26.9033
0.0458008,0.70244,0.0523109,0.580841,15.9492,26.905
0.0457664,0.705161,0.0549666,0.153475,16.8633,26.9067
0.0459779,0.683579,0.0519711,0.598062,16.8822,26.907
0.0445831,0.768598,0.0571643,1.27352,16.5924,26.9072
0.0436255,0.82225,0.0510104,2.44118,15.8693,26.9073
0.0439908,0.766907,0.053294,2.23166,16.1808,26.9075
0.0446751,0.754554,0.0566295,1.36244,16.4447,26.9083
0.0428384,0.784591,0.0508263,4.67402,17.8536,26.911
0.0451927,0.689494,0.0509233,1.37726,16.9263,26.9114
0.0430381,0.832298,0.0516549,3.73933,16.7128,26.9116
0.045922,0.688606,0.0515495,0.221578,15.588,26.9117
0.0439351,0.770774,0.0533911,2.51188,16.6759,26.9123
0.0441445,0.755802,0.0523355,2.4009,16.8217,26.9127
0.045348,0.68065,0.0505257,1.74668,16.8136,26.9127
0.0438997,0.79496,0.051574,2.64957,16.6233,26.9142
0.0438691,0.797263,0.0523828,2.82469,16.0441,26.9142
0.0440371,0.769067,0.0504743,2.79039,16.6581,26.9146
0.0454717,0.666471,0.0507004,1.66943,16.8416,26.9152
0.0430345,0.831333,0.0508054,3.82784,16.4359,26.916
0.0460359,0.667692,0.0508056,0.23662,15.5401,26.9162
0.0434181,0.834828,0.0555774,2.61994,15.8095,26.9173
0.0420211,0.817947,0.0503297,5.1159,17.4148,26.9175
0.0436106,0.816646,0.0534954,2.94079,15.2285,26.9182
