mean,variance
0.0118123,1.85074e-05
0.0133895,2.29627e-05
0.0151766,2.84781e-05
0.0172017,3.53016e-05
0.0194968,4.37383e-05
0.0220979,5.41624e-05
0.025046,6.7033e-05
0.0283878,8.29126e-05
0.0321758,0.00010249
0.03647,0.000126605
0.0413383,0.000156287
0.0468576,0.000192787
0.0531154,0.000237631
0.0602108,0.00029267
0.0682562,0.000360156
0.0773794,0.000442813
0.0877251,0.00054394
0.0994578,0.000667518
0.112764,0.000818344
0.127855,0.00100219
0.144972,0.00122597
0.164387,0.00149798
0.18641,0.00182812
0.211391,0.00222816
0.239731,0.00271212
0.271882,0.00329655
0.308357,0.00400104
0.349741,0.0048486
0.396696,0.00586623
0.449975,0.00708548
0.510432,0.00854306
0.579038,0.0102816
0.656893,0.0123501
0.74525,0.0148055
0.84553,0.0177124
0.959345,0.0211453
1.08853,0.025189
1.23517,0.0299402
1.40162,0.0355095
1.59058,0.0420239
1.8051,0.0496303
2.04864,0.0585011
2.32515,0.0688422
2.63884,0.0808979
2.99397,0.0949561
3.39529,0.11138
3.84736,0.130614
4.35377,0.153181
4.91705,0.179686
5.53746,0.210766
6.21095,0.246897
6.92984,0.288273
7.68403,0.3347
8.46152,0.385488
9.24888,0.439373
10.0328,0.494631
10.8025,0.549475
11.5519,0.602468
12.2778,0.652617
12.9797,0.699326
13.6587,0.742371
14.3171,0.781796
14.9579,0.817831
15.5846,0.850792
16.2012,0.881055
16.8115,0.908996
17.4192,0.934917
18.0268,0.95898
18.637,0.981335
19.2518,1.0021
19.8729,1.02135
20.5016,1.03917
21.1394,1.05566
21.7886,1.0711
22.4533,1.08589
23.1366,1.10047
23.8421,1.11534
24.5745,1.13119
25.3392,1.14889
26.142,1.16951
26.9886,1.19434
27.8842,1.22491
28.8351,1.26317
29.8438,1.31113
30.9097,1.37075
32.0306,1.44391
33.204,1.53263
34.4274,1.63893
35.6976,1.76481
37.0099,1.91191
38.3652,2.0832
39.7674,2.28286
41.2233,2.51668
42.7398,2.79145
44.325,3.11567
45.9882,3.4997
47.7399,3.95639
49.5918,4.50151
51.5564,5.15427
53.6519,5.94088
55.9014,6.89662
58.3304,8.06631
60.9677,9.50775
63.8357,11.2856
66.9504,13.4711
70.3251,16.1452
73.9884,19.4241
77.974,23.4568
82.3196,28.4315
87.0697,34.5913
