mean,variance
0.0387753,0.000214138
0.0448103,0.000278591
0.0517857,0.000362353
0.0598482,0.000471175
0.0691676,0.000612516
0.0799401,0.000796034
0.0923928,0.00103424
0.106788,0.00134334
0.123429,0.0017443
0.142668,0.00226423
0.164909,0.0029382
0.190623,0.00381155
0.220353,0.00494284
0.254727,0.00640771
0.294471,0.00830379
0.340426,0.010757
0.393563,0.0139299
0.455008,0.0180318
0.526061,0.0233325
0.608227,0.0301794
0.703247,0.0390196
0.813135,0.0504282
0.940158,0.065138
1.0869,0.0840831
1.25628,0.108448
1.45181,0.139761
1.67784,0.180027
1.9393,0.231812
2.24182,0.298398
2.59184,0.38398
2.99683,0.493925
3.46541,0.635102
4.00756,0.81629
4.63482,1.04871
5.36055,1.3467
6.20023,1.72855
7.17078,2.21718
8.29149,2.84141
9.58471,3.63773
11.0765,4.65244
12.7987,5.94544
14.7882,7.5931
17.0851,9.69069
19.7367,12.3596
22.7939,15.7498
26.3074,20.0393
30.3236,25.4308
34.8793,32.1409
39.9934,40.3769
45.6635,50.3106
51.8969,62.1195
58.685,75.9336
66.0115,91.8363
73.8585,109.87
82.2115,130.045
91.0724,152.386
100.452,176.921
110.378,203.706
120.898,232.867
132.074,264.569
143.93,298.839
156.434,335.454
169.518,373.975
183.089,413.769
197.021,453.975
211.167,493.576
225.386,531.531
239.556,566.923
253.54,598.807
267.229,626.479
280.577,649.615
293.593,668.21
306.303,682.381
318.759,692.342
331.072,698.472
343.468,701.342
356.14,701.288
369.221,698.441
382.778,692.798
396.807,684.294
411.238,672.838
425.958,658.346
440.85,640.793
455.836,620.265
470.856,596.948
485.858,571.12
500.837,543.195
515.844,513.746
531.086,483.643
546.674,453.801
562.712,425.287
579.284,399.343
596.497,377.495
614.432,361.539
633.114,353.426
652.407,354.728
672.313,367.569
692.891,394.637
714.246,439.362
736.376,504.979
759.302,595.244
783.057,714.479
807.721,868.116
833.422,1063.06
860.245,1306.74
888.209,1606.55
917.44,1972.82
948.051,2417.16
980.145,2952.78
1013.75,3592.54
