mean,variance
2.52275,1.07685
2.79174,1.26978
3.08959,1.49624
3.41938,1.76182
3.78458,2.07296
4.18899,2.4371
4.63684,2.86279
5.13284,3.35984
5.68216,3.93948
6.29056,4.61453
6.96443,5.39956
7.71083,6.31108
8.53758,7.36775
9.45336,8.59053
10.4678,10.0028
11.5915,11.6307
12.8362,13.503
14.2151,15.6511
15.7425,18.1095
17.4344,20.915
19.3053,24.1007
21.3729,27.7035
23.662,31.7694
26.1976,36.3427
29.0066,41.4653
32.1184,47.1749
35.5651,53.5032
39.3822,60.4728
43.6088,68.0933
48.2851,76.3514
53.4451,85.1896
59.1371,94.5369
65.4118,104.283
72.3278,114.277
79.97,124.353
88.4179,134.265
97.7598,143.703
108.072,152.263
119.428,159.454
131.908,164.729
145.584,167.499
160.219,167.102
175.44,163.024
190.954,155.037
206.489,143.28
221.619,128.341
235.76,111.226
248.227,93.228
258.698,75.5162
267.053,59.1396
273.086,45.0486
276.6,33.8796
277.589,25.8513
276.242,20.8635
272.856,18.6278
267.766,18.7554
261.269,20.7986
253.646,24.2883
245.151,28.7705
236.017,33.8343
226.447,39.126
216.611,44.3507
206.656,49.2825
196.731,53.7921
186.95,57.7963
177.399,61.2544
168.147,64.1584
159.243,66.5292
150.724,68.4064
142.61,69.8359
134.908,70.8571
127.585,71.443
120.616,71.5902
113.984,71.3114
107.672,70.6352
101.669,69.5992
95.9626,68.2412
90.5405,66.5993
85.4198,64.7934
80.6096,62.9192
76.1109,61.0476
71.919,59.2305
68.0229,57.4989
64.4093,55.8738
61.0645,54.3724
57.9716,52.9987
55.108,51.735
52.4514,50.5611
49.987,49.477
47.6883,48.4393
45.538,47.4318
43.5219,46.4452
41.6316,45.4866
39.8659,44.5853
38.2257,43.7753
36.7066,43.0695
35.3146,42.5181
34.0487,42.1438
32.9049,41.9583
31.8828,41.989
30.9836,42.2707
30.207,42.8353
29.5504,43.7071
29.0099,44.9097
28.5821,46.472
28.2595,48.4073
28.0357,50.7358
27.9052,53.4854
27.8698,56.7289
27.9142,60.4426
