mean,variance
0.0083244,3.37845e-06
0.00950524,4.24801e-06
0.0108534,5.33863e-06
0.0123928,6.70553e-06
0.0141504,8.41738e-06
0.0161574,1.05596e-05
0.0184492,1.32381e-05
0.0210662,1.65844e-05
0.0240546,2.07613e-05
0.0274674,2.59702e-05
0.0313647,3.24599e-05
0.0358154,4.05372e-05
0.0408983,5.05799e-05
0.0467033,6.30526e-05
0.0533329,7.85256e-05
0.0609044,9.76975e-05
0.0695519,0.000121423
0.0794283,0.000150743
0.0907085,0.000186928
0.103592,0.000231519
0.118308,0.000286384
0.135115,0.000353779
0.154313,0.000436423
0.176241,0.000537581
0.201288,0.00066116
0.229899,0.000811821
0.262579,0.000995099
0.299909,0.00121754
0.342551,0.00148684
0.391261,0.00181202
0.446904,0.00220359
0.510468,0.00267369
0.583079,0.00323626
0.666029,0.00390723
0.760788,0.00470458
0.868849,0.00564657
0.991263,0.00674624
1.12964,0.00801961
1.28594,0.00948397
1.4619,0.0111516
1.65855,0.0130221
1.8746,0.0150613
2.10599,0.0171918
2.34844,0.0193216
2.59657,0.0213411
2.84285,0.0231196
3.0788,0.0245267
3.2965,0.0254594
3.49127,0.0258775
3.6621,0.0258056
3.80702,0.0252832
3.92394,0.024365
4.01085,0.0231178
4.06722,0.021623
4.0935,0.0199667
4.09123,0.0182327
4.0625,0.016495
4.0119,0.0148234
3.94416,0.0132697
3.86455,0.0118705
3.77739,0.0106442
3.68565,0.00959451
3.59095,0.00871435
3.49404,0.00799044
3.39506,0.00740572
3.29415,0.00694219
3.19187,0.00658321
3.08895,0.0063134
2.98652,0.00612019
2.88601,0.0059943
2.78895,0.00592966
2.69662,0.0059222
2.60988,0.00596892
2.52911,0.00606686
2.45434,0.00621311
2.38504,0.00640245
2.32045,0.00662835
2.2593,0.00687948
2.19979,0.00713786
2.14062,0.00738759
2.08095,0.00761519
2.02035,0.00781058
1.95898,0.00797042
1.89735,0.00809609
1.83644,0.00819628
1.77766,0.00828713
1.72208,0.00838236
1.67045,0.00849383
1.62342,0.00863331
1.58083,0.00880252
1.54238,0.0090018
1.50776,0.00923091
1.47733,0.00950166
1.4517,0.00983192
1.43148,0.0102419
1.41706,0.0107506
1.40926,0.0113901
1.40876,0.0121954
1.41621,0.0132085
1.43211,0.0144765
1.45689,0.0160556
1.49096,0.018014
1.53494,0.0204424
1.58939,0.0234497
1.65487,0.0271697
1.73149,0.0317453
1.81936,0.0373452
1.91862,0.0441722
2.0298,0.0524886
2.15325,0.0625952
