iter,D_sim
0,0.13132
0,0.146686
0,0.163849
0,0.18302
0,0.204434
0,0.228354
0,0.255072
0,0.284916
0,0.318251
0,0.355486
0,0.397078
0,0.443534
0,0.495426
0,0.553387
0,0.618128
0,0.690442
0,0.771214
0,0.861433
0,0.962204
0,1.07476
0,1.20047
0,1.34089
0,1.49772
0,1.67289
0,1.86854
0,2.08704
0,2.33109
0,2.60364
0,2.90804
0,3.24799
0,3.62763
0,4.0516
0,4.52504
0,5.05373
0,5.64409
0,6.30328
0,7.0393
0,7.86105
0,8.77849
0,9.80176
0,10.9361
0,12.1766
0,13.497
0,14.8582
0,16.2083
0,17.4876
0,18.6329
0,19.5856
0,20.2974
0,20.7428
0,20.926
0,20.8707
0,20.6092
0,20.1763
0,19.6072
0,18.9363
0,18.1939
0,17.4048
0,16.5901
0,15.767
0,14.9495
0,14.1475
0,13.368
0,12.6167
0,11.8981
0,11.215
0,10.5686
0,9.95924
0,9.38669
0,8.84972
0,8.34632
0,7.87168
0,7.42448
0,7.00497
0,6.61371
0,6.25115
0,5.91739
0,5.61083
0,5.33267
0,5.08193
0,4.85649
0,4.65381
0,4.47128
0,4.30654
0,4.15832
0,4.025
0,3.905
0,3.79666
0,3.69953
0,3.61104
0,3.53145
0,3.46036
0,3.399
0,3.34876
0,3.31132
0,3.28738
0,3.2798
0,3.28888
0,3.31446
0,3.35513
0,3.40943
0,3.47576
0,3.55253
0,3.63916
0,3.73614
0,3.84587
0,3.97097
0,4.11423
0,4.27975
0,4.46715
1,0.12303
1,0.137574
1,0.153838
1,0.172024
1,0.19236
1,0.2151
1,0.240528
1,0.268961
1,0.300756
1,0.336308
1,0.376063
1,0.420517
1,0.470225
1,0.525807
1,0.587959
1,0.657456
1,0.735166
1,0.822059
1,0.91922
1,1.02786
1,1.14934
1,1.28517
1,1.43704
1,1.60685
1,1.79672
1,2.00901
1,2.24637
1,2.51175
1,2.80845
1,3.14016
1,3.51102
1,3.92562
1,4.38912
1,4.90726
1,5.48647
1,6.13393
1,6.85763
1,7.66653
1,8.5706
1,9.58007
1,10.7004
1,11.9269
1,13.2341
1,14.5835
1,15.9241
1,17.1967
1,18.3387
1,19.2918
1,20.0079
1,20.4611
1,20.6552
1,20.6133
1,20.3668
1,19.9503
1,19.3981
1,18.7443
1,18.0189
1,17.2464
1,16.4475
1,15.6395
1,14.8361
1,14.0473
1,13.28
1,12.54
1,11.8318
1,11.1581
1,10.5203
1,9.91882
1,9.35339
1,8.82287
1,8.32531
1,7.85592
1,7.41345
1,6.9982
1,6.61078
1,6.25168
1,5.92106
1,5.61735
1,5.34183
1,5.09353
1,4.87038
1,4.66986
1,4.48938
1,4.3266
1,4.18026
1,4.04877
1,3.93055
1,3.82395
1,3.72855
1,3.64175
1,3.56385
1,3.49446
1,3.43484
1,3.38643
1,3.35096
1,3.32918
1,3.324
1,3.3358
1,3.36442
1,3.40847
1,3.46649
1,3.53687
1,3.61802
1,3.70938
1,3.81146
1,3.92678
1,4.05806
1,4.20818
1,4.38143
1,4.57746
2,0.114597
2,0.128294
2,0.143629
2,0.160796
2,0.180015
2,0.201532
2,0.225619
2,0.252586
2,0.282776
2,0.316573
2,0.35441
2,0.396769
2,0.444189
2,0.497277
2,0.556708
2,0.62324
2,0.697723
2,0.781104
2,0.874448
2,0.978944
2,1.09592
2,1.22688
2,1.37347
2,1.53757
2,1.72127
2,1.92691
2,2.1571
2,2.41476
2,2.70317
2,3.026
2,3.38735
2,3.7918
2,4.24448
2,4.75112
2,5.31815
2,5.95273
2,6.66288
2,7.45757
2,8.34681
2,9.34091
2,10.4456
2,11.6567
2,12.9498
2,14.2876
2,15.6203
2,16.89
2,18.0349
2,18.9974
2,19.7291
2,20.204
2,20.4243
2,20.412
2,20.197
2,19.8125
2,19.2921
2,18.6688
2,17.972
2,17.2259
2,16.4509
2,15.6641
2,14.8794
2,14.1067
2,13.3532
2,12.6248
2,11.9261
2,11.2602
2,10.6285
2,10.0317
2,9.46982
2,8.94173
2,8.44572
2,7.97714
2,7.53484
2,7.11922
2,6.73098
2,6.37071
2,6.03863
2,5.73328
2,5.45599
2,5.20589
2,4.98096
2,4.77873
2,4.59666
2,4.43243
2,4.2848
