mean,variance
0.00414517,2.7471e-07
0.00469889,3.38744e-07
0.00532531,4.1777e-07
0.00603416,5.15261e-07
0.0068364,6.35492e-07
0.00774447,7.83721e-07
0.00877243,9.66417e-07
0.00993622,1.19154e-06
0.0112539,1.46889e-06
0.0127458,1.81053e-06
0.0144351,2.23131e-06
0.016348,2.74951e-06
0.0185141,3.38771e-06
0.020967,4.17371e-06
0.0237448,5.14187e-06
0.0268905,6.33465e-06
0.0304529,7.80459e-06
0.0344873,9.61679e-06
0.0390562,1.18521e-05
0.0442306,1.46108e-05
0.0500906,1.80183e-05
0.0567273,2.22307e-05
0.0642436,2.74435e-05
0.0727562,3.39021e-05
0.0823972,4.1915e-05
0.0933163,5.18717e-05
0.105683,6.42647e-05
0.119689,7.97198e-05
0.135552,9.90337e-05
0.153519,0.000123225
0.173868,0.000153598
0.196915,0.000191835
0.223019,0.000240103
0.252584,0.00030121
0.28607,0.000378807
0.323998,0.000477649
0.366956,0.000603951
0.415574,0.000765576
0.470557,0.000972714
0.532681,0.00123844
0.602568,0.0015769
0.679922,0.00199284
0.763253,0.00247156
0.851202,0.00299301
0.942276,0.0035291
1.0345,0.00403844
1.12545,0.00446762
1.21267,0.00476479
1.29475,0.00490702
1.37118,0.00490116
1.44148,0.00476032
1.50524,0.00450399
1.56225,0.00415868
1.61242,0.00375413
1.65595,0.00332235
1.69332,0.00289553
1.72532,0.00250181
1.75311,0.00216281
1.77781,0.00188807
1.8002,0.00167543
1.8208,0.0015173
1.84011,0.00140432
1.85828,0.00132616
1.87526,0.00127425
1.89111,0.0012421
1.90623,0.00122381
1.92143,0.0012123
1.93767,0.00119961
1.95572,0.0011793
1.97648,0.00114661
2.00084,0.00110048
2.02943,0.00104536
2.06254,0.000991628
2.10019,0.000953437
2.1426,0.00094677
2.18931,0.000988466
2.23936,0.00109033
2.29152,0.00125526
2.34377,0.00147083
2.39481,0.00171964
2.44418,0.00198895
2.49147,0.00226781
2.5372,0.00255966
2.58261,0.00288194
2.62926,0.00326249
2.67973,0.0037532
2.73593,0.00440672
2.79899,0.00527364
2.86978,0.00641231
2.94837,0.00787137
3.03465,0.00969934
3.12834,0.0119391
3.22912,0.0146321
3.3376,0.0178628
3.45314,0.0216579
3.576,0.0260937
3.70826,0.0313772
3.85292,0.0378341
4.01454,0.0459995
4.19755,0.0565407
4.40532,0.0701894
4.64357,0.0881466
4.91689,0.111793
5.22896,0.142722
5.58331,0.182859
5.98374,0.23459
6.43453,0.300903
6.94058,0.385565
7.50753,0.493349
8.1396,0.629525
