mean,variance
0.784847,0.750979
0.915612,0.967616
1.06861,1.24655
1.2477,1.60559
1.45743,2.06756
1.70314,2.66169
1.99113,3.42543
2.32883,4.40662
2.72499,5.66633
3.18996,7.28241
3.73591,9.35395
4.37724,12.0067
5.13096,15.4002
6.01716,19.736
7.05961,25.2683
8.2864,32.3164
9.73079,41.2806
11.4321,52.6598
13.4371,67.0742
15.8009,85.2896
18.5889,108.247
21.8788,137.094
25.759,173.188
30.3262,218.072
35.6845,273.441
41.9501,341.13
49.2584,423.137
57.7639,521.556
67.6292,638.362
79.0434,775.441
92.2486,934.72
107.562,1118.29
125.335,1327.83
145.94,1564.26
169.776,1827.53
197.248,2116.48
228.749,2428.95
264.479,2760.93
304.386,3106.76
348.022,3458.7
394.549,3807.04
442.695,4138.67
490.903,4436.59
537.602,4681.72
581.392,4855.85
621.11,4944
656.138,4942.21
686.263,4856.72
711.539,4700.87
732.114,4490.11
748.19,4239.76
760.015,3964.13
767.856,3675.62
771.966,3383.87
772.626,3097.02
770.163,2822.2
764.948,2565.56
757.326,2330.81
747.481,2117.33
735.55,1923.52
721.666,1747.93
706.022,1590.26
688.839,1450.47
670.354,1328.53
650.793,1223.93
630.492,1136.52
609.801,1065.11
589.058,1007.41
568.513,960.323
548.346,920.767
528.65,886.153
509.367,854.828
490.481,825.747
472.008,798.157
453.981,771.487
436.435,745.318
419.398,719.397
402.897,693.578
387.041,667.482
371.885,641.166
357.44,614.999
343.696,589.511
330.647,565.261
318.227,542.87
306.391,522.743
295.134,505.191
284.45,490.545
274.334,479.168
264.793,471.522
255.739,467.507
247.171,467.36
239.082,471.329
231.503,480.162
224.488,495.164
218.086,518.119
212.338,551.126
207.348,598.257
203.189,664.218
199.92,754.706
197.534,875.016
196.012,1030.92
195.325,1228.57
195.449,1475.05
196.36,1778.19
198.035,2146.81
200.476,2592.31
203.77,3134.55
208.033,3800.72
213.42,4628.87
220.116,5670.76
