mean,variance
0.238273,0.0016472
0.256978,0.00187705
0.277153,0.00213851
0.298914,0.00243584
0.322383,0.00277388
0.347697,0.0031581
0.375,0.00359468
0.404448,0.00409063
0.436211,0.00465385
0.470469,0.00529328
0.50742,0.00601901
0.547276,0.00684245
0.590263,0.00777644
0.63663,0.0088355
0.686641,0.010036
0.740584,0.0113963
0.798768,0.0129372
0.861525,0.014682
0.929217,0.0166571
1.00184,0.0188789
1.07967,0.0213731
1.16309,0.0241712
1.25258,0.0273107
1.34858,0.0308306
1.45162,0.0347771
1.56232,0.0392042
1.68145,0.044176
1.80977,0.0497647
1.9482,0.0560542
2.0978,0.0631454
2.25955,0.0711435
2.43442,0.0801616
2.62341,0.0903239
2.82761,0.101768
3.04817,0.114645
3.28633,0.129126
3.54345,0.145398
3.821,0.16367
4.12054,0.184174
4.4438,0.207167
4.79262,0.232935
5.169,0.261793
5.57509,0.29409
6.01243,0.330134
6.48148,0.370115
6.98176,0.414104
7.51161,0.461988
8.06809,0.513429
8.64739,0.567894
9.24424,0.624565
9.8534,0.682526
10.4695,0.740767
11.0851,0.797959
11.6938,0.852889
12.2901,0.904461
12.868,0.951593
13.4223,0.993419
13.9502,1.02947
14.4505,1.05963
14.9271,1.08448
15.3839,1.10463
15.8248,1.12066
16.2537,1.13309
16.6752,1.14246
17.0928,1.14917
17.5098,1.15353
17.9274,1.15563
18.3474,1.1556
18.7681,1.15329
19.1883,1.14856
19.6066,1.14135
20.0234,1.1317
20.4391,1.1197
20.854,1.10543
21.2676,1.08892
21.6821,1.07038
22.0992,1.04999
22.5202,1.02791
22.9458,1.00426
23.3761,0.979139
23.8116,0.952672
24.254,0.92503
24.6989,0.896151
25.1413,0.865955
25.5755,0.834358
25.9951,0.801292
26.3943,0.76676
26.7675,0.730847
27.1099,0.693726
27.4234,0.655823
27.7131,0.617639
27.9854,0.579663
28.2473,0.542326
28.5048,0.505985
28.7634,0.470948
29.0237,0.437443
29.2862,0.405691
29.5499,0.375901
29.8143,0.348287
30.079,0.32306
30.3442,0.300446
30.6108,0.280686
30.8838,0.264127
31.1699,0.25122
31.478,0.242597
31.8162,0.239032
32.1905,0.241433
32.6075,0.250953
33.0754,0.269117
33.6033,0.297922
