mean,variance
0.0930984,0.000121591
0.103991,0.000145799
0.116159,0.000174704
0.129751,0.000209188
0.144934,0.000250293
0.161895,0.000299244
0.180842,0.000357485
0.202008,0.000426713
0.225652,0.000508919
0.252066,0.000606436
0.281572,0.000721994
0.314535,0.000858782
0.351359,0.00102052
0.392496,0.00121155
0.438451,0.0014369
0.489791,0.00170243
0.547145,0.00201494
0.611219,0.00238227
0.682799,0.00281353
0.762768,0.00331922
0.852106,0.00391148
0.951914,0.00460431
1.06342,0.00541388
1.18799,0.00635884
1.32716,0.00746078
1.48264,0.00874469
1.65634,0.0102396
1.85041,0.0119794
2.06722,0.0140039
2.30945,0.0163599
2.58007,0.0191033
2.88241,0.0223013
3.22019,0.0260354
3.59757,0.0304058
4.01919,0.0355372
4.49023,0.0415867
5.01649,0.0487543
5.60444,0.0572981
6.2613,0.0675539
6.99516,0.0799629
7.81502,0.0951095
8.71633,0.113173
9.67623,0.133375
10.6713,0.154471
11.6745,0.174697
12.6566,0.191964
13.5919,0.204481
14.4606,0.211165
15.2524,0.211986
15.9645,0.207732
16.5987,0.199642
17.1612,0.189103
17.6561,0.177196
18.0868,0.164767
18.4572,0.152499
18.7735,0.140925
19.0408,0.130345
19.2632,0.120886
19.4444,0.11257
19.5888,0.10535
19.7006,0.0991192
19.7834,0.0937415
19.8371,0.0891291
19.8665,0.0851378
19.8764,0.0816135
19.8704,0.0784271
19.855,0.0754102
19.8378,0.0723896
19.8266,0.0692724
19.8227,0.0662384
19.8191,0.0637001
19.7964,0.062207
19.7436,0.0618786
19.656,0.0626264
19.5309,0.0643294
19.3682,0.0668473
19.1742,0.0699834
18.959,0.0735175
18.7471,0.0770615
18.5547,0.0805052
18.3908,0.0840748
18.2618,0.0882825
18.1711,0.0938957
18.1207,0.101862
18.1174,0.113425
18.1639,0.130045
18.2613,0.153322
18.4103,0.184954
18.6154,0.227186
18.8619,0.280343
19.143,0.34486
19.4489,0.420223
19.7787,0.506997
20.1341,0.606324
20.5179,0.719889
20.9288,0.8486
21.3908,1.00104
21.924,1.18681
22.5477,1.41781
23.2695,1.70414
24.0946,2.05673
25.0271,2.48802
26.0705,3.01185
27.2258,3.64279
28.4953,4.39784
29.879,5.2945
31.3857,6.36001
33.0276,7.62963
34.8237,9.15254
36.7974,10.9934
