2020-02-01	1.0
2020-02-02	1.0
2020-02-03	1.0
2020-02-04	1.0
2020-02-05	1.0
2020-02-06	1.0
2020-02-07	1.0
2020-02-08	1.0
2020-02-09	1.0
2020-02-10	1.0
2020-02-11	1.0
2020-02-12	1.0
2020-02-13	1.0
2020-02-14	1.0
2020-02-15	1.0
2020-02-16	1.0
2020-02-17	1.0
2020-02-18	0.9957142857142857
2020-02-19	0.9971428571428572
2020-02-20	0.9928571428571428
2020-02-21	1.0114285714285713
2020-02-22	1.032857142857143
2020-02-23	1.0385714285714285
2020-02-24	1.0399999999999998
2020-02-25	1.0414285714285714
2020-02-26	1.0442857142857143
2020-02-27	1.05
2020-02-28	1.03
2020-02-29	1.0085714285714285
2020-03-01	1.0042857142857142
2020-03-02	1.002857142857143
2020-03-03	1.0
2020-03-04	0.9957142857142857
2020-03-05	0.9928571428571428
2020-03-06	0.9928571428571428
2020-03-07	0.9928571428571429
2020-03-08	0.9914285714285713
2020-03-09	0.9928571428571428
2020-03-10	1.002857142857143
2020-03-11	1.01
2020-03-12	1.0171428571428573
2020-03-13	1.0371428571428571
2020-03-14	1.0557142857142856
2020-03-15	1.0842857142857143
2020-03-16	1.1114285714285714
2020-03-17	1.1371428571428572
2020-03-18	1.1528571428571428
2020-03-19	1.1842857142857142
2020-03-20	1.2228571428571429
2020-03-21	1.2614285714285713
2020-03-22	1.2899999999999998
2020-03-23	1.3214285714285714
2020-03-24	1.3499999999999999
2020-03-25	1.3885714285714283
2020-03-26	1.397142857142857
2020-03-27	1.397142857142857
2020-03-28	1.3971428571428572
2020-03-29	1.397142857142857
2020-03-30	1.3942857142857144
2020-03-31	1.3900000000000001
2020-04-01	1.3900000000000001
2020-04-02	1.3900000000000001
2020-04-03	1.387142857142857
2020-04-04	1.3857142857142857
2020-04-05	1.3828571428571428
2020-04-06	1.3785714285714283
2020-04-07	1.3885714285714286
2020-04-08	1.3785714285714283
2020-04-09	1.3785714285714283
2020-04-10	1.3785714285714286
2020-04-11	1.3800000000000001
2020-04-12	1.3828571428571428
2020-04-13	1.3857142857142857
2020-04-14	1.3757142857142857
2020-04-15	1.3842857142857141
2020-04-16	1.3842857142857146
2020-04-17	1.3842857142857141
2020-04-18	1.3814285714285712
2020-04-19	1.3785714285714283
2020-04-20	1.3771428571428572
2020-04-21	1.3742857142857143
2020-04-22	1.3742857142857143
2020-04-23	1.3728571428571428
2020-04-24	1.3714285714285714
2020-04-25	1.3671428571428572
2020-04-26	1.3671428571428572
2020-04-27	1.3642857142857143
2020-04-28	1.372857142857143
2020-04-29	1.3614285714285717
2020-04-30	1.3599999999999999
2020-05-01	1.3585714285714285
2020-05-02	1.3599999999999999
2020-05-03	1.36
2020-05-04	1.3599999999999999
2020-05-05	1.3499999999999999
2020-05-06	1.3585714285714285
2020-05-07	1.3585714285714285
2020-05-08	1.3557142857142856
2020-05-09	1.3542857142857143
2020-05-10	1.3499999999999999
2020-05-11	1.3442857142857143
2020-05-12	1.3385714285714287
2020-05-13	1.3357142857142859
2020-05-14	1.3342857142857143
2020-05-15	1.3314285714285714
2020-05-16	1.3285714285714287
2020-05-17	1.3271428571428572
2020-05-18	1.3285714285714287
2020-05-19	1.3271428571428572
2020-05-20	1.3271428571428572
