mean,variance
0.139971,0.044476
0.166467,0.0597403
0.19809,0.0802558
0.235852,0.10783
0.280974,0.144894
0.334924,0.194712
0.399468,0.261669
0.476737,0.351652
0.569298,0.472561
0.68025,0.634989
0.813335,0.85313
0.973074,1.14599
1.16493,1.53898
1.39553,2.06605
1.67287,2.7725
2.00667,3.71863
2.40869,4.98462
2.89323,6.67682
3.47763,8.93593
4.18298,11.9476
5.03492,15.9558
6.06466,21.2802
7.31022,28.3376
8.81791,37.6683
10.6442,49.9689
12.8582,66.1301
15.5439,87.2816
18.8043,114.84
22.7654,150.559
27.5796,196.563
33.433,255.375
40.5546,329.919
49.213,423.364
59.7416,539.031
72.5527,680.122
88.1608,849.272
107.202,1047.79
130.449,1274.49
158.803,1524.21
193.272,1786.26
234.788,2043.64
283.726,2274.97
339.557,2460.47
401.115,2588.55
466.43,2662.23
532.696,2698.42
596.422,2718.54
654.246,2735.01
703.972,2748.59
744.683,2756.39
776.262,2757.17
799.068,2751.95
813.742,2743.01
821.178,2734.03
822.296,2727.76
818.005,2725.87
809.163,2728.68
796.442,2733.93
780.363,2737.66
761.361,2735.35
739.812,2722.77
716.149,2697.68
690.829,2659.46
664.294,2608.49
636.986,2546.12
609.327,2474.28
581.708,2395.15
554.392,2310.03
527.478,2219.04
501.071,2122.93
475.275,2022.81
450.146,1919.56
425.768,1814.52
402.207,1708.92
379.559,1604.29
357.934,1502.23
337.377,1403.74
317.883,1309.37
299.45,1219.67
282.051,1134.91
265.652,1055.29
250.215,980.876
235.697,911.661
222.051,847.512
209.241,788.36
197.232,734.099
185.987,684.584
175.474,639.683
165.67,599.346
156.513,563.065
147.978,530.719
140.055,502.421
132.747,478.434
126.052,459.039
119.964,444.485
114.462,434.93
109.551,430.966
105.201,432.716
101.356,439.906
97.9867,452.704
95.0671,471.409
92.5793,496.522
90.5017,528.536
88.818,568.148
87.5218,616.443
86.6214,675.148
86.1279,746.414
86.0638,833.261
86.4565,939.546
87.3476,1070.63
