mean,variance
0.00477792,1.49911e-06
0.00551156,1.9221e-06
0.00635657,2.46418e-06
0.00733006,3.15832e-06
0.00845179,4.0465e-06
0.00974449,5.18211e-06
0.0112344,6.63293e-06
0.0129517,8.48495e-06
0.0149313,1.08471e-05
0.0172133,1.38574e-05
0.0198441,1.769e-05
0.0228771,2.25651e-05
0.0263739,2.876e-05
0.0304056,3.6624e-05
0.035054,4.6596e-05
0.0404137,5.92265e-05
0.0465937,7.52054e-05
0.0537197,9.53949e-05
0.0619366,0.000120871
0.0714117,0.000152973
0.0823379,0.000193366
0.0949233,0.000244052
0.109408,0.000307489
0.126072,0.000386693
0.145229,0.000485298
0.167249,0.000607769
0.19263,0.000759951
0.221919,0.000948875
0.255722,0.00118298
0.294735,0.00147238
0.339756,0.00182921
0.391703,0.0022679
0.451639,0.00280559
0.520787,0.00346243
0.600561,0.004262
0.692591,0.00523161
0.798759,0.00640263
0.921236,0.00781072
1.06245,0.00949495
1.22496,0.0114954
1.41169,0.0138538
1.62585,0.0166112
1.87034,0.0197973
2.14785,0.0234267
2.45993,0.0274811
2.80711,0.0319041
3.18729,0.0365748
3.59528,0.0412963
4.02126,0.045777
4.45205,0.0496646
4.87531,0.052641
5.28029,0.0544728
5.65826,0.0550395
6.00488,0.0543679
6.31738,0.0525771
6.59554,0.0498627
6.84131,0.0464596
7.0575,0.0426037
7.24813,0.038516
7.4173,0.0343864
7.56765,0.0303701
7.70269,0.0265999
7.82584,0.0231879
7.94052,0.0202322
8.04946,0.0178236
8.15414,0.0160502
8.25536,0.0149995
8.35478,0.0147636
8.44853,0.0154084
8.53256,0.0169655
8.60372,0.0194355
8.66131,0.0228132
8.70587,0.0270927
8.73878,0.0322734
8.76069,0.0383366
8.77779,0.045398
8.79622,0.0536317
8.82036,0.0632312
8.852,0.0743609
8.89179,0.0871798
8.93985,0.101848
8.99575,0.118513
9.05859,0.137298
9.12783,0.158346
9.2034,0.181842
9.28525,0.207981
9.37329,0.236971
9.46776,0.269071
9.57162,0.304905
9.68035,0.3442
9.79362,0.387174
9.91231,0.43424
10.0387,0.486125
10.1758,0.543805
10.3256,0.608219
10.487,0.679837
10.6677,0.761234
10.8699,0.854102
11.0932,0.959677
11.334,1.07829
11.5874,1.20977
11.8493,1.35394
12.1163,1.51054
12.3856,1.67939
12.6521,1.85901
12.9111,2.04756
13.1593,2.24351
13.3938,2.44522
13.6132,2.65139
13.8098,2.85687
