mean,variance
0.007468,6.13413e-06
0.00855542,7.74189e-06
0.00980091,9.76611e-06
0.0112276,1.23126e-05
0.012862,1.55133e-05
0.0147345,1.95329e-05
0.0168799,2.45759e-05
0.0193381,3.08971e-05
0.022155,3.88122e-05
0.0253829,4.87126e-05
0.029082,6.10823e-05
0.0333213,7.6519e-05
0.0381799,9.57592e-05
0.0437485,0.000119708
0.0501311,0.000149478
0.0574469,0.000186427
0.0658328,0.000232216
0.0754457,0.000288865
0.0864654,0.000358827
0.0990835,0.00044496
0.113528,0.000550741
0.130071,0.000680393
0.149024,0.000838999
0.17075,0.00103264
0.195667,0.00126852
0.224246,0.0015551
0.257027,0.00190219
0.294625,0.00232113
0.337749,0.00282491
0.387212,0.00342825
0.443944,0.00414756
0.509015,0.00500091
0.583653,0.0060077
0.669267,0.00718829
0.767473,0.00856318
0.880126,0.010152
1.00936,0.011972
1.15761,0.0140357
1.32769,0.0163487
1.52282,0.018906
1.74669,0.0216881
2.00256,0.0246448
2.29259,0.0276839
2.61797,0.0306728
2.97619,0.033424
3.36083,0.035715
3.7621,0.0373265
4.16753,0.0380855
4.56047,0.0378925
4.92297,0.0367494
5.23863,0.0347619
5.49711,0.0321212
5.69356,0.0290679
5.82738,0.0258519
5.89956,0.0226977
5.91506,0.0197844
5.88085,0.0172383
5.80462,0.015133
5.69398,0.0134955
5.55595,0.0123153
5.39676,0.0115551
5.22213,0.011162
5.03714,0.0110768
4.84607,0.0112396
4.65225,0.0115926
4.45842,0.012084
4.26653,0.012667
4.0779,0.0132994
3.8935,0.0139456
3.71406,0.0145766
3.54008,0.0151694
3.37194,0.0157065
3.20985,0.0161753
3.05395,0.0165673
2.90436,0.0168789
2.76101,0.0171074
2.62388,0.017254
2.49294,0.0173227
2.36825,0.0173222
2.24979,0.0172618
2.13763,0.0171535
2.03177,0.0170101
1.93226,0.0168452
1.83885,0.0166649
1.75118,0.0164715
1.66872,0.0162614
1.59092,0.0160301
1.51726,0.015772
1.44724,0.015482
1.38031,0.0151523
1.31616,0.0147826
1.25457,0.0143751
1.19547,0.0139367
1.13887,0.0134762
1.08478,0.0130024
1.03321,0.0125231
0.984234,0.0120479
0.937854,0.0115831
0.894053,0.0111339
0.85277,0.0107033
0.813899,0.0102924
0.777273,0.00989966
0.742724,0.00952338
0.710109,0.00916249
0.679316,0.00881692
0.650256,0.00848699
0.62286,0.0081736
0.597074,0.00787774
0.57287,0.00760125
0.550219,0.00734552
