mean,variance
0.00112846,3.38575e-07
0.00139522,4.07033e-07
0.00168732,5.24525e-07
0.00202349,6.92181e-07
0.00241736,9.21412e-07
0.00288193,1.23084e-06
0.00343141,1.64661e-06
0.00408223,2.20413e-06
0.00485374,2.95071e-06
0.00576882,3.94932e-06
0.00685462,5.28353e-06
0.00814339,7.06405e-06
0.00967342,9.43726e-06
0.0114902,1.25964e-05
0.0136479,1.67958e-05
0.0162107,2.23702e-05
0.019255,2.9758e-05
0.0228717,3.95334e-05
0.0271688,5.24454e-05
0.0322651,6.94374e-05
0.0383144,9.17662e-05
0.0455028,0.000121073
0.0540474,0.000159465
0.0641905,0.000209574
0.0762284,0.000274782
0.0905126,0.000359376
0.107464,0.000468788
0.127577,0.000609828
0.15135,0.000790315
0.179501,0.00102073
0.212973,0.00131487
0.252813,0.00168935
0.300236,0.00216425
0.356681,0.00276379
0.423855,0.00351698
0.50379,0.00445834
0.598905,0.00562863
0.712082,0.00707583
0.846749,0.00885633
1.00691,0.0110359
1.19689,0.0136865
1.42084,0.0168796
1.6825,0.0206811
1.98568,0.0251622
2.33272,0.0303779
2.72645,0.0364122
3.16832,0.0433567
3.65347,0.0511636
4.17348,0.0596524
4.71727,0.0684986
5.27013,0.0771533
5.817,0.0849608
6.34354,0.0912509
6.8348,0.0953266
7.28521,0.097089
7.69508,0.0968619
8.06747,0.0951506
8.40829,0.092562
8.72333,0.089587
9.01802,0.0865774
9.29759,0.0837674
9.56688,0.0812869
9.83065,0.0791963
10.0927,0.0774856
10.3573,0.0761413
10.6276,0.0751228
10.9044,0.0743424
11.1868,0.0737069
11.47,0.0730596
11.7496,0.0722784
12.0225,0.0712915
12.2848,0.0700254
12.536,0.0684924
12.7769,0.0667482
13.0086,0.0648598
13.2353,0.0629466
13.4589,0.0610895
13.68,0.0593485
13.8992,0.0577906
14.1166,0.0564835
14.3317,0.0554921
14.5447,0.054895
14.7559,0.0547806
14.9652,0.0552378
15.1733,0.056372
15.3803,0.058285
15.5856,0.0610694
15.7906,0.0648578
15.9996,0.0698641
16.2116,0.0761971
16.4293,0.0840692
16.6549,0.0937053
16.8925,0.105434
17.1478,0.119704
17.4252,0.137031
17.7274,0.157933
18.0639,0.183477
18.4404,0.214764
18.8608,0.253008
19.3288,0.29969
19.8488,0.356614
20.4245,0.425897
21.0587,0.509864
21.7529,0.611025
22.5094,0.73231
23.3298,0.876997
24.216,1.04884
25.1703,1.25217
26.1945,1.49182
27.2886,1.77262
