mean,variance
0.000205331,2.47678e-09
0.000342604,5.56538e-09
0.000458523,8.88316e-09
0.000571234,1.24623e-08
0.000689557,1.65601e-08
0.000818376,2.14481e-08
0.000961006,2.74083e-08
0.00112023,3.47593e-08
0.00129878,4.38833e-08
0.00149956,5.52539e-08
0.00172578,6.9465e-08
0.00198103,8.72663e-08
0.00226939,1.09606e-07
0.00259545,1.37683e-07
0.00296442,1.73019e-07
0.00338221,2.1754e-07
0.00385551,2.73686e-07
0.00439194,3.44551e-07
0.00500013,4.34057e-07
0.00568985,5.47177e-07
0.00647224,6.90215e-07
0.00735917,8.70909e-07
0.00836382,1.09889e-06
0.00950089,1.38613e-06
0.010787,1.74765e-06
0.0122418,2.20273e-06
0.0138891,2.77663e-06
0.0157579,3.50296e-06
0.01788,4.42378e-06
0.0202903,5.59202e-06
0.0230281,7.07464e-06
0.0261378,8.95658e-06
0.0296699,1.13457e-05
0.0336815,1.43793e-05
0.0382378,1.82314e-05
0.0434124,2.3124e-05
0.0492891,2.9339e-05
0.0559631,3.72353e-05
0.0635412,4.72667e-05
0.072141,6.00005e-05
0.0819001,7.61678e-05
0.0929731,9.66935e-05
0.105494,0.000122599
0.119619,0.000155151
0.135426,0.000195459
0.152908,0.000244265
0.171979,0.000301779
0.192453,0.000367326
0.214023,0.000439005
0.23631,0.000513794
0.258879,0.00058771
0.281415,0.000657376
0.303707,0.000720285
0.325617,0.000774779
0.347065,0.000819962
0.368047,0.000855927
0.388641,0.00088377
0.408987,0.000905224
0.429271,0.000922474
0.449699,0.000937767
0.470468,0.000953085
0.491764,0.000970146
0.513748,0.000990288
0.536553,0.0010145
0.56027,0.00104332
0.584942,0.00107679
0.610579,0.00111467
0.63707,0.00115553
0.664134,0.0011962
0.691445,0.00123316
0.718728,0.00126364
0.745829,0.00128638
0.772677,0.00130122
0.799282,0.00130897
0.825838,0.00131244
0.852732,0.00131628
0.880394,0.00132516
0.909171,0.00134252
0.939337,0.00137084
0.9711,0.00141198
1.0046,0.00146722
1.03994,0.00153754
1.0772,0.00162422
1.11653,0.00172906
1.15804,0.00185434
1.20185,0.00200214
1.24806,0.00217484
1.29684,0.00237593
1.34842,0.00261065
1.40301,0.00288362
1.46083,0.00320103
1.52216,0.00357017
1.58735,0.00400081
1.65681,0.00450461
1.73088,0.00509389
1.80987,0.00578049
1.89419,0.00658125
1.9843,0.00751541
2.08095,0.00861277
2.18459,0.00989795
2.29548,0.0113923
2.4138,0.0131156
2.53965,0.0150869
2.6718,0.0172716
2.80806,0.0195883
2.94554,0.021911
3.08321,0.0241924
3.22086,0.0264255
3.35867,0.0286302
3.49709,0.0308424
