beta,permeability,xi,init_days,delay,value
0.0494492,0.00908128,0.165505,71.6852,18.2265,168.627
0.0488803,0.00386485,0.159653,73.2144,18.1023,171.167
0.0485403,0.0376054,0.163834,74.7344,18.3835,171.392
0.0485527,0.0235359,0.165107,74.3076,18.832,171.547
0.0501003,0.00386564,0.163453,69.4375,18.0569,172.009
0.0497462,0.0152623,0.165293,70.3473,18.622,172.219
0.0448045,0.00376917,0.161693,89.4726,19.8718,172.584
0.0482778,0.0319797,0.166333,75.8106,18.7694,172.801
0.0482481,0.054978,0.165261,75.9413,18.4559,172.961
0.0513954,0.00907856,0.161141,65.7539,17.6871,173.185
0.0507239,0.0089673,0.153897,67.6157,17.3938,173.268
0.0488844,0.0184015,0.165852,73.0434,18.7114,173.433
0.0482587,0.0324504,0.162902,75.3254,18.6716,173.481
0.0491238,0.00846865,0.166315,72.7367,18.8683,173.762
0.0513755,0.0139133,0.162023,65.8224,17.6194,173.837
0.0485264,0.0545511,0.165368,74.3386,18.2636,173.945
0.0477239,0.0357804,0.160729,77.7169,18.3998,174.419
0.0494187,0.0237109,0.16582,71.1386,18.7523,174.872
0.0479672,0.0108583,0.166092,76.2097,18.7661,175.04
0.0488509,0.00541426,0.159776,73.3175,18.9717,175.111
0.0482606,0.0544453,0.164092,75.769,18.5781,175.154
0.0474694,0.0236449,0.153256,78.6412,18.7906,175.599
0.0520543,0.00542682,0.165792,63.1375,17.7041,175.665
0.0485295,0.0265259,0.164024,74.5647,18.0915,176.007
0.0479897,0.035916,0.157308,76.2114,18.023,176.024
0.0474472,0.0241022,0.158765,78.7052,18.2128,176.064
0.0447836,0.0472813,0.165353,89.6358,19.0517,176.185
0.0479986,0.0369804,0.157274,76.4073,18.2433,176.3
0.0473945,0.0733147,0.164384,78.7289,18.3952,176.33
0.0469184,0.0171885,0.15357,80.729,18.5832,176.458
0.0510249,0.023363,0.160373,66.3221,17.393,176.468
0.0514055,0.0104432,0.15793,65.8489,17.3881,176.512
0.0476832,0.0172736,0.164901,77.0791,18.668,176.529
0.0448023,0.0125058,0.158754,89.1917,19.1375,176.541
0.0513868,0.0160125,0.159211,65.715,17.835,176.953
0.0469127,0.0293182,0.155332,80.2366,18.7602,176.962
0.0474444,0.03076,0.161471,78.1017,18.9583,176.985
0.0477282,0.0471817,0.157168,77.0626,18.4748,177.048
0.0469459,0.00677269,0.153291,80.9401,18.6571,177.396
0.050105,0.00202268,0.145467,69.442,17.4838,177.44
0.0443652,0.0370234,0.159242,91.1027,19.4925,177.57
0.0501085,0.0136928,0.165167,69.4198,18.6079,177.574
0.0445824,0.043071,0.16235,90.3252,19.413,177.61
0.0476863,0.0263129,0.159852,77.8934,18.4336,177.809
0.0507475,0.0072982,0.151012,67.239,17.5091,177.835
0.0441649,0.0307825,0.161665,92.3945,19.6976,177.928
0.0471976,0.0121918,0.151335,79.4905,18.89,177.956
0.0445513,0.0374147,0.163613,90.5856,19.3217,177.966
0.04394,0.0524307,0.164565,93.7931,19.2603,178.184
0.0448131,0.0208326,0.165938,89.2678,19.5206,178.216
0.0483114,0.0317366,0.161046,75.1604,18.9926,178.23
0.0510961,0.00158673,0.157794,66.1923,17.0121,178.25
0.0446011,0.00751095,0.163898,90.2706,19.2885,178.326
0.0485893,0.0354766,0.165394,74.2843,18.3856,178.457
0.0477342,0.0496008,0.157505,77.0653,18.1968,178.526
0.0474552,0.0276003,0.161768,78.8526,18.4021,178.536
0.0480071,0.0511671,0.161102,76.32,18.9019,178.557
0.047187,0.05212,0.157561,79.224,18.846,178.71
0.0490999,0.00936077,0.165864,72.0527,18.1179,178.723
0.0471235,0.100475,0.164461,79.6264,18.5999,178.798
0.048022,0.029949,0.153857,76.1199,18.2571,179.018
0.0441297,0.0477627,0.166336,92.4488,19.1643,179.032
0.0500297,0.0208201,0.153322,69.0016,17.0174,179.136
0.0477368,0.020183,0.151839,77.5079,18.9455,179.223
0.0500533,0.021675,0.154327,69.3158,17.8863,179.23
0.0532942,0.00217808,0.165949,60.5554,17.2844,179.243
0.0476523,0.0675798,0.16633,77.152,18.6578,179.284
0.0507286,0.0044011,0.158496,67.9266,17.5965,179.303
0.0471635,0.0506257,0.159227,79.5096,18.3494,179.341
0.0474472,0.0386402,0.162709,78.3002,18.513,179.357
0.0488282,0.00194683,0.160771,73.3165,18.6242,179.421
0.0452565,0.0268537,0.162265,87.8901,19.075,179.445
0.0437342,0.0594511,0.163566,94.1244,19.523,179.595
0.0507653,0.00286227,0.151109,67.9617,17.2221,179.659
0.0490942,0.0124369,0.164859,72.3429,18.2636,179.798
0.0471617,0.0491388,0.159885,79.1795,18.2628,179.805
0.0485462,0.00890436,0.158566,74.821,18.4378,179.917
0.0489279,0.00822919,0.16075,73.1533,18.7784,180.06
0.0471872,0.0115665,0.160092,79.9593,18.3233,180.121
0.0480276,0.0243279,0.151726,76.9262,18.3823,180.207
0.0500474,0.0114372,0.149554,69.3463,17.5436,180.234
0.0466896,0.0237483,0.150667,81.9432,18.5692,180.27
