mean,variance
0.0059366,1.76409e-06
0.00674366,2.19523e-06
0.00765991,2.73074e-06
0.00870024,3.39536e-06
0.00988156,4.21959e-06
0.0112231,5.24092e-06
0.0127466,6.50545e-06
0.0144769,8.06975e-06
0.016442,1.00032e-05
0.0186741,1.23906e-05
0.0212092,1.53358e-05
0.0240888,1.89656e-05
0.0273597,2.34341e-05
0.0310751,2.89293e-05
0.0352955,3.56793e-05
0.0400896,4.39606e-05
0.0455355,5.41076e-05
0.0517219,6.65242e-05
0.0587497,8.16964e-05
0.0666507,0.000100007
0.0755101,0.000121977
0.0854445,0.00014826
0.096597,0.000179651
0.109145,0.000217134
0.123288,0.000261872
0.139235,0.00031518
0.157247,0.000378659
0.177643,0.000454293
0.200799,0.000544463
0.227121,0.000651894
0.257052,0.000779642
0.291096,0.000931207
0.329807,0.00111046
0.373781,0.00132153
0.423633,0.00156861
0.480078,0.00185619
0.543928,0.00218895
0.616103,0.00257164
0.697611,0.00300879
0.78957,0.00350446
0.893224,0.00406207
1.00981,0.00468321
1.1406,0.00536732
1.28727,0.00611354
1.45184,0.00692021
1.63364,0.00776871
1.82974,0.00862421
2.03506,0.00943849
2.24273,0.0101555
2.44401,0.0107165
2.6286,0.0110669
2.78559,0.0111654
2.90943,0.0110092
2.99884,0.0106269
3.0552,0.0100662
3.08146,0.00938145
3.08164,0.00862615
3.06002,0.0078468
3.02074,0.00708012
2.9673,0.00635234
2.90265,0.00568057
2.82926,0.00507456
2.7492,0.00453832
2.6643,0.00407183
2.57615,0.00367225
2.48611,0.00333495
2.39536,0.00305426
2.30494,0.00282422
2.21565,0.00263872
2.1282,0.00249205
2.04306,0.00237876
1.96061,0.00229393
1.88107,0.00223304
1.80451,0.00219189
1.73074,0.00216594
1.65946,0.00215073
1.5903,0.00214175
1.52297,0.00213502
1.4572,0.00212695
1.39282,0.00211465
1.32973,0.00209603
1.26814,0.0020708
1.20821,0.00203907
1.15011,0.00200136
1.09399,0.00195842
1.03994,0.00191092
0.988024,0.00185954
0.938268,0.00180501
0.890655,0.00174786
0.845192,0.00168884
0.801903,0.00162889
0.760809,0.00156891
0.721993,0.00151027
0.685577,0.00145453
0.651695,0.00140334
0.620456,0.00135818
0.591956,0.00132043
0.566256,0.00129133
0.543396,0.00127203
0.523327,0.00126318
0.505931,0.00126505
0.491062,0.00127785
0.478569,0.0013018
0.468308,0.0013373
0.460139,0.00138482
0.453921,0.0014449
0.449549,0.0015185
0.446957,0.00160704
0.446118,0.00171255
0.447022,0.0018375
