mean,variance
1.14519,0.0224364
1.23622,0.0254189
1.3345,0.0287867
1.44059,0.032588
1.55512,0.0368764
1.67876,0.0417118
1.81225,0.0471612
1.95635,0.0532995
2.11191,0.0602098
2.27986,0.067985
2.46116,0.0767283
2.6569,0.0865546
2.86821,0.0975912
3.09634,0.10998
3.34262,0.123877
3.60851,0.139457
3.89556,0.15691
4.20545,0.176451
4.54001,0.198312
4.90119,0.222752
5.29113,0.250056
5.71211,0.280536
6.16659,0.314536
6.65726,0.352433
7.18698,0.394642
7.75784,0.4415
8.37286,0.493449
9.03548,0.55099
9.75056,0.61481
10.5227,0.685608
11.3567,0.764112
12.2575,0.851103
13.2304,0.947424
14.2811,1.05399
15.4158,1.17181
16.6411,1.30197
17.9641,1.44568
19.3926,1.60424
20.9336,1.77886
22.5939,1.97068
24.3788,2.18052
26.2861,2.40746
28.3054,2.64838
30.4337,2.90139
32.6654,3.16376
34.9785,3.42833
37.3372,3.68379
39.6945,3.91542
41.9868,4.10391
44.1339,4.22662
46.0574,4.26419
47.694,4.20625
49.0059,4.05468
49.9808,3.82247
50.6258,3.52938
50.9701,3.1995
51.0434,2.85369
50.8828,2.51013
50.5295,2.18289
50.0236,1.8811
49.4012,1.60943
48.6908,1.36894
47.9164,1.1586
47.1106,0.976743
46.3012,0.820422
45.5096,0.686172
44.7531,0.570671
44.0487,0.471077
43.3847,0.38503
42.758,0.310981
42.1616,0.247832
41.5636,0.194774
40.9484,0.151075
40.3083,0.116032
39.6335,0.0889671
38.9392,0.0692029
38.2294,0.0560938
37.5105,0.0489987
36.8102,0.0473427
36.14,0.0506896
35.5033,0.0587286
34.9035,0.0712788
34.3431,0.0882791
33.8256,0.109815
33.3538,0.136106
32.927,0.167373
32.5414,0.203741
32.1925,0.245246
31.8832,0.292311
31.5947,0.34387
31.3228,0.399546
31.0615,0.458733
30.8136,0.521574
30.5857,0.588824
30.3868,0.661746
30.2201,0.741105
30.1091,0.830961
30.0651,0.934293
30.0931,1.05369
30.1905,1.19071
30.3547,1.34709
30.5823,1.52443
30.8703,1.72457
31.2184,1.95016
31.6267,2.20416
32.1009,2.49181
32.6527,2.82136
33.2935,3.20249
34.0421,3.64977
34.8866,4.16629
